aX,aY,aZ 
1.71,0.32,7.37
0.86,1.35,10.56
-1.78,0.88,10.36
-5.13,0.17,9.44
-9.10,-1.58,7.72
-8.09,-0.99,7.16
-9.30,-1.76,3.85
-8.29,-3.61,6.27
-8.79,-2.95,3.91
-7.45,-3.74,4.91
-7.36,-5.29,2.57
-7.53,-5.57,3.52
-7.37,-6.57,3.52
-6.32,-6.30,4.27
-4.93,-6.33,3.88
-3.83,-6.99,5.88
-3.44,-6.27,5.95
-2.87,-6.05,6.57
-2.92,-5.95,7.39
-3.02,-6.53,6.62
-3.21,-6.67,7.12
-2.32,-6.42,8.61
-1.22,-5.33,7.94
0.16,-5.05,8.30
0.90,-4.61,9.34
1.77,-4.01,9.16
3.00,-2.63,7.75
4.17,-1.94,7.00
4.59,-0.99,7.28
5.29,-0.03,6.61
5.44,0.36,8.16
4.97,0.81,7.89
5.26,1.00,7.62
3.96,0.83,7.24
3.59,0.93,7.57
1.92,1.62,9.44
-0.27,2.00,8.55
-2.19,2.00,9.99
-4.59,1.16,8.75
-6.13,0.66,8.17
-6.79,0.62,9.35
-7.36,-0.48,8.26
-7.22,0.24,7.89
-6.30,0.37,8.51
-5.24,0.05,8.34
-3.08,-0.29,8.66
-1.52,-0.13,9.21
0.17,0.39,9.67
2.09,0.97,10.61
2.55,0.09,9.70
3.96,0.99,8.27
4.76,-1.05,7.00
4.92,-2.09,7.29
3.08,-2.53,4.20
2.43,-3.42,7.57
0.80,-4.28,7.76
-3.82,-5.67,8.57
-4.70,-4.79,7.40
-7.27,-3.46,7.40
-7.78,-1.77,6.61
-8.94,-0.40,4.88
-9.10,-2.95,7.32
-7.71,-2.79,2.91
-7.81,-3.70,2.93
-8.38,-4.20,3.93
-7.56,-5.35,4.14
-7.35,-4.96,3.51
-8.28,-4.74,3.69
-7.90,-4.79,3.53
-7.94,-3.64,2.69
-7.69,-4.30,5.16
-8.58,-4.67,5.02
-8.73,-3.66,4.95
-7.83,-2.50,4.96
-7.69,-2.22,5.81
-7.64,-1.44,5.95
-7.62,-1.30,6.45
-7.12,-1.68,6.46
-6.53,-2.00,7.12
-6.34,-2.91,7.29
-6.49,-2.83,6.04
-6.81,-2.21,6.29
-6.99,-0.74,6.65
-7.73,-0.57,6.99
-7.40,-0.06,7.33
-6.65,-0.48,7.62
-7.65,-1.96,6.17
-8.15,-2.07,5.16
-8.06,-2.22,5.23
-9.22,-2.15,4.63
-7.92,-1.32,1.49
-9.78,-3.87,3.56
-8.75,-1.37,1.71
-9.16,-1.48,0.27
-11.46,-3.13,-1.32
-9.99,-0.29,1.59
-10.08,-1.92,3.79
-9.79,-1.49,4.67
-8.81,-1.65,5.63
-6.51,-1.46,7.36
-4.24,-1.36,9.00
-2.16,-2.20,9.00
-1.09,-3.99,9.62
0.56,-3.78,9.49
1.82,-4.13,6.59
1.30,-3.45,8.31
0.41,-2.76,8.00
0.77,-4.10,10.38
-0.06,-2.96,9.95
0.64,-3.12,8.59
-0.63,-3.79,7.13
0.71,-2.89,9.31
0.54,-3.30,8.66
0.79,-4.00,9.53
0.64,-3.10,8.16
0.10,-3.35,9.49
0.80,-2.07,9.35
1.68,-3.81,7.36
0.37,-2.78,7.86
0.67,-3.49,8.57
0.71,-2.34,8.60
0.29,-3.23,9.59
0.12,-2.07,8.34
-0.36,-1.48,8.31
-1.22,-1.78,8.44
-1.37,-1.04,9.65
-3.35,-1.13,10.19
-4.90,-0.28,7.99
-5.60,0.11,7.85
-7.20,-0.22,6.08
-8.63,-0.25,4.95
-9.19,-0.92,5.33
-9.10,-0.88,4.80
-8.99,-1.25,3.61
-9.71,0.35,1.81
-10.13,-2.83,1.49
-9.09,-2.35,2.01
-8.29,-0.34,2.51
-8.14,-2.85,7.79
-8.01,-0.37,8.14
-4.64,-0.73,9.70
-2.69,0.46,8.67
0.47,-1.18,8.29
3.51,-1.86,9.26
3.65,-3.70,7.48
5.10,-4.50,4.09
5.34,-4.65,7.48
3.77,-6.14,5.99
4.27,-5.64,5.77
4.49,-2.83,7.74
3.99,-1.98,9.22
2.95,-0.67,7.51
1.06,1.20,8.95
0.31,2.72,10.01
-1.67,2.91,9.27
-2.51,2.70,8.60
-4.02,3.06,9.57
-3.98,3.80,10.64
-3.10,2.75,9.06
-1.89,-0.05,7.64
-0.48,-2.45,9.67
0.15,-1.83,8.42
1.74,-1.52,9.31
0.76,-3.14,7.66
-0.34,-7.91,6.54
-2.74,-9.18,4.56
-2.33,-8.93,5.73
-0.66,-6.93,9.53
0.75,-3.76,8.67
2.04,-2.39,6.18
1.64,-1.58,8.39
0.67,-0.63,9.26
0.66,0.22,9.86
1.04,0.91,10.10
0.95,1.97,11.08
1.28,0.68,9.29
1.60,-1.41,7.72
1.02,-1.93,9.47
0.67,-1.48,9.69
-1.35,-3.08,7.17
-5.13,-7.69,5.96
-6.05,-8.10,5.75
-8.39,-7.32,1.51
-7.46,-5.74,2.91
-6.44,-4.63,4.52
-5.38,-3.93,7.24
-5.58,-2.33,7.56
-6.57,-1.32,6.44
-7.37,-1.60,7.52
-7.68,-1.28,7.61
-7.33,-1.76,7.41
-7.77,-2.54,6.79
-8.18,-2.89,5.65
-7.49,-3.26,2.49
-8.23,-3.90,1.19
-10.27,-4.53,-0.53
-11.06,-3.83,-0.29
-9.18,-2.96,-0.90
-9.95,-2.93,-0.31
-8.87,-3.76,0.04
-9.31,-4.15,0.96
-8.40,-3.57,2.32
-9.05,-2.52,2.06
-10.70,-3.63,-0.47
-9.90,-2.76,0.47
-10.01,-2.60,0.76
-9.80,-1.74,0.28
-9.35,-2.00,0.35
-10.24,-2.69,-0.09
-9.65,-1.84,0.88
-9.65,-2.05,0.97
-9.69,-2.06,1.00
-9.75,-2.12,0.98
-9.80,-1.97,1.19
-9.70,-1.95,0.81
-9.73,-2.04,0.78
-9.73,-2.05,0.93
-9.75,-1.99,0.86
-9.72,-2.16,0.86
-9.62,-1.97,0.97
-9.66,-2.02,0.67
-9.79,-1.95,0.93
-9.73,-2.04,0.84
-9.71,-2.02,0.89
-9.77,-2.05,0.69
-9.72,-1.97,0.86
-9.71,-2.07,0.74
-9.73,-2.03,0.82
-9.77,-2.01,0.87
-9.74,-2.04,0.91
-9.75,-1.99,0.79
-9.71,-2.08,0.83
-9.74,-2.07,0.78
-9.73,-2.06,0.84
-9.76,-2.05,0.72
-9.70,-1.96,0.88
-9.77,-2.04,0.80
-9.73,-2.13,0.89
-9.74,-2.10,0.83
-9.71,-2.02,0.81
-9.72,-1.98,0.94
-9.75,-2.07,0.78
-9.70,-2.07,0.95
-9.77,-2.10,0.93
-9.82,-2.04,0.91
-9.78,-2.01,0.79
-9.77,-2.02,0.84
-9.73,-2.06,0.80
-9.70,-2.07,0.83
-9.74,-2.08,0.78
-9.77,-2.13,0.80
-9.75,-2.12,0.75
-9.74,-2.07,0.86
-9.71,-2.07,0.85
-9.74,-2.10,0.74
-9.73,-2.04,0.73
-9.76,-2.07,0.86
-9.74,-2.05,0.77
-9.72,-2.70,0.06
-9.50,-2.51,0.44
-9.82,-2.51,0.36
-9.72,-2.49,0.22
-9.77,-2.42,0.36
-9.73,-2.37,0.45
-9.65,-2.35,0.47
-9.72,-2.32,0.42
-9.72,-2.33,0.39
-9.76,-2.33,0.42
-9.73,-2.31,0.50
-9.71,-2.37,0.51
-9.68,-2.39,0.39
-9.68,-2.37,0.34
-9.69,-2.34,0.39
-9.64,-2.40,0.38
-9.76,-2.43,0.32
-9.70,-2.36,0.41
-9.69,-2.41,0.44
-9.71,-2.35,0.46
-9.85,-2.32,0.37
-9.64,-2.37,0.57
-9.74,-2.45,0.48
-9.70,-2.43,0.55
-9.77,-2.31,0.38
-9.59,-2.41,0.51
-9.62,-2.45,0.49
-9.75,-2.41,0.43
-9.75,-2.39,0.55
-9.71,-2.43,0.50
-9.62,-2.43,0.48
-9.69,-2.43,0.57
-9.73,-2.43,0.62
-9.70,-2.37,0.47
-9.63,-2.38,0.60
-9.64,-2.36,0.42
-9.76,-2.37,0.64
-9.69,-2.37,0.59
-9.71,-2.42,0.44
-9.68,-2.41,0.61
-9.70,-2.43,0.57
-9.72,-2.36,0.35
-9.64,-2.37,0.43
-9.70,-2.38,0.50
-9.70,-2.39,0.59
-9.70,-2.35,0.53
-9.73,-2.40,0.50
-9.71,-2.38,0.41
-9.70,-2.38,0.49
-9.70,-2.31,0.55
-9.63,-2.28,0.55
-9.71,-2.35,0.51
-9.71,-2.32,0.50
-9.72,-2.39,0.54
-9.65,-2.40,0.52
-9.72,-2.36,0.49
-9.72,-2.27,0.51
-9.77,-2.31,0.49
-9.64,-2.34,0.41
-9.75,-2.34,0.40
-9.64,-2.28,0.45
-9.66,-2.30,0.51
-9.79,-2.25,0.56
-9.77,-2.16,0.52
-9.82,-2.09,0.48
-9.87,-2.07,0.50
-9.73,-2.09,0.54
-9.77,-2.03,0.51
-9.77,-2.03,0.71
-9.75,-1.98,0.62
-9.78,-2.01,0.57
-9.79,-2.06,0.63
-9.71,-2.05,0.65
-9.78,-2.09,0.67
-9.80,-2.08,0.58
-9.66,-2.08,0.62
-9.71,-2.05,0.71
-9.52,-2.09,0.66
-9.92,-2.08,0.33
-9.81,-2.05,0.90
-9.52,-2.12,0.92
-9.80,-2.00,0.81
-9.82,-2.03,0.87
-9.69,-2.13,0.72
-9.49,-2.17,0.68
-9.66,-2.18,1.06
-9.79,-2.14,1.17
-9.94,-2.22,1.22
-9.70,-2.22,0.94
-9.46,-2.16,0.97
-9.88,-2.16,0.88
-9.60,-2.20,1.23
-9.64,-2.06,1.08
-9.84,-1.96,1.27
-9.64,-1.97,1.07
-9.69,-2.01,1.18
-9.78,-1.92,1.25
-9.71,-1.95,0.90
-9.78,-1.94,1.20
-9.74,-1.84,0.91
-9.67,-1.89,1.04
-9.62,-1.96,1.19
-9.90,-1.86,1.33
-9.93,-1.89,1.15
-9.77,-1.97,1.12
-9.68,-1.91,0.86
-9.80,-1.96,0.95
-9.72,-1.95,0.97
-9.71,-1.99,0.89
-9.60,-2.07,1.01
-9.74,-2.08,1.21
-9.72,-2.01,0.93
-9.63,-1.91,0.86
-9.75,-1.89,1.04
-9.85,-1.94,1.28
-9.61,-1.94,0.34
-10.77,-1.46,2.16
-9.32,-2.31,1.39
-9.59,-1.93,1.17
-9.60,-2.15,0.82
-9.65,-2.26,0.94
-9.70,-2.17,0.97
-9.67,-2.17,0.88
-9.74,-2.10,0.95
-9.91,-2.01,1.13
-9.78,-2.17,0.72
-9.67,-2.04,0.92
-9.61,-2.02,0.75
-9.70,-1.84,0.88
-9.66,-1.99,0.72
-9.78,-2.24,1.12
-9.76,-1.93,1.07
-9.45,-1.99,1.06
-9.48,-2.07,1.40
-9.71,-2.03,1.23
-9.77,-2.04,1.31
-9.74,-2.06,1.25
-9.62,-1.88,1.01
-9.51,-1.63,0.92
-9.86,-1.88,1.53
-9.96,-1.85,1.28
-9.79,-1.81,0.64
-9.63,-1.87,1.26
-9.77,-1.85,1.28
-9.49,-1.73,1.03
-9.92,-1.69,1.35
-9.80,-1.79,1.17
-9.73,-1.70,1.11
-9.66,-1.82,1.13
-9.58,-1.83,1.13
-9.56,-1.79,1.23
-9.77,-1.70,1.10
-9.59,-1.88,0.73
-9.91,-1.81,1.17
-9.80,-1.82,0.97
-9.71,-1.86,0.88
-10.01,-1.73,1.36
-9.71,-1.78,1.15
-9.66,-1.81,1.06
-9.50,-1.87,0.87
-9.70,-1.79,0.76
-9.82,-1.89,0.94
-9.70,-1.80,1.46
-9.70,-1.72,0.95
-9.85,-1.79,1.00
-9.70,-1.79,0.92
-9.76,-1.65,1.03
-9.78,-1.57,1.09
-9.70,-1.62,1.47
-9.72,-1.63,1.32
-9.70,-1.71,1.14
-9.74,-1.79,1.17
-9.76,-1.72,1.30
-9.78,-1.69,1.09
-9.60,-1.76,1.25
-9.77,-1.85,0.50
-9.61,-1.78,1.06
-9.93,-1.78,1.35
-9.93,-1.70,0.82
-9.80,-1.82,0.68
-9.90,-1.73,0.92
-10.01,-1.86,1.25
-9.67,-2.03,1.53
-9.71,-1.82,1.15
-10.03,-1.86,0.71
-9.49,-1.96,0.68
-9.46,-1.90,0.63
-9.81,-2.04,0.96
-9.70,-2.09,0.81
-9.71,-2.07,0.52
-9.74,-2.12,0.91
-9.68,-2.05,0.67
-9.71,-2.11,0.93
-9.70,-2.08,0.97
-9.81,-2.00,0.81
-9.78,-2.00,0.75
-9.77,-2.07,0.81
-9.76,-2.03,0.75
-9.73,-1.95,0.75
-9.74,-1.96,0.80
-9.70,-1.94,0.81
-9.77,-2.01,0.95
-9.76,-1.89,0.85
-9.75,-1.94,0.90
-9.76,-1.94,0.96
-9.75,-1.94,0.94
-9.79,-2.01,1.04
-9.73,-1.97,0.84
-9.72,-1.99,0.86
-9.75,-1.92,0.98
-9.75,-1.93,0.88
-9.76,-2.03,0.98
-9.77,-1.91,0.95
-9.74,-1.96,0.96
-9.74,-1.92,1.03
-9.77,-1.94,0.92
-9.75,-1.90,0.92
-9.78,-1.94,1.01
-9.74,-1.97,0.89
-9.71,-1.97,0.93
-9.77,-1.95,0.91
-9.79,-1.93,0.90
-9.76,-1.92,0.89
-9.78,-1.99,0.91
-9.73,-1.94,0.88
-9.73,-1.92,0.89
-9.71,-1.97,0.93
-9.68,-1.94,0.80
-9.78,-1.94,0.83
-9.74,-1.91,0.85
-9.75,-1.95,0.90
-9.77,-2.00,1.01
-9.70,-1.93,0.81
-9.73,-1.96,0.90
-9.73,-1.92,0.92
-9.74,-1.95,0.93
-9.77,-1.94,0.90
-9.75,-1.95,0.95
-9.68,-1.96,0.88
-9.77,-1.95,0.95
-9.75,-1.89,0.91
-9.73,-1.97,0.87
-9.76,-1.95,0.91
-9.73,-1.92,0.89
-9.75,-1.93,0.92
-9.74,-1.99,0.85
-9.76,-1.93,0.93
-9.74,-1.94,0.86
-9.73,-1.94,0.83
-9.76,-1.90,0.85
-9.76,-1.97,0.88
-9.77,-1.97,0.88
-9.73,-1.95,0.87
-9.77,-1.92,0.86
-9.69,-1.95,0.87
-9.76,-1.95,0.90
-9.75,-1.92,0.90
-9.74,-1.98,0.94
-9.73,-1.94,0.90
-9.76,-2.05,0.92
-9.74,-1.97,0.86
-9.75,-1.98,0.90
-9.72,-1.95,0.86
-9.75,-1.97,0.93
-9.66,-1.97,0.86
-9.76,-1.94,0.93
-9.68,-1.97,0.76
-9.73,-1.91,0.94
-9.73,-1.97,0.83
-9.67,-1.99,0.88
-9.80,-1.95,0.88
-9.75,-1.91,0.89
-9.71,-1.96,0.98
-9.71,-1.95,0.85
-9.69,-2.04,0.87
-9.75,-1.90,0.86
-9.72,-1.92,0.95
-9.75,-2.00,0.88
-9.72,-1.98,0.88
-9.70,-1.95,0.91
-9.74,-2.01,0.93
-9.70,-1.97,0.93
-9.74,-1.93,0.97
-9.72,-1.92,0.85
-9.71,-1.99,0.97
-9.72,-2.04,0.93
-9.72,-1.94,0.98
-9.74,-1.96,0.96
-9.78,-2.00,0.96
-9.71,-1.97,1.00
-9.72,-1.99,0.87
-9.72,-1.99,0.90
-9.71,-1.94,0.90
-9.69,-2.00,0.88
-9.78,-2.00,0.86
-9.72,-1.96,0.90
-9.74,-1.99,0.88
-9.74,-2.00,0.81
-9.72,-1.97,0.91
-9.75,-2.00,0.91
-9.78,-2.00,0.87
-9.81,-2.04,0.78
-9.66,-2.09,0.98
-9.82,-1.92,0.73
-9.75,-2.08,0.93
-9.73,-2.02,0.94
-9.69,-2.07,1.02
-9.71,-2.06,0.82
-9.73,-2.06,0.94
-9.77,-2.10,0.77
-9.75,-2.05,0.84
-9.71,-2.06,0.96
-9.84,-2.14,0.83
-9.80,-2.10,0.68
-9.67,-2.13,0.73
-9.73,-2.14,0.80
-9.72,-2.12,0.82
-9.72,-2.13,0.72
-9.76,-2.13,0.78
-9.72,-2.15,0.78
-9.75,-2.15,0.63
-9.70,-2.12,0.72
-9.67,-2.14,0.75
-9.77,-2.21,0.75
-9.73,-2.09,0.70
-9.78,-2.13,0.64
-9.74,-2.15,0.80
-9.72,-2.15,0.84
-9.70,-2.12,0.72
-9.69,-2.18,0.72
-9.75,-2.09,0.80
-9.73,-2.05,0.71
-9.67,-2.13,0.85
-9.72,-2.13,0.80
-9.74,-2.13,0.86
-9.70,-2.07,0.80
-9.80,-2.13,0.74
-9.76,-2.08,0.78
-9.71,-2.08,0.83
-9.77,-2.06,0.81
-9.75,-2.05,0.87
-9.67,-2.02,0.83
-9.81,-2.10,0.81
-9.74,-2.03,0.87
-9.70,-2.12,0.77
-9.62,-2.12,0.87
-9.75,-2.14,0.80
-9.73,-2.12,0.76
-9.61,-2.11,0.66
-9.74,-2.11,1.00
-9.71,-2.13,0.79
-9.68,-2.05,0.75
-9.84,-2.08,0.77
-9.66,-2.17,0.78
-9.70,-2.10,0.95
-9.78,-2.14,0.77
-9.73,-2.02,0.75
-9.71,-2.06,0.84
-9.77,-2.05,0.84
-9.71,-2.03,0.86
-9.77,-2.01,0.85
-9.79,-1.94,0.72
-9.72,-1.97,1.02
-9.69,-2.08,0.93
-9.75,-2.00,0.98
-9.75,-2.01,0.88
-9.72,-2.02,0.99
-9.74,-1.96,0.84
-9.79,-1.99,0.82
-9.71,-2.00,0.86
-9.76,-1.98,0.90
-9.72,-2.03,0.93
-9.77,-1.98,0.92
-9.75,-1.95,0.93
-9.71,-2.01,0.96
-9.71,-1.98,0.93
-9.72,-1.99,0.90
-9.76,-2.00,0.83
-9.76,-2.01,1.01
-9.74,-2.02,0.89
-9.72,-1.98,0.84
-9.71,-2.00,0.91
-9.73,-2.00,0.88
-9.75,-2.01,0.86
-9.76,-2.03,0.87
-9.75,-1.97,0.87
-9.73,-2.00,0.86
-9.75,-2.04,0.89
-9.69,-1.99,0.84
-9.74,-2.03,0.91
-9.77,-2.02,0.97
-9.77,-2.01,0.89
-9.73,-2.01,0.89
-9.69,-2.01,0.81
-9.77,-2.02,0.86
-9.74,-1.98,0.87
-9.78,-1.98,0.91
-9.74,-2.03,0.82
-9.74,-2.05,0.83
-9.79,-2.04,0.79
-9.75,-2.05,0.88
-9.71,-2.00,0.89
-9.73,-2.00,0.84
-9.73,-2.06,0.84
-9.77,-2.06,0.79
-9.69,-1.97,0.92
-9.73,-2.03,0.86
-9.71,-2.02,0.89
-9.73,-2.08,0.98
-9.72,-2.04,0.86
-9.71,-2.02,0.88
-9.75,-2.03,0.89
-9.73,-2.03,0.89
-9.74,-2.00,0.88
-9.73,-1.96,0.88
-9.69,-2.02,0.89
-9.73,-2.05,0.92
-9.76,-2.00,0.86
-9.76,-2.02,0.82
-9.76,-1.97,0.87
-9.76,-2.05,0.91
-9.72,-2.03,0.86
-9.74,-2.00,0.84
-9.78,-2.09,0.92
-9.75,-2.00,0.77
-9.72,-1.97,0.79
-9.74,-2.03,0.86
-9.74,-1.99,0.88
-9.77,-2.12,0.89
-9.73,-2.10,0.82
-9.71,-1.98,0.86
-9.74,-2.06,0.91
-9.73,-2.04,0.92
-9.61,-2.03,0.82
-9.75,-2.06,0.92
-9.71,-2.02,0.87
-9.70,-2.05,0.94
-9.76,-2.03,0.87
-9.77,-1.98,0.88
-9.75,-2.09,0.87
-9.76,-2.00,0.80
-9.76,-2.02,0.81
-9.71,-1.98,0.85
-9.71,-2.04,0.88
-9.72,-2.01,0.85
-9.71,-2.04,0.80
-9.78,-2.05,0.80
-9.74,-2.01,0.81
-9.72,-2.02,0.84
-9.71,-2.09,0.86
-9.79,-2.08,0.79
-9.73,-2.03,0.76
-9.72,-2.04,0.73
-9.67,-2.05,0.74
-9.71,-2.11,0.97
-9.62,-2.00,0.80
-9.71,-2.05,0.99
-9.74,-2.01,0.84
-9.77,-2.04,0.79
-9.72,-2.04,0.76
-9.76,-2.10,0.78
-9.79,-2.04,0.78
-9.75,-2.02,0.81
-9.70,-2.06,0.87
-9.71,-2.06,0.81
-9.68,-2.06,0.71
-9.77,-2.05,0.78
-9.74,-2.04,0.83
-9.74,-2.04,0.81
-9.75,-2.12,0.89
-9.69,-2.04,0.73
-9.76,-2.09,0.79
-9.76,-2.07,0.75
-9.72,-2.07,0.81
-9.74,-2.09,0.87
-9.65,-2.07,0.79
-9.76,-2.07,0.84
-9.76,-2.09,0.83
-9.72,-2.08,0.83
-9.74,-2.06,0.81
-9.64,-2.08,0.81
-9.77,-2.01,0.82
-9.77,-2.03,0.80
-9.76,-2.03,0.81
-9.74,-2.08,0.78
-9.76,-2.06,0.80
-9.77,-2.10,0.73
-9.69,-2.06,0.75
-9.70,-2.10,0.83
-9.73,-2.07,0.73
-9.76,-2.15,0.81
-9.74,-2.07,0.83
-9.73,-2.10,0.81
-9.77,-2.07,0.83
-9.73,-2.05,0.80
-9.73,-2.10,0.91
-9.76,-2.07,0.89
-9.72,-2.08,0.81
-9.71,-2.05,0.85
-9.71,-2.08,0.86
-9.75,-2.03,0.78
-9.75,-2.06,0.83
-9.73,-2.09,0.86
-9.75,-2.03,0.83
-9.77,-2.08,0.78
-9.70,-2.10,0.85
-9.63,-2.07,0.74
-9.76,-2.11,0.79
-9.70,-2.05,0.79
-9.73,-2.10,0.78
-9.72,-2.09,0.77
-9.77,-2.15,0.89
-9.68,-2.13,0.82
-9.63,-2.02,0.71
-9.85,-2.05,0.87
-9.68,-2.15,1.07
-9.72,-2.01,0.76
-9.85,-2.10,0.67
-9.73,-2.16,0.78
-9.68,-2.16,0.80
-9.81,-2.22,0.71
-9.57,-2.17,0.70
-9.78,-2.19,0.72
-9.72,-2.19,0.86
-9.70,-2.24,0.80
-9.67,-2.24,0.78
-9.64,-2.16,0.75
-9.72,-2.21,0.73
-9.71,-2.22,0.78
-9.76,-2.21,0.76
-9.70,-2.21,0.80
-9.74,-2.15,0.74
-9.75,-2.20,0.73
-9.71,-2.26,0.67
-9.73,-2.22,0.76
-9.71,-2.24,0.79
-9.71,-2.26,0.66
-9.78,-2.21,0.68
-9.71,-2.32,0.76
-9.69,-2.27,0.70
-9.77,-2.22,0.65
-9.78,-2.21,0.71
-9.70,-2.17,0.61
-9.70,-2.20,0.77
-9.72,-2.20,0.61
-9.71,-2.18,0.68
-9.74,-2.19,0.55
-9.65,-2.17,0.62
-9.74,-2.23,0.57
-9.72,-2.22,0.66
-9.72,-2.24,0.69
-9.69,-2.23,0.59
-9.72,-2.33,0.66
-9.73,-2.23,0.68
-9.71,-2.24,0.67
-9.72,-2.23,0.66
-9.69,-2.22,0.72
-9.69,-2.27,0.68
-9.73,-2.25,0.69
-9.76,-2.18,0.62
-9.73,-2.25,0.68
-9.72,-2.25,0.69
-9.72,-2.21,0.61
-9.75,-2.20,0.54
-9.70,-2.21,0.68
-9.69,-2.24,0.64
-9.71,-2.20,0.60
-9.78,-2.27,0.62
-9.74,-2.24,0.59
-9.69,-2.25,0.60
-9.71,-2.28,0.61
-9.70,-2.25,0.67
-9.71,-2.21,0.64
-9.73,-2.28,0.71
-9.70,-2.20,0.58
-9.71,-2.22,0.68
-9.72,-2.26,0.72
-9.69,-2.21,0.59
-9.74,-2.26,0.62
-9.73,-2.27,0.60
-9.71,-2.26,0.70
-9.72,-2.20,0.65
-9.71,-2.22,0.61
-9.74,-2.22,0.62
-9.71,-2.25,0.65
-9.72,-2.22,0.63
-9.71,-2.26,0.64
-9.67,-2.19,0.54
-9.66,-2.18,0.64
-9.73,-2.27,0.62
-9.71,-2.26,0.70
-9.69,-2.28,0.65
-9.72,-2.24,0.65
-9.78,-2.28,0.73
-9.74,-2.29,0.68
-9.66,-2.19,0.69
-9.73,-2.31,0.73
-9.70,-2.22,0.67
-9.78,-2.29,0.72
-9.72,-2.28,0.63
-9.72,-2.19,0.59
-9.77,-2.25,0.62
-9.73,-2.29,0.68
-9.69,-2.20,0.58
-9.74,-2.27,0.57
-9.73,-2.23,0.62
-9.70,-2.24,0.58
-9.71,-2.28,0.67
-9.77,-2.28,0.66
-9.74,-2.24,0.61
-9.68,-2.22,0.63
-9.72,-2.27,0.69
-9.72,-2.26,0.61
-9.69,-2.21,0.60
-9.72,-2.24,0.57
-9.73,-2.28,0.63
-9.73,-2.22,0.56
-9.72,-2.25,0.59
