aX,aY,aZ 
-1.89,9.88,1.65
-1.83,10.00,1.64
-1.79,10.12,1.64
-1.81,10.21,1.61
-1.97,10.09,1.58
-1.91,10.07,1.64
-1.94,10.13,1.65
-1.90,10.11,1.66
-1.91,10.20,1.50
-1.93,10.16,1.48
-1.89,10.07,1.70
-1.92,10.13,1.60
-1.94,9.96,1.67
-2.00,10.23,1.55
-1.90,10.10,1.68
-1.83,10.06,1.59
-1.84,10.07,1.55
-1.91,10.16,1.67
-1.85,10.09,1.56
-1.82,9.95,1.60
-1.89,10.22,1.58
-1.95,9.92,1.70
-1.90,10.35,1.46
-1.86,10.03,1.69
-1.91,10.11,1.47
-1.81,10.06,1.66
-1.90,10.09,1.66
-1.89,10.13,1.60
-1.96,10.05,1.61
-1.80,10.03,1.61
-1.87,10.09,1.74
-1.93,10.16,1.68
-1.87,10.15,1.59
-1.90,9.99,1.62
-1.85,10.20,1.75
-1.97,10.05,1.66
-1.86,10.23,1.61
-1.98,10.09,1.54
-1.90,10.13,1.67
-1.85,10.07,1.61
-1.86,10.03,1.68
-1.90,10.16,1.63
-1.93,10.10,1.58
-1.86,10.23,1.65
-1.86,9.96,1.57
-1.75,10.28,1.61
-1.85,10.09,1.65
-1.87,10.05,1.58
-1.90,10.11,1.66
-1.84,10.11,1.59
-1.90,10.20,1.54
-1.82,9.97,1.56
-1.89,10.09,1.66
-1.87,10.08,1.70
-1.90,10.02,1.71
-1.88,10.29,1.67
-1.87,10.11,1.65
-1.78,10.19,1.69
-1.88,10.16,1.59
-1.88,10.04,1.70
-1.78,10.05,1.61
-1.99,10.04,1.71
-1.90,10.17,1.72
-1.81,10.26,1.57
-1.91,10.24,1.55
-1.88,10.07,1.71
-1.87,10.03,1.67
-1.91,10.06,1.69
-1.92,10.16,1.65
-1.80,9.91,1.63
-1.68,10.09,1.73
-1.89,10.04,1.63
-1.93,10.27,1.61
-1.93,10.12,1.65
-1.80,10.08,1.66
-1.71,9.99,1.55
-1.47,9.89,1.73
-1.11,9.79,1.93
0.23,9.75,2.23
1.92,10.13,2.58
1.09,9.44,1.73
-0.27,10.61,0.64
-1.49,10.58,1.15
-2.60,9.64,2.67
-1.93,10.52,3.13
-0.33,9.88,3.88
0.74,9.49,4.24
2.92,9.18,4.20
5.11,9.10,4.39
6.65,8.69,4.53
6.97,7.61,5.06
7.91,7.38,5.49
7.39,6.02,5.69
7.31,6.18,5.83
7.10,6.42,6.23
6.98,5.84,6.32
7.75,6.01,6.33
7.77,5.30,5.99
7.82,5.07,5.49
8.41,4.85,5.02
8.74,4.35,4.86
9.19,4.01,4.97
9.60,3.59,4.88
9.43,2.95,4.47
9.20,3.15,4.04
9.63,4.10,4.00
9.61,4.43,4.14
9.39,4.24,4.36
9.06,3.63,4.42
9.02,4.02,4.68
9.06,3.86,4.75
9.60,3.45,4.49
9.78,3.09,4.15
9.44,2.80,3.88
9.31,3.18,3.70
9.54,3.02,3.72
9.92,2.63,3.71
10.33,2.92,3.24
10.45,3.33,3.33
10.17,3.30,3.42
9.72,3.29,3.21
9.75,3.40,3.06
9.75,3.53,2.99
9.89,3.96,2.81
9.69,3.97,2.74
9.26,3.91,2.66
9.06,3.88,2.58
8.95,3.94,2.34
8.96,3.96,2.41
9.09,3.93,2.41
9.13,3.90,2.41
9.60,3.78,2.24
9.69,3.75,2.19
9.75,3.89,2.09
9.82,3.98,1.81
9.70,4.36,1.96
9.69,4.44,1.92
9.59,4.63,2.09
9.50,4.43,2.14
9.35,4.03,2.22
9.35,4.04,2.15
9.18,4.33,2.00
9.13,4.35,1.96
8.92,4.53,1.88
8.81,4.62,1.92
8.57,4.67,2.17
8.58,4.73,2.22
8.48,4.93,2.46
8.43,4.76,2.48
8.40,4.55,2.58
8.40,4.45,2.62
8.28,4.49,2.59
8.38,4.61,2.71
9.21,4.93,3.72
9.94,5.14,4.04
10.76,4.38,4.00
10.21,3.67,3.59
8.94,3.25,3.25
8.82,3.58,3.23
9.81,5.53,4.03
10.08,5.72,4.31
10.54,5.47,4.70
10.49,4.96,4.70
9.83,3.03,4.20
9.25,3.03,3.53
9.21,3.06,3.65
9.41,2.70,4.40
9.43,2.57,4.73
9.42,2.45,5.11
9.30,2.38,5.19
9.10,2.57,4.70
9.07,2.82,4.58
9.11,3.32,4.56
9.11,3.41,4.64
9.22,3.52,4.71
9.26,3.58,4.76
9.14,3.97,4.66
9.14,3.97,4.66
8.98,3.81,4.73
8.93,3.84,4.86
8.96,3.65,5.00
8.97,3.55,5.07
9.04,3.33,5.33
9.09,3.23,5.38
9.03,3.21,5.23
9.05,3.26,5.24
9.10,3.36,5.27
9.12,3.37,5.31
9.15,3.44,5.40
9.12,3.51,5.39
8.97,3.41,5.27
8.96,3.37,5.26
8.85,3.35,5.18
8.80,3.38,5.25
8.88,3.40,5.57
8.87,3.39,5.64
8.87,3.33,5.66
8.87,3.33,5.66
8.85,3.24,5.61
8.88,3.37,5.69
8.84,3.52,5.57
8.84,3.52,5.57
8.90,3.43,5.57
8.98,3.39,5.59
9.00,3.20,5.60
9.00,3.20,5.60
8.92,2.91,5.36
8.92,2.91,5.36
8.94,3.07,5.35
8.93,3.10,5.30
8.96,3.50,5.63
8.96,3.50,5.63
9.09,3.67,5.96
9.37,3.87,6.11
9.96,4.61,5.85
9.96,4.61,5.85
9.17,5.00,4.74
8.98,5.13,4.45
8.32,6.04,3.64
8.26,6.18,3.50
7.96,5.95,3.34
7.88,5.76,3.31
8.32,5.36,3.64
8.46,5.40,3.73
8.67,4.93,3.61
8.65,4.86,3.54
8.51,5.25,3.28
8.56,5.41,3.38
8.63,5.97,3.52
8.55,6.02,3.66
7.85,6.70,4.13
7.70,6.87,4.23
6.83,6.80,4.08
6.64,6.61,4.05
4.22,7.49,4.56
3.82,8.14,4.97
3.57,8.20,5.86
3.98,8.53,6.20
3.76,8.19,6.09
3.27,8.43,5.65
3.30,8.29,5.80
3.17,8.63,6.06
3.22,8.42,6.31
3.15,7.81,6.54
3.21,8.73,6.77
2.78,8.61,6.55
2.49,8.02,6.42
2.65,7.87,6.49
2.97,7.88,6.54
3.10,8.44,6.62
3.22,7.94,6.45
3.01,8.08,6.32
3.03,8.27,6.54
3.07,8.59,6.34
2.93,8.47,6.04
3.21,8.21,5.91
3.25,8.51,6.15
3.46,8.26,6.16
3.25,8.71,6.07
3.13,8.17,6.10
3.22,8.69,6.03
3.25,8.23,6.08
3.18,8.56,6.13
3.08,8.53,6.14
3.02,8.30,6.20
3.04,8.50,6.16
2.96,8.75,6.07
3.19,8.52,6.02
3.27,8.24,6.00
3.13,8.43,5.99
3.47,8.70,5.94
3.29,8.43,5.97
3.15,8.69,5.77
3.15,8.37,5.91
2.98,8.40,6.02
3.01,8.71,6.12
3.17,8.23,6.10
3.23,8.31,6.01
3.02,8.51,5.93
3.19,8.48,6.05
3.05,8.48,6.16
3.05,8.33,6.16
2.92,8.28,6.21
3.04,8.36,6.21
3.02,8.30,6.20
2.87,8.25,6.22
2.53,8.41,6.30
2.71,8.43,6.27
2.93,8.36,6.26
2.93,8.36,6.26
3.36,8.48,6.05
3.41,8.35,6.04
3.69,8.10,5.92
3.69,8.10,5.92
3.82,8.04,5.98
3.70,8.42,6.17
3.22,8.47,6.17
3.22,8.47,6.17
3.45,9.06,6.35
2.98,9.66,5.97
3.99,7.31,7.01
4.00,8.06,6.64
3.71,7.95,6.36
3.65,7.95,6.39
3.82,7.61,6.79
3.80,7.22,6.57
3.49,7.71,6.29
3.17,7.97,6.31
3.02,7.22,6.63
2.60,7.14,6.49
3.47,8.73,5.85
3.41,9.11,5.68
0.09,11.61,5.57
-1.20,11.85,5.50
-3.91,11.52,5.39
-4.93,12.33,5.41
-4.96,13.02,5.67
-4.65,12.92,6.17
-1.98,11.25,7.72
-0.82,10.27,7.23
0.46,9.66,6.24
1.32,7.87,4.89
1.15,8.02,3.94
0.62,8.56,3.53
-0.34,8.90,2.75
-1.47,9.08,2.57
-2.32,9.17,2.53
-2.36,9.72,1.73
-2.87,9.88,1.56
-2.94,10.36,1.56
-3.23,9.81,1.23
-3.43,9.85,1.20
-2.89,9.62,1.26
-3.05,9.08,1.38
-2.67,9.44,1.06
-2.49,9.23,1.45
-2.93,9.34,1.00
-3.26,10.04,1.06
-3.45,9.87,0.98
-3.48,9.76,1.07
-3.26,10.14,1.15
-3.18,9.21,1.42
-3.14,9.89,1.22
-3.21,9.74,1.32
-3.22,9.96,1.47
-3.24,9.76,1.35
-3.12,9.86,1.60
-3.13,9.69,1.66
-3.13,9.54,1.41
-3.06,9.61,1.42
-2.99,9.63,1.35
-3.02,9.61,1.36
-3.09,9.55,1.30
-3.07,9.65,1.35
-3.01,9.73,1.36
-3.01,9.72,1.35
-3.08,9.67,1.52
-3.06,9.80,1.40
-3.03,9.70,1.49
-3.03,9.74,1.52
-3.04,9.87,1.42
-3.01,9.81,1.38
-2.99,9.87,1.31
-2.99,9.87,1.31
-2.80,9.82,1.47
-2.82,9.76,1.44
-2.84,9.71,1.35
-2.84,9.71,1.35
-2.95,9.71,1.38
-3.00,9.73,1.54
-2.95,9.74,1.50
-3.02,9.81,1.39
-3.04,9.80,1.40
-2.93,9.92,1.38
-2.93,9.92,1.38
-2.88,9.88,1.43
-2.94,9.84,1.47
-2.95,9.86,1.37
-2.95,9.86,1.37
-2.93,9.67,1.35
-2.91,9.66,1.38
-2.96,9.92,1.32
-3.04,9.92,1.17
-2.99,9.82,1.39
-2.97,9.93,1.28
-2.90,9.82,1.53
-2.86,9.81,1.62
-2.75,9.82,1.60
-2.80,9.86,1.50
-2.91,9.70,1.36
-2.91,9.70,1.36
-3.08,9.62,1.39
-3.08,9.61,1.45
-3.29,9.70,1.30
-3.25,9.78,1.40
-3.12,9.60,1.45
-3.13,9.64,1.52
-3.07,9.85,1.54
-3.07,9.85,1.56
-2.92,9.74,1.49
-2.95,9.76,1.52
-2.95,9.88,1.13
-2.86,9.79,1.15
-2.98,9.74,1.28
-3.09,9.74,1.45
-2.96,9.70,1.34
-2.92,9.65,1.37
-2.90,9.61,1.34
-2.91,9.70,1.38
-2.92,9.72,1.36
-2.93,9.74,1.37
-2.92,9.69,1.35
-2.91,9.92,1.31
-2.96,9.85,1.29
-2.91,9.79,1.27
-2.89,9.89,1.31
-2.94,9.72,1.40
-2.99,9.75,1.43
-2.98,9.73,1.35
-2.99,9.81,1.35
-2.90,9.81,1.40
-2.87,9.87,1.40
-2.99,9.72,1.38
-2.87,9.71,1.41
-2.90,9.80,1.34
-2.91,9.82,1.46
-2.93,9.76,1.42
-2.90,9.76,1.39
-2.85,9.84,1.49
-2.98,9.85,1.58
-2.96,9.77,1.47
-2.94,9.74,1.42
-2.96,9.77,1.40
-2.95,9.74,1.46
-2.95,9.74,1.46
-2.99,9.79,1.44
-3.02,9.78,1.38
-3.01,9.93,1.38
-3.01,9.93,1.38
-2.95,9.78,1.41
-2.94,9.80,1.47
-2.92,9.83,1.52
-2.93,9.84,1.43
-2.91,9.71,1.45
-2.87,9.70,1.43
-2.85,9.75,1.51
-2.94,9.71,1.55
-2.96,9.81,1.44
-2.96,9.78,1.42
-2.98,9.77,1.38
-2.98,9.77,1.46
-2.95,9.82,1.36
-2.94,9.82,1.39
-2.89,9.80,1.45
-2.96,9.87,1.40
-2.94,9.74,1.51
-2.96,9.72,1.48
-2.92,9.75,1.46
-2.95,9.79,1.39
-2.94,9.74,1.48
-2.92,9.77,1.47
-3.01,9.62,1.38
-2.96,9.61,1.40
-2.86,9.80,1.42
-2.87,9.78,1.45
-2.98,9.68,1.50
-2.91,9.69,1.48
-2.96,9.75,1.44
-2.99,9.76,1.36
-2.94,9.95,1.42
-2.99,9.97,1.40
-3.03,9.77,1.49
-2.97,9.76,1.39
-2.95,9.91,1.41
-2.93,9.90,1.45
-2.97,9.76,1.38
-3.00,9.72,1.45
-2.89,9.76,1.51
-2.89,9.76,1.51
-2.90,9.78,1.47
-2.88,9.71,1.49
-2.98,9.75,1.50
-2.99,9.76,1.42
-2.96,9.77,1.40
-2.99,9.80,1.41
-2.97,9.76,1.42
-2.82,10.03,1.37
-3.16,9.56,1.43
-3.07,9.70,1.34
-2.90,9.70,1.39
-2.99,9.62,1.38
-3.10,9.67,1.30
-3.07,9.85,1.29
-3.03,9.98,1.45
-2.97,9.92,1.38
-3.02,9.41,1.42
-2.99,9.90,1.47
-3.09,9.78,1.31
-2.96,9.63,1.11
-2.83,9.52,1.51
-2.88,9.56,1.66
-3.26,9.73,1.44
-3.32,9.94,1.49
-3.21,9.82,1.47
-3.05,9.92,1.44
-3.06,9.54,1.48
-2.98,9.75,1.56
-2.88,9.78,1.58
-2.96,9.78,1.58
-2.95,9.80,1.67
-3.04,9.83,1.55
-2.95,9.74,1.55
-2.96,9.75,1.64
-3.04,9.76,1.61
-2.97,9.75,1.56
-2.95,9.75,1.56
-3.07,9.74,1.61
-2.95,9.74,1.54
-2.95,9.74,1.54
-2.94,9.86,1.52
-2.96,9.79,1.57
-2.96,9.77,1.49
-2.96,9.75,1.57
-2.92,9.76,1.38
-2.88,9.69,1.43
-2.72,9.62,1.47
-2.82,9.59,1.54
-2.75,9.43,1.53
-2.60,9.45,1.56
-2.48,9.44,1.70
-2.51,9.54,1.67
-2.06,9.51,1.49
-1.96,9.40,1.54
-1.22,9.30,1.68
-1.23,9.28,1.74
-0.83,8.93,2.25
-0.83,8.93,2.25
-0.24,8.95,2.57
-0.09,8.94,2.79
0.12,9.03,3.08
-0.01,8.97,3.42
-0.00,9.30,3.76
-0.00,9.48,3.81
-0.38,10.01,3.98
-0.43,10.06,4.07
-0.42,10.03,4.72
-0.43,9.98,4.86
-0.62,10.03,5.32
-0.32,9.87,5.16
-0.16,10.34,4.83
-0.16,10.34,4.83
1.31,10.56,5.77
1.64,10.65,5.78
3.79,12.34,6.73
4.07,9.96,6.04
6.13,9.55,6.84
6.18,8.96,6.87
7.82,8.59,7.04
7.43,9.50,7.13
7.73,10.27,7.95
7.67,10.13,8.27
7.59,8.57,7.61
7.49,8.00,7.46
6.75,7.33,6.88
6.47,6.93,6.63
5.45,6.37,7.09
5.45,6.37,7.09
5.46,5.00,8.10
5.29,5.16,8.16
5.93,7.40,4.88
4.85,5.91,1.01
7.44,12.78,-23.21
7.94,9.09,0.26
8.83,8.28,0.25
9.97,7.29,-1.79
10.28,5.20,-2.82
8.34,5.77,-2.16
8.86,4.89,-1.65
8.49,3.27,-0.63
8.44,3.26,-0.60
8.80,1.81,-0.53
10.55,0.49,-1.06
11.48,-0.19,-1.49
10.61,0.10,-0.23
11.23,-0.68,0.52
11.01,0.09,0.68
10.69,1.74,1.53
11.19,1.44,2.11
11.10,0.94,1.67
9.81,0.21,1.38
9.98,1.16,2.55
10.65,2.74,2.76
9.41,3.29,3.77
9.40,4.33,3.00
8.99,4.57,2.51
12.03,8.45,1.80
10.04,5.81,-2.24
10.07,5.65,-1.58
12.24,3.20,0.63
12.82,1.56,1.39
12.28,-1.77,2.07
12.11,-1.82,1.57
11.78,-1.08,1.14
10.88,-0.06,0.79
10.21,1.35,0.68
9.87,1.37,0.72
9.23,0.34,1.13
9.47,0.15,1.56
9.75,0.50,1.86
9.86,0.81,1.94
9.43,1.00,2.08
9.45,0.96,2.23
9.81,1.16,2.50
9.81,1.16,2.50
10.76,1.69,2.36
10.80,1.71,2.21
10.26,1.76,1.46
10.26,1.76,1.46
10.19,1.33,1.19
10.10,1.22,1.07
10.09,1.54,0.95
10.11,1.52,0.99
11.03,2.08,1.37
11.32,2.52,1.25
10.79,2.59,0.23
10.57,2.30,0.01
10.64,1.76,-0.50
10.80,1.74,-0.55
10.26,1.55,-1.24
10.18,1.77,-1.11
10.45,2.31,-0.79
10.33,2.32,-0.55
10.84,1.70,0.07
10.96,1.82,-0.02
9.86,2.63,0.07
9.30,2.56,0.22
9.75,3.37,0.71
9.44,3.55,0.82
8.41,3.36,1.50
8.30,3.24,1.73
8.31,3.53,1.57
8.22,3.87,1.61
7.64,4.32,1.69
7.60,4.44,1.68
7.22,4.61,1.77
7.41,4.70,1.82
7.92,5.06,1.64
8.41,4.94,1.84
9.98,4.75,2.14
10.39,4.72,2.02
11.82,5.00,2.45
12.82,5.39,2.79
16.12,5.87,3.48
16.38,5.44,3.30
15.39,2.31,1.44
14.94,1.40,1.21
10.87,2.03,1.94
10.84,1.87,1.97
11.85,1.95,2.32
12.11,1.87,2.62
12.21,0.24,2.20
12.03,0.67,2.25
12.17,2.95,1.88
11.83,3.45,2.14
10.44,3.67,3.51
10.21,3.45,3.68
9.48,4.87,3.38
9.11,5.75,3.22
6.10,5.83,2.94
5.74,4.61,3.41
4.07,5.83,5.91
4.12,5.57,4.54
3.61,5.71,4.17
3.55,6.17,4.21
2.85,6.24,4.61
3.58,7.06,5.23
4.18,7.39,5.27
4.22,7.59,5.45
5.22,7.54,6.13
4.92,7.30,6.25
4.05,8.17,6.13
4.05,8.17,6.13
2.50,8.41,5.68
2.63,8.52,6.43
1.95,8.17,6.64
1.95,8.17,6.64
-0.73,7.78,5.71
-0.81,8.53,6.05
-1.68,7.46,6.47
-2.09,7.41,6.38
-2.27,8.50,5.26
-2.70,7.60,5.00
-5.38,8.17,3.62
-5.04,8.68,3.60
-4.83,10.42,4.50
-4.23,10.30,4.76
-2.44,10.60,5.33
-1.62,11.29,5.01
-1.80,11.75,4.28
-2.60,11.72,3.75
-2.79,12.72,2.87
-3.34,12.02,2.50
-4.81,10.44,2.94
-5.09,10.24,2.83
-5.29,9.54,2.75
-5.27,9.28,2.88
-5.48,7.82,2.80
-5.45,8.18,2.75
-4.91,8.38,2.18
-5.33,7.76,2.28
-4.79,8.61,1.77
-5.49,9.56,0.75
-4.19,8.63,0.41
-3.06,8.44,0.06
-2.95,7.78,0.70
-5.16,7.12,-0.08
-5.83,9.31,2.08
-7.24,10.48,1.33
-7.34,8.74,0.81
-5.02,8.38,0.53
-3.26,8.21,0.83
-5.15,8.13,1.12
-5.02,9.77,0.51
-5.55,7.53,-0.36
-5.44,8.17,-0.51
-5.87,6.79,-0.84
-5.54,8.12,-1.36
-5.82,6.71,-0.46
-5.85,7.05,-0.87
-5.86,7.66,-1.73
-5.78,7.54,-2.17
-6.38,7.58,-2.21
-6.28,7.34,-1.59
-6.18,7.16,-1.22
-5.93,7.30,-1.34
-5.89,7.55,-1.39
-5.80,7.28,-0.93
-5.30,7.83,-0.74
-4.77,8.62,-0.38
-4.81,7.65,-0.74
-4.70,7.90,-0.90
-4.73,7.87,-0.70
-4.62,6.45,-0.05
-3.32,6.85,1.27
-4.11,6.77,4.12
-4.50,7.52,3.27
-4.98,8.82,4.88
-4.55,9.34,5.31
-3.43,9.15,6.61
-2.88,8.97,6.73
-1.00,10.93,8.29
0.10,9.20,7.31
3.13,10.29,9.35
3.39,8.77,7.63
5.18,7.28,7.92
5.67,6.15,7.70
6.70,4.88,7.72
7.90,3.44,7.64
8.70,3.36,7.59
9.08,2.85,7.90
8.92,2.43,7.41
8.84,2.84,6.96
8.59,2.75,6.41
8.58,2.15,6.01
8.71,2.00,6.06
8.90,1.89,5.91
8.97,1.72,5.89
9.10,2.14,5.28
8.88,2.24,4.89
8.72,3.21,3.28
8.83,3.84,3.05
8.85,4.58,2.59
8.85,4.58,2.59
9.49,4.16,2.36
9.64,3.96,2.25
9.57,3.80,1.07
9.54,2.98,1.76
9.99,2.26,2.12
10.04,2.03,2.14
9.87,1.76,2.06
9.87,1.76,2.06
10.07,1.01,1.91
10.31,0.89,1.95
10.59,0.22,1.60
10.49,0.04,1.38
11.13,0.19,1.40
11.13,0.19,1.40
10.60,0.26,0.92
10.91,-0.46,1.61
10.51,0.61,0.03
10.58,1.06,0.13
10.64,-0.05,0.37
10.61,-0.31,0.41
10.21,-0.29,0.31
10.10,-0.18,0.26
10.04,0.20,0.30
10.09,0.22,0.34
10.20,-0.14,0.59
10.17,-0.31,0.63
10.50,-0.15,0.80
10.59,0.02,0.81
10.79,0.05,0.70
10.84,-0.10,0.61
10.59,-0.56,0.31
10.55,-0.55,0.26
10.49,-0.11,0.45
10.47,0.08,0.57
10.40,-0.00,0.82
10.34,-0.21,0.81
10.40,-0.62,0.68
10.42,-0.59,0.66
10.35,-0.14,0.41
10.36,-0.08,0.45
10.43,0.05,0.49
10.49,0.08,0.59
10.58,-0.39,0.93
10.55,-0.41,0.94
10.36,-0.42,1.01
10.42,-0.38,0.88
10.39,-0.01,0.85
10.42,0.04,0.74
10.36,0.08,0.61
10.33,0.08,0.60
10.28,0.41,0.77
10.29,0.44,0.83
10.24,0.29,0.84
10.24,0.21,0.84
10.17,0.00,0.55
10.13,-0.02,0.53
10.33,0.09,0.60
10.24,0.28,0.47
10.29,0.73,0.80
10.40,0.93,0.87
10.89,1.54,1.08
11.00,1.53,1.08
11.08,-0.44,1.05
11.08,-0.44,1.05
10.70,-0.39,0.88
10.54,-0.04,0.82
10.25,0.90,0.78
10.19,1.05,0.83
10.16,1.24,1.00
10.09,1.20,1.07
10.50,1.29,1.52
10.58,1.34,1.52
10.58,1.02,1.46
10.51,0.94,1.45
10.68,0.87,1.71
10.76,1.01,1.70
10.79,1.09,1.56
10.79,1.09,1.56
10.70,1.38,2.11
10.99,1.45,2.12
11.32,1.77,2.51
11.19,1.54,2.17
10.91,1.70,1.83
10.90,2.06,1.55
10.70,3.42,1.16
10.64,3.83,1.09
9.71,4.67,1.98
9.16,4.18,2.14
9.01,4.31,2.10
8.65,3.82,2.20
8.55,3.98,2.24
8.26,4.39,2.43
8.54,4.68,2.51
8.62,5.02,2.69
8.66,5.42,2.90
8.71,4.93,3.27
8.53,4.74,3.07
8.92,5.44,3.73
10.46,5.12,3.08
9.19,5.68,6.70
8.85,5.02,7.46
7.83,4.89,7.57
6.19,5.19,7.29
5.23,6.03,6.86
4.85,5.79,6.48
5.47,5.45,7.03
6.70,4.88,8.31
7.21,5.08,8.55
7.04,5.10,7.86
6.63,5.90,7.49
6.29,5.72,7.17
6.09,6.13,7.42
6.64,7.99,7.51
5.61,5.27,7.53
5.11,6.76,6.90
5.10,6.05,7.26
5.69,6.07,7.21
5.31,4.45,7.35
6.49,7.09,7.50
6.60,6.21,7.43
6.60,5.54,6.76
7.63,6.51,5.77
6.28,4.81,5.54
