gX,gY,gZ 
-38.55,16.34,3.61
-26.05,11.68,4.02
-12.94,13.27,0.89
-17.72,9.73,-1.65
-19.72,8.68,-6.14
-3.03,5.50,-6.80
14.90,4.93,-2.56
13.99,8.63,-2.72
10.57,11.58,2.37
6.96,7.62,12.01
8.84,8.00,12.53
20.17,-1.83,12.20
11.07,-5.36,11.31
-4.57,-4.24,5.83
-4.37,-3.03,5.71
-0.84,-0.27,5.38
2.04,-8.74,5.93
-33.71,-1.13,-23.66
-10.80,-1.81,-9.48
6.24,1.83,1.90
8.30,0.43,8.65
22.94,-1.85,5.32
9.69,-6.96,-1.59
-3.40,-0.29,-7.19
0.02,1.50,-4.97
-5.38,3.42,-25.16
-14.71,3.24,-33.28
-11.89,-4.20,-24.62
10.37,-1.75,-26.87
22.21,5.96,-16.86
2.29,6.72,-2.29
-32.25,-4.76,44.49
1.87,-10.76,23.02
-5.19,4.35,-22.54
29.30,-1.11,23.43
32.60,22.89,1.92
33.57,24.30,4.37
28.81,22.44,5.65
31.77,12.63,15.58
31.38,7.65,17.21
30.68,6.47,25.98
41.62,3.28,26.27
7.87,22.54,14.47
-17.21,3.69,-4.27
-19.41,33.63,-16.49
-16.22,30.77,-12.57
-19.12,33.01,-6.06
-30.13,17.84,-3.07
15.74,3.11,9.62
23.26,-6.10,8.24
10.43,16.90,1.30
-20.83,-15.76,0.80
-120.98,-36.04,-10.3
35.42,10.57,23.66
24.36,8.33,1.28
8.51,10.49,-7.54
11.25,-0.99,-7.62
9.68,-1.55,-9.33
5.15,-6.45,-4.99
21.39,-4.62,-4.82
5.95,-5.46,-6.63
-57.74,-29.57,-27.04
43.27,-0.80,21.24
17.08,6.08,-3.28
-4.57,-9.79,-8.63
-61.24,-20.59,-14.34
16.01,4.70,26.89
35.36,19.82,1.61
7.05,-9.87,-7.71
-30.89,-22.25,-11.15
-81.50,-41.98,-26.25
127.94,24.27,3.28
67.34,13.29,5.03
18.36,-7.34,-8.14
-27.20,-15.08,-7.01
-67.53,-18.83,-16.46
20.57,2.88,14.59
48.47,20.87,17.93
8.49,41.19,18.96
-11.40,34.00,9.17
0.68,19.12,11.95
11.31,10.59,-0.25
-2.64,6.92,-8.90
5.42,4.27,-7.34
7.05,2.60,-13.72
6.02,1.59,-21.37
6.51,3.34,-15.56
5.32,4.78,-5.03
14.32,-29.28,3.79
-20.38,-17.31,8.53
4.04,18.98,25.86
30.39,10.24,34.06
-5.98,2.23,11.48
-9.23,6.64,10.47
-34.52,8.45,11.09
-6.63,18.42,3.05
-33.67,6.96,-5.71
-11.79,5.09,-5.21
-25.63,16.28,-8.22
-32.31,9.54,-1.19
-14.45,-14.26,-6.78
-21.12,-26.77,-25.88
0.91,-22.48,-14.59
3.03,-7.48,-27.74
-16.22,-14.14,-0.16
2.99,0.35,20.42
15.02,-14.65,-25.90
18.53,-4.47,-18.09
14.90,0.76,0.51
4.84,11.33,-1.75
7.19,8.80,-4.29
28.52,5.73,0.04
-20.03,-13.02,-21.27
-39.40,-36.78,-47.68
-47.56,-11.77,-73.38
-45.21,1.55,-46.49
-41.46,-27.22,14.94
-53.06,8.92,26.87
3.11,17.12,8.98
19.51,10.10,3.07
22.03,2.47,4.59
-18.52,-7.54,19.91
-2.84,-9.05,18.67
1.69,-5.46,32.50
19.60,-0.82,44.86
-17.33,0.84,28.19
-4.35,-6.12,8.67
7.56,-1.65,-8.20
-1.19,7.81,-5.36
-6.84,2.51,-3.26
-6.08,0.04,-6.51
-2.33,1.19,0.62
-4.20,1.48,-1.90
1.48,2.43,-4.41
-0.95,2.74,-6.78
2.10,2.93,-8.59
-3.54,1.96,-11.37
5.85,1.59,-14.20
-0.72,2.16,-12.32
-1.63,2.47,-10.88
4.68,1.57,-7.65
-4.70,2.89,-6.35
4.31,0.31,-5.52
-0.91,2.20,-4.64
-5.21,1.28,-3.50
-3.05,-1.11,-5.21
-6.51,-1.32,-5.89
-5.40,3.96,-5.60
-5.42,6.22,-7.27
-1.88,8.82,-3.56
-4.16,8.04,16.24
22.23,9.91,32.33
19.20,10.03,28.42
37.57,17.21,29.80
32.97,10.10,15.15
8.57,-12.16,-14.51
-17.35,-1.40,-24.32
-17.37,-18.61,-31.01
-22.75,-9.52,-18.17
8.49,-1.11,2.74
19.21,-1.81,16.16
21.51,-8.00,19.95
30.89,-10.10,16.84
29.12,-5.15,-0.49
14.45,2.93,-22.26
9.97,7.29,-41.81
-1.24,0.37,-38.20
2.45,-10.96,-22.54
-8.49,-10.53,-13.77
-13.93,-10.32,-19.54
-17.25,-11.70,-6.64
-31.32,-18.32,-8.14
-22.60,-3.57,-16.28
-16.94,-5.48,-20.52
-5.96,-9.79,-22.77
4.53,-43.77,-31.20
-44.70,-46.65,-71.21
-34.37,-9.79,-39.28
13.54,-23.70,33.55
6.53,-29.96,78.96
44.94,-37.24,93.14
85.83,2.08,44.63
31.57,-2.21,17.82
7.03,-4.47,-4.12
-16.11,-12.08,-18.94
-12.12,-3.48,-15.13
20.05,12.38,-14.11
16.69,33.26,-55.82
9.29,26.95,-38.49
3.81,4.99,7.56
12.20,9.73,12.30
9.21,-5.71,3.87
4.10,-2.51,29.92
-12.22,-14.92,48.92
9.71,2.51,5.67
41.67,18.83,-4.49
8.33,9.97,-10.22
-5.58,-3.77,18.07
-12.14,-8.65,-2.76
18.96,-4.51,-5.38
-31.47,-9.52,9.36
-19.49,-3.50,-0.93
-25.30,-11.02,-6.08
22.73,-6.92,8.51
30.33,0.04,20.94
11.48,7.32,10.82
-3.03,10.47,1.19
5.11,5.44,-4.92
5.48,-7.83,12.98
-10.39,21.31,-1.48
-92.54,27.34,-28.46
8.33,16.13,-4.49
6.49,0.16,-4.93
-10.28,-9.69,-9.64
16.77,-2.68,0.87
12.05,1.75,-0.54
8.74,0.21,3.32
24.93,-2.29,11.25
20.77,-2.21,10.96
5.85,-2.72,6.57
9.87,-2.74,4.27
1.11,-1.57,-0.52
-1.01,-4.33,0.10
6.37,-4.70,1.38
4.80,-4.12,3.63
6.99,-2.78,3.67
4.22,0.72,-3.69
1.94,1.55,-2.93
1.79,1.87,-5.42
-11.13,-3.79,-13.56
2.02,-3.15,-3.85
-2.58,3.13,-1.17
1.59,1.01,-1.90
0.60,-0.64,0.02
0.60,0.49,0.08
3.15,0.60,2.45
2.91,0.74,1.90
3.50,0.54,3.15
7.13,2.72,0.99
-6.61,0.97,-12.51
4.80,-3.32,-5.87
6.08,-2.74,1.57
2.31,-1.67,6.47
9.01,-0.58,8.08
18.13,2.14,-1.73
-4.55,11.50,-11.27
-13.77,5.05,-6.35
5.71,-0.66,5.87
3.44,0.16,3.30
-3.36,3.36,3.91
3.98,6.16,-1.83
3.57,0.82,0.12
-1.90,-6.47,8.06
-4.55,-5.21,5.23
-0.56,-5.07,5.23
0.21,-2.49,3.56
-3.15,-1.09,1.88
2.29,-1.92,-1.24
-2.74,1.87,-0.89
-5.77,0.74,2.04
3.17,-2.95,0.47
4.41,-1.26,0.23
2.72,-0.16,-1.36
-0.17,-1.55,9.27
15.72,-6.49,20.40
-31.01,-0.68,-12.47
-0.66,-6.00,-8.72
10.12,1.17,0.74
-0.62,4.39,-1.67
6.18,2.33,5.60
18.20,4.82,21.70
-10.30,10.32,-46.92
-1.15,6.82,-46.94
-21.29,-6.63,-14.75
-22.23,-6.94,-10.86
-5.05,1.75,2.31
13.27,11.37,6.02
0.76,8.14,3.38
-6.08,4.92,-6.74
-5.75,2.56,-5.91
-4.22,0.10,-2.89
-0.74,-4.43,2.53
4.33,-4.20,5.09
-6.57,-4.39,1.19
-2.14,-4.45,-1.55
10.63,1.24,-0.33
5.07,6.59,-2.60
-1.20,2.37,-3.05
6.57,0.14,-0.37
-3.63,-0.60,2.27
-8.06,-11.62,-2.60
0.70,-6.92,2.53
5.09,0.43,2.89
16.24,-2.88,4.29
-0.16,-4.92,3.19
-9.95,-6.86,-11.02
10.63,-3.92,-2.20
-6.35,0.16,-6.51
-0.27,7.25,-0.78
-1.69,4.45,1.94
-5.21,7.67,4.12
1.63,9.21,9.46
1.48,-8.35,-9.17
7.97,-0.06,-5.21
0.27,0.89,-1.59
0.93,5.09,-2.12
3.61,4.25,-0.56
1.87,3.83,5.07
6.43,4.55,1.50
3.42,4.22,-2.99
13.60,5.81,5.52
12.03,6.47,8.02
-2.06,12.94,0.25
10.28,17.56,-6.63
6.96,17.37,-21.24
-8.67,14.57,-22.40
-15.12,6.37,-19.60
-7.31,-6.90,-15.56
-17.19,-9.81,-19.99
-19.00,-11.62,-25.86
-15.99,-15.04,-20.71
-8.63,-15.97,-17.72
-11.54,-14.77,-12.96
1.30,-20.69,-22.03
-17.70,-15.33,-14.47
-14.92,-13.04,-9.50
-8.53,-0.33,-4.33
1.17,6.00,2.00
-14.07,10.24,6.31
-14.28,7.25,4.14
-16.49,5.93,-2.86
2.20,11.91,-5.83
-6.47,6.39,-12.01
-8.24,2.93,-9.95
-12.55,-7.29,-9.33
-17.35,-12.75,-3.36
1.71,-11.21,-3.23
-9.29,-16.81,-10.26
12.07,-2.18,15.15
9.95,6.99,8.94
-48.14,-0.25,-36.62
-57.49,29.03,-43.19
-71.21,8.94,-21.08
-4.41,3.30,-2.60
28.52,-5.73,13.19
46.73,-12.88,10.16
13.06,6.22,15.89
16.01,5.54,21.66
-23.88,12.01,6.84
-26.17,0.23,-6.66
-12.12,-9.50,-10.24
-8.88,-0.99,-10.47
-5.98,-6.00,-8.84
-2.91,-1.73,-6.08
5.30,4.47,-4.20
2.21,5.77,-5.69
-9.36,3.44,0.52
6.16,9.40,14.47
-9.35,0.99,12.78
-27.08,-14.07,-6.53
-46.53,-2.56,-19.66
-29.30,7.52,-19.80
0.87,16.40,-3.81
0.70,-5.21,-26.07
-40.62,-13.52,-28.15
-19.37,-7.67,-13.35
2.97,5.21,4.99
30.70,7.60,23.49
4.29,1.24,10.03
15.56,-2.39,15.33
10.43,-9.17,5.58
-1.38,-6.92,-11.13
-11.15,-6.84,-27.08
-41.48,6.76,-18.69
-13.35,16.01,-1.63
13.87,12.41,1.24
21.76,-0.27,14.71
-3.38,-4.97,9.58
-10.37,2.29,8.74
-27.96,12.80,-17.17
-20.67,1.36,-30.27
-30.58,7.64,-14.92
-10.03,12.47,-14.45
6.45,3.46,-0.70
6.94,-2.25,6.97
-10.06,-7.17,1.87
-3.26,6.39,11.05
-24.98,1.69,-12.86
-8.12,-0.56,-15.12
-1.11,-1.50,-5.46
-8.00,2.72,-1.01
-6.35,3.59,5.77
-0.93,2.93,3.44
4.74,5.56,6.24
0.95,-2.10,2.84
2.12,-4.10,-0.70
-41.52,4.43,-42.00
-37.79,12.14,-48.63
-26.52,14.61,-29.20
8.84,7.03,-3.44
3.32,-5.30,-15.17
30.11,13.81,-7.97
25.76,1.38,-0.74
-12.75,-6.08,-0.78
-2.29,-7.65,2.35
12.76,6.33,4.04
-8.35,10.06,11.37
25.55,2.80,2.82
-1.17,-0.56,8.72
-14.98,-8.04,-0.78
-10.34,-9.50,-11.64
-19.25,-5.87,-5.19
-5.09,-9.50,-0.45
3.19,-5.46,-4.60
-7.46,-6.08,6.26
7.11,3.77,2.78
3.03,-1.24,-1.63
-5.56,7.69,-4.14
12.92,8.70,-8.53
-0.72,6.41,-1.75
-0.84,1.13,-0.35
1.07,-0.60,-1.20
-6.35,-1.79,6.31
-7.65,-7.75,35.79
-46.96,-14.01,18.07
-8.35,-6.51,-3.85
-7.36,3.56,-1.63
7.71,-2.55,2.99
-12.05,1.20,12.16
1.19,-0.43,9.68
-51.08,-1.24,-24.19
-41.48,6.70,-24.27
-14.75,7.54,-8.39
-7.65,-20.17,8.28
-13.83,21.84,-19.60
-22.25,-6.45,7.93
-17.54,-10.26,8.14
31.65,6.45,12.05
-4.80,11.02,1.26
-9.62,1.24,-5.42
-4.74,4.68,1.83
-2.80,1.19,1.03
5.75,0.78,0.58
11.31,-0.45,-7.27
4.41,-0.43,-20.87
13.39,-1.67,-11.15
-7.32,-0.85,-7.67
-21.57,-3.59,-6.24
-3.92,-1.73,2.10
-12.32,1.81,-1.63
8.30,11.79,2.37
8.51,5.03,1.55
-11.15,1.57,5.48
-8.12,5.65,15.52
-7.54,-2.39,-4.84
-4.62,1.32,0.72
12.53,5.09,-0.25
4.08,-7.81,5.93
26.73,4.66,5.48
18.86,2.60,-3.40
48.43,38.24,19.89
47.48,-3.30,19.47
21.29,-24.64,27.65
8.10,-11.11,9.40
17.00,-11.13,-9.35
2.31,-10.12,-4.47
3.63,8.35,1.98
23.82,5.38,-0.21
26.77,-0.08,12.05
16.11,4.66,17.72
6.96,-5.15,8.41
11.58,-2.04,7.67
8.78,-2.23,0.60
6.08,-6.68,-1.17
-4.31,-1.98,-8.35
-15.66,0.49,-22.98
10.06,11.27,-8.82
6.68,1.26,10.28
0.68,-2.56,15.97
-6.12,3.26,5.73
9.77,4.16,8.88
-1.44,7.79,-2.76
-11.99,2.86,0.37
-30.27,1.52,-2.14
-34.97,0.49,-5.30
-23.68,2.99,-2.51
-8.72,3.13,0.54
-6.86,0.80,2.37
-0.27,0.41,2.43
5.85,-0.06,3.11
8.18,-3.83,3.73
-1.38,-0.21,-1.65
0.41,-2.53,-0.47
-1.67,-0.93,-2.62
10.45,-2.14,5.03
3.09,-2.56,2.06
4.78,-2.23,1.38
0.29,0.56,0.51
4.00,2.78,0.62
8.70,-0.08,4.27
1.85,0.19,1.30
-4.59,-0.72,-1.92
-6.99,2.62,-6.63
-0.51,0.16,0.91
2.35,0.93,0.37
11.46,1.77,5.48
2.99,0.39,0.25
-2.58,0.21,-1.87
-1.96,-0.04,-0.16
1.52,2.20,4.45
1.03,1.28,-1.87
4.06,-1.30,3.34
6.33,-0.64,4.22
5.46,1.24,2.88
5.42,-0.27,5.65
6.72,-3.91,4.92
1.44,-3.42,2.56
3.63,-2.86,1.63
1.81,-2.51,-0.74
3.67,-2.68,0.29
5.81,-3.46,-2.35
7.03,-3.85,-9.50
3.44,-5.40,-16.11
4.49,-7.65,-11.56
12.08,-4.55,-7.32
19.51,-6.35,1.75
9.77,4.39,7.62
-4.64,8.53,9.09
-16.73,8.00,18.88
-35.44,4.43,6.55
-17.41,4.95,9.23
-4.43,4.68,7.46
-11.07,3.77,-6.92
-0.74,-4.49,-15.39
18.75,5.34,-6.22
27.14,-0.82,-10.90
51.35,-0.39,-11.83
49.23,-12.34,-7.42
54.69,-9.09,4.37
40.64,-7.50,8.22
52.77,-12.28,7.23
58.67,-8.43,8.80
65.94,6.45,6.78
39.03,3.46,-1.94
-13.68,-0.91,-3.71
-27.92,-0.51,1.48
-10.43,5.25,-1.24
-6.80,11.50,3.11
-0.99,-5.19,-8.20
-6.78,1.52,-1.09
-9.31,-1.46,-12.26
-7.25,-0.31,-22.79
-52.96,-20.73,-10.61
-24.54,2.80,-14.30
3.89,14.65,-4.37
-7.50,8.06,-9.68
-2.66,9.07,-14.67
-22.11,-2.00,-29.88
-3.23,-11.15,-14.61
-13.74,-13.00,-15.02
-16.51,0.00,-22.07
-10.86,-10.20,-11.77
-5.46,-19.10,-11.81
-10.39,-15.80,-12.96
-12.80,-7.60,-5.93
-4.64,-8.04,6.78
-21.76,-10.86,3.01
-38.00,-12.16,25.20
18.81,-14.18,39.32
12.32,-19.78,34.58
13.83,-18.81,0.54
-15.78,7.40,-20.38
-17.84,9.56,-17.35
10.43,9.03,-8.00
-3.13,0.27,6.55
-22.42,-2.60,11.17
-12.10,6.97,-8.59
-20.65,5.07,-17.02
-16.69,9.99,-33.14
2.66,0.21,-41.19
-14.84,2.95,-45.93
0.00,0.00,-0.00
-98.85,-133.22,163.2
139.22,5.50,422.86
-60.03,115.52,261.12
315.83,38.78,28.85
145.15,207.55,-134.4
205.53,170.93,47.89
128.31,51.10,143.19
169.30,54.65,205.12
21.12,242.39,81.99
117.43,252.22,28.68
-125.84,278.12,-0.54
-147.91,156.18,-71.6
7.05,53.76,49.43
47.91,90.94,33.53
-55.06,-86.20,-53.99
-636.63,-241.53,-115
636.61,311.63,254.45
-331.45,84.63,21.45
293.62,-38.64,173.55
51.56,168.89,-82.76
130.60,359.99,-242.4
-357.66,82.08,-156.3
-229.47,-102.52,0.68
-68.15,5.48,-13.77
-42.78,100.99,22.48
-303.94,188.59,28.77
-557.42,-250.55,-181
-603.58,-363.58,-241
-123.21,-374.19,-312
-191.78,-133.88,-187
115.60,-82.40,20.24
206.60,-23.68,-51.95
6.04,-36.64,-172.04
265.84,98.72,-31.57
204.15,131.43,-26.58
32.25,112.33,-54.63
180.10,98.85,-51.49
-107.96,69.83,1.38
-43.25,60.87,-28.42
40.80,54.19,-41.32
-82.86,54.03,-72.51
-77.46,108.66,-79.48
80.53,40.88,-65.67
-27.80,7.91,-171.03
-92.87,-40.49,-219.0
-36.08,-73.17,-240.9
-165.49,-116.73,-264
122.52,-21.72,10.24
112.72,53.51,107.13
247.63,-4.80,150.65
252.22,-65.73,130.27
271.41,-4.78,150.55
329.12,160.03,149.19
222.16,202.40,113.09
80.20,279.38,76.78
50.77,266.17,-26.29
-61.70,248.04,-154.9
-57.00,322.34,-141.8
-292.63,415.03,-156.
-395.66,25.02,-37.22
-555.01,-177.09,-427
-170.39,-432.15,-406
468.85,-163.86,-318.
392.59,-64.99,-37.75
-87.52,6.72,-8.16
-17.91,144.72,-29.92
58.93,152.09,-8.96
112.14,157.25,-22.25
-0.70,148.98,-34.41
-34.66,120.18,-21.62
36.68,91.35,-89.62
-3.63,112.00,-125.29
27.55,41.13,-201.90
-17.29,16.53,-287.99
-7.65,-77.56,-350.78
-18.38,-40.68,-290.3
46.90,-38.41,-203.65
-84.55,-32.46,-4.95
217.17,18.44,182.45
252.63,38.99,238.97
299.78,-39.89,178.35
339.51,-37.17,160.01
279.22,72.58,78.22
242.80,134.27,-13.02
-81.11,364.15,-26.31
18.83,225.74,48.07
-0.25,220.24,-11.21
19.64,296.89,-294.38
-106.04,349.05,-313.
-479.67,-96.83,-44.1
-636.63,-531.44,-31.
-591.03,-314.33,-394
242.06,-314.08,-387.
327.99,11.54,-6.02
150.45,136.21,29.61
-16.94,110.08,29.08
-83.41,135.73,28.46
166.97,230.32,37.65
106.56,165.26,-46.90
48.78,111.42,-20.05
-48.88,103.03,-61.88
-17.14,92.89,-105.92
-17.82,49.41,-174.72
-1.88,31.05,-258.11
27.59,-24.95,-285.97
64.02,-60.19,-321.03
75.65,-64.33,-154.88
176.08,55.97,55.51
284.86,-13.79,183.27
202.25,-43.36,149.11
220.73,53.23,129.43
300.27,105.94,116.71
315.56,145.54,99.76
188.59,163.41,11.09
-7.58,230.83,36.66
3.52,239.86,34.58
-6.96,158.24,-223.66
-142.86,23.99,-228.9
112.20,146.86,-40.72
-173.51,333.24,-216.
-636.63,342.06,-80.5
-636.63,-410.52,-80.
-396.44,-254.32,-388
-47.72,-208.47,-360.
406.91,-150.20,-636.
175.69,-209.57,-186.
56.07,-31.40,-17.41
115.72,99.10,-21.70
-40.88,113.66,9.81
53.23,184.88,-7.50
144.47,60.75,20.32
-79.02,52.13,-52.09
-52.44,57.90,-75.56
-128.23,40.84,-208.2
29.92,-14.45,-192.11
1.46,-30.99,-309.90
47.83,-87.49,-304.25
-36.29,-164.38,-281.
-77.34,-66.81,-60.91
31.63,54.19,138.39
298.73,-0.19,191.87
336.29,42.39,115.89
290.73,111.48,47.68
139.32,242.19,-1.32
-1.67,248.04,48.43
-15.97,134.83,18.55
-109.87,85.76,-25.39
-180.02,-7.25,-8.82
51.49,100.29,91.76
63.24,-68.15,5.03
180.57,-145.44,-105.
5.95,-77.09,-249.34
122.65,-148.41,-307.
-300.54,-144.51,-345
-269.76,19.02,-273.2
-129.70,363.02,63.12
107.67,-45.52,-18.86
-9.17,-47.41,263.68
-107.67,-107.87,456.
135.03,41.36,409.63
136.06,131.32,130.68
60.07,136.13,-236.31
26.23,174.93,-289.91
-119.99,168.56,-234.
-265.99,177.83,-48.3
-636.63,-418.93,-365
-524.72,-415.50,-321
327.68,-241.94,-409.
32.37,-290.92,-157.5
142.60,-62.89,-40.20
49.29,152.24,-46.43
128.38,92.32,60.97
42.78,184.65,-25.57
129.55,101.94,-34.54
60.38,-0.56,-1.03
-98.77,78.70,-115.19
-77.42,70.80,-108.00
37.77,39.89,-186.80
-51.41,45.73,-279.48
-37.79,-90.34,-378.6
-19.39,-145.89,-324.
0.72,-101.20,-174.47
81.89,91.27,130.31
153.29,12.07,260.34
330.52,-47.02,242.68
297.91,-24.30,120.65
346.04,125.78,42.68
234.64,274.15,35.77
34.39,304.99,62.03
78.24,215.85,8.98
139.01,129.90,-117.3
268.54,75.77,-467.43
-30.44,54.57,-610.93
-234.58,189.49,-247.
-549.49,78.43,50.46
-636.63,-302.36,-21.
-627.36,-512.27,-127
-171.40,-344.21,-436
118.92,-273.61,-470.
233.47,-119.64,-137.
147.69,18.32,-49.27
-100.87,17.25,-16.55
-59.99,42.94,66.48
33.30,102.23,103.98
123.16,116.94,66.58
4.97,98.42,70.49
53.19,167.06,-48.55
15.25,161.92,-168.41
-64.74,132.99,-189.8
-55.23,106.14,-241.9
125.90,-18.88,-424.8
78.32,-135.12,-446.4
-99.75,-81.15,-297.9
175.71,-3.48,44.61
254.18,86.40,272.89
324.67,76.78,231.14
236.17,12.84,114.72
252.53,110.39,90.52
138.50,194.09,89.76
168.60,320.61,32.17
50.32,375.03,-207.79
110.92,264.07,-377.9
174.68,35.63,-384.33
117.95,-45.85,-393.2
15.10,-49.31,-332.50
-129.86,-20.96,-115.
-301.33,86.42,144.02
-553.69,-181.31,419.
-636.63,-275.59,383.
-636.63,-625.54,8.28
-478.50,-379.16,-287
134.85,-221.66,-596.
-106.97,-435.86,-363
190.11,-115.75,-7.07
71.90,143.13,-48.43
56.71,118.42,-43.03
41.34,-14.75,113.62
-5.05,139.20,19.06
112.53,164.91,27.88
13.04,165.80,22.98
-4.90,103.32,-37.28
-55.55,100.79,-131.4
-56.87,112.02,-189.5
-158.57,135.44,-260.
4.35,52.07,-267.68
159.64,-25.06,-330.1
249.32,-107.15,-442.
59.51,-13.23,-96.99
289.70,120.49,174.33
433.43,146.14,319.44
257.23,65.96,219.15
202.40,82.36,122.75
218.26,136.76,35.22
123.89,195.29,-34.23
169.77,199.45,-21.08
85.15,234.38,5.38
93.53,173.88,6.37
-3.71,138.16,-19.29
-74.94,49.70,-108.47
-27.12,-28.89,-53.12
5.81,2.72,52.40
123.25,-69.59,-54.69
53.99,-196.63,-127.2
-136.54,-222.09,-120
-205.73,225.84,161.1
-345.36,87.12,182.92
-81.23,-17.47,105.34
-124.32,-39.54,66.27
-74.43,-23.00,-6.68
-63.90,46.03,-59.30
-131.65,19.88,-53.93
-153.25,-50.47,146.3
111.40,-43.58,-2.55
272.02,-151.64,54.15
91.43,-57.82,-16.46
246.70,-68.49,74.08
99.30,-35.94,75.19
-62.99,-70.64,59.10
-164.56,-105.55,-14.
-191.18,-2.72,-68.37
-288.63,21.24,-87.52
115.15,114.57,50.18
-344.78,66.10,27.06
64.42,121.39,-29.41
96.25,22.26,-5.96
190.38,-21.04,71.54
213.03,-20.98,36.86
-79.70,-159.99,-89.3
-51.78,148.63,56.07
317.21,214.59,101.55
592.68,269.90,-73.77
405.53,218.63,-420.3
28.07,164.66,-418.33
-151.29,153.81,-178.
-636.63,-39.61,92.95
-636.63,-550.83,76.1
-503.23,-557.48,-17.
-4.99,-154.96,-244.1
-44.37,-175.52,-514.
30.42,-189.25,-137.4
169.40,-71.24,-60.34
19.68,71.24,-70.31
158.73,117.27,-22.93
73.54,54.22,4.02
-91.78,143.19,-4.20
60.31,115.31,-15.02
138.66,86.44,-31.88
-143.58,132.56,-8.08
-112.80,45.85,-121.4
-11.66,29.73,-141.46
-116.51,19.37,-221.1
-101.80,-10.61,-266.
61.14,-50.61,-272.74
-156.98,-84.59,-280.
192.81,-32.37,5.03
107.61,66.13,194.98
243.71,46.03,192.24
258.20,-50.28,132.58
226.32,-48.59,29.22
218.03,77.60,-71.57
83.60,59.82,-52.63
-2.66,-19.37,-6.28
-28.87,34.74,7.85
-101.84,16.98,-60.64
-123.23,-63.10,-48.6
-84.28,-1.69,-89.68
-108.55,-20.75,-44.8
-49.58,0.91,-4.97
-145.25,93.53,-29.28
-206.89,8.49,-20.07
-185.06,-48.55,-99.8
-130.46,-5.36,-66.68
-53.62,35.50,106.70
-9.35,246.86,159.00
208.56,174.93,119.27
313.81,-18.03,204.48
153.17,-40.80,86.51
78.67,6.55,68.49
-56.83,-81.37,-15.19
-128.50,-148.14,-92.
-198.27,-189.64,-209
-165.30,-91.31,-211.
-185.00,-6.39,-100.6
26.71,155.33,119.48
64.42,235.92,228.34
244.84,69.09,79.42
189.58,-60.36,64.04
129.70,-20.34,106.29
162.65,93.66,81.42
-103.13,-87.60,-45.0
-124.91,-157.35,-120
-101.26,-83.89,-209.
68.17,187.60,-318.57
81.09,220.22,-285.83
4.78,361.23,-17.12
81.54,202.79,125.88
-277.57,-163.80,284.
-65.98,-263.55,411.6
-79.75,-274.31,242.4
