aX,aY,aZ 
-10.09,3.99,1.35
-10.09,3.99,1.35
-7.77,3.02,0.27
-7.77,3.02,0.27
-8.71,3.04,-0.20
-8.63,2.31,-0.11
-8.66,2.28,-0.14
-8.73,2.11,0.23
-9.05,2.30,0.41
-9.15,2.23,0.55
-9.36,1.80,0.89
-9.30,1.70,0.94
-9.21,1.24,0.94
-8.83,1.39,1.12
-8.75,1.56,1.06
-9.96,1.26,1.70
-12.38,1.41,1.86
-12.38,1.41,1.86
-11.74,1.83,2.19
-6.88,1.12,2.11
-6.16,1.45,2.02
-8.02,3.24,0.29
-9.55,2.74,0.76
-9.61,2.39,0.94
-8.58,2.44,1.63
-8.53,2.08,1.77
-8.52,1.87,1.81
-9.12,1.87,1.88
-8.84,2.13,1.85
-8.78,2.15,1.78
-8.72,2.03,1.76
-8.59,2.11,1.62
-8.62,2.10,1.63
-8.57,1.83,1.72
-9.87,2.01,1.51
-9.91,2.06,1.47
-9.54,2.92,0.76
-9.03,2.70,0.32
-8.98,2.72,0.29
-9.70,2.79,0.20
-9.85,3.02,0.00
-9.85,3.02,0.00
-9.35,2.76,0.33
-9.24,2.74,0.23
-9.22,2.79,0.17
-9.62,3.10,-0.30
-9.66,3.39,-0.50
-9.55,3.51,-0.60
-9.27,3.20,-0.42
-9.25,3.24,-0.34
-9.34,3.09,-0.33
-9.28,3.00,-0.11
-10.05,2.73,0.42
-10.16,2.62,0.51
-8.68,1.82,1.22
-8.78,2.05,1.48
-8.94,2.17,1.56
-9.50,2.14,1.28
-9.10,2.10,1.64
-8.87,1.86,1.70
-8.87,1.86,1.61
-9.12,2.00,1.64
-9.02,2.14,1.54
-9.01,2.14,1.60
-9.14,2.20,1.51
-9.22,2.25,1.46
-9.17,2.24,1.48
-9.17,2.26,1.42
-9.37,2.39,1.65
-9.35,2.18,1.66
-9.17,2.10,1.40
-8.98,2.17,1.52
-8.98,2.21,1.55
-9.17,2.24,1.64
-9.17,2.17,1.52
-9.16,2.22,1.44
-9.18,2.23,1.39
-9.14,2.24,1.38
-9.11,2.27,1.39
-9.07,2.42,1.45
-9.20,2.16,1.36
-9.12,2.27,1.40
-9.20,2.40,1.43
-9.12,2.31,1.41
-9.14,2.23,1.42
-9.17,2.35,1.40
-9.17,2.34,1.38
-9.11,2.30,1.40
-9.20,2.46,1.36
-9.17,2.18,1.42
-9.22,2.25,1.42
-9.17,2.12,1.56
-9.15,2.42,1.46
-9.10,2.35,1.45
-9.16,2.22,1.47
-9.13,2.28,1.70
-9.19,2.29,1.66
-9.06,2.27,1.20
-9.16,2.29,1.60
-9.17,2.28,1.64
-9.27,2.39,1.39
-9.10,2.25,1.61
-9.13,2.24,1.63
-9.16,2.47,1.37
-9.16,2.31,1.57
-9.15,2.37,1.55
-9.17,2.36,1.38
-9.20,2.42,1.55
-9.17,2.37,1.49
-9.24,2.12,1.31
-9.04,2.21,1.43
-9.09,2.29,1.39
-9.17,2.26,1.57
-9.29,2.23,1.50
-9.25,2.29,1.54
-9.23,2.21,1.56
-9.12,2.26,1.54
-9.19,2.24,1.51
-9.19,2.18,1.62
-9.21,2.32,1.53
-9.17,2.37,1.51
-9.17,2.13,1.52
-9.13,2.16,1.54
-9.11,2.26,1.43
-9.13,2.28,1.51
-9.17,2.16,1.45
-9.22,2.18,1.38
-9.34,2.19,1.55
-9.16,2.21,1.53
-9.17,2.18,1.57
-9.15,2.24,1.58
-9.19,2.24,1.47
-9.16,2.31,1.47
-9.19,2.26,1.50
-9.13,2.08,1.35
-9.23,2.21,1.54
-9.17,2.25,1.52
-9.17,2.14,1.46
-9.18,2.16,1.62
-9.18,2.14,1.54
-9.23,2.38,1.47
-9.09,2.21,1.59
-9.20,2.16,1.31
-9.07,2.20,1.62
-9.10,2.09,1.43
-9.18,2.26,1.48
-9.18,2.26,1.51
-9.20,2.26,1.45
-9.18,2.27,1.53
-9.22,2.28,1.51
-9.38,2.29,1.39
-9.17,2.40,1.73
-9.22,2.27,1.71
-9.09,2.32,1.12
-8.96,2.15,1.47
-9.05,2.12,1.46
-9.16,2.36,1.77
-9.19,2.36,1.44
-9.14,2.31,1.43
-9.23,2.40,1.36
-9.10,2.18,1.40
-9.15,2.15,1.45
-9.23,2.31,1.53
-9.27,2.15,1.58
-9.28,2.11,1.56
-9.15,2.30,1.47
-9.20,2.15,1.37
-9.22,2.22,1.39
-9.23,2.25,1.47
-9.10,2.12,1.47
-9.15,2.18,1.41
-9.37,2.35,1.38
-9.10,2.22,1.72
-9.27,2.12,1.30
-9.03,2.17,1.56
-9.09,2.14,1.62
-9.15,2.31,1.41
-9.09,2.24,1.49
-9.14,2.26,1.42
-9.13,2.21,1.50
-9.24,2.23,1.61
-9.22,2.26,1.63
-9.25,2.35,1.67
-9.13,2.20,1.32
-9.22,2.37,1.39
-9.05,1.98,1.37
-9.29,2.11,1.54
-9.19,2.12,1.68
-9.09,2.39,1.41
-9.32,2.11,1.68
-9.30,2.04,1.61
-9.17,2.29,1.31
-9.13,2.21,1.60
-9.06,2.11,1.68
-9.25,2.14,1.37
-9.17,1.94,1.56
-9.16,1.93,1.50
-9.17,2.15,1.47
-9.28,2.08,1.46
-9.27,2.30,1.55
-9.16,2.02,1.56
-9.26,2.18,1.43
-9.40,2.15,1.30
-9.15,2.21,1.28
-9.33,2.15,1.35
-9.23,2.15,1.56
-9.26,2.04,1.56
-9.26,2.11,1.30
-9.23,2.02,1.23
-9.21,2.13,1.47
-9.39,2.26,1.53
-9.28,2.32,1.40
-9.26,2.27,1.43
-9.13,2.00,1.33
-9.18,1.95,1.46
-9.17,1.96,1.45
-9.23,2.07,1.42
-9.24,1.95,1.44
-9.33,2.00,1.36
-9.17,2.09,1.43
-9.32,2.37,1.81
-9.15,1.62,1.16
-9.06,1.64,1.08
-9.13,1.88,1.11
-9.18,2.18,1.49
-9.23,2.09,1.42
-9.32,1.92,1.58
-9.27,2.12,1.17
-9.30,2.37,1.48
-9.24,2.34,1.41
-9.32,2.04,1.44
-9.26,2.19,1.17
-9.06,2.10,1.47
-9.18,2.22,1.50
-9.19,1.93,1.41
-9.17,1.94,1.46
-9.22,2.06,1.39
-9.16,2.19,1.29
-9.17,2.38,1.43
-9.35,2.10,1.59
-9.30,2.19,1.45
-9.24,2.15,1.36
-9.25,2.09,1.39
-9.13,2.12,1.42
-9.19,2.18,1.43
-9.12,2.17,1.41
-9.28,2.09,1.43
-9.28,2.09,1.43
-9.16,2.12,1.47
-9.21,2.14,1.42
-9.27,2.15,1.38
-9.19,2.13,1.47
-9.32,2.17,1.45
-9.15,2.28,1.38
-9.17,2.31,1.43
-9.21,2.09,1.42
-9.19,2.28,1.50
-9.23,2.23,1.56
-9.22,2.26,1.32
-9.23,2.21,1.45
-9.17,2.22,1.47
-9.28,2.17,1.47
-9.26,2.03,1.43
-9.28,2.09,1.40
-9.38,2.19,1.41
-9.18,2.04,1.48
-9.12,1.99,1.46
-9.18,2.01,1.57
-9.26,2.21,1.39
-9.21,2.20,1.38
-9.17,2.02,1.33
-9.20,2.18,1.43
-9.19,2.10,1.38
-9.28,2.18,1.39
-9.28,2.12,1.41
-9.25,2.12,1.46
-9.21,2.16,1.49
-9.30,2.17,1.37
-9.22,2.13,1.44
-9.01,2.25,1.30
-9.38,2.28,1.31
-9.36,2.23,1.30
-9.13,2.10,1.52
-9.28,2.21,1.41
-9.24,2.12,1.47
-9.17,2.12,1.29
-9.23,2.26,1.36
-9.23,2.26,1.39
-9.23,2.22,1.33
-9.23,2.10,1.40
-9.26,2.05,1.42
-9.17,2.27,1.45
-9.33,2.15,1.28
-9.34,2.16,1.36
-9.17,2.18,1.35
-9.11,2.21,1.29
-9.06,2.21,1.39
-9.31,2.18,1.42
-9.20,2.05,1.55
-9.23,2.13,1.48
-9.26,2.25,1.28
-9.10,2.19,1.47
-9.23,2.26,1.36
-9.24,2.34,1.37
-9.17,2.01,1.47
-9.27,2.11,1.40
-9.27,2.11,1.40
-9.18,2.25,1.39
-9.24,2.38,1.26
-9.27,2.32,1.35
-9.21,2.05,1.51
-9.30,2.20,1.35
-9.05,2.20,1.39
-9.03,2.22,1.36
-9.11,2.15,1.58
-9.06,2.19,1.50
-9.14,2.21,1.48
-9.17,1.92,1.47
-9.02,2.42,1.44
-9.19,2.48,1.42
-9.12,2.12,1.49
-9.15,2.27,1.42
-9.17,2.22,1.43
-9.20,2.13,1.42
-9.20,2.23,1.39
-9.21,2.20,1.39
-9.19,2.12,1.47
-9.25,2.47,1.42
-9.17,2.51,1.43
-9.31,2.26,1.41
-9.01,2.23,1.40
-9.06,2.16,1.40
-9.27,2.18,1.59
-9.08,2.12,1.66
-9.05,2.16,1.60
-9.16,1.87,1.61
-8.94,1.40,1.10
-8.94,1.40,1.10
-8.75,1.92,0.68
-9.17,2.91,0.61
-9.10,3.12,0.36
-9.50,1.55,1.36
-8.69,1.27,1.06
-8.85,1.51,0.84
-9.60,2.03,0.49
-9.69,2.32,0.48
-9.47,2.33,0.46
-10.10,1.56,0.37
-9.94,1.24,0.39
-9.92,1.32,0.27
-9.59,1.47,0.29
-9.73,1.57,0.12
-9.66,1.59,0.15
-9.64,1.26,0.14
-9.76,1.36,0.03
-9.79,1.30,-0.01
-9.46,1.69,0.00
-9.53,1.47,-0.17
-9.48,1.35,-0.19
-9.43,1.19,-0.35
-9.60,0.68,-1.01
-9.15,0.54,-1.42
-9.01,0.27,-1.62
-10.75,3.91,0.22
-10.82,3.40,0.58
-10.72,3.18,0.28
-10.07,1.49,-0.66
-9.82,2.00,-1.25
-9.96,2.00,-1.33
-9.60,1.72,-1.57
-10.11,1.56,-1.11
-10.16,1.57,-0.94
-9.83,0.67,0.66
-9.81,0.91,1.26
-9.64,1.22,1.44
-8.83,1.23,1.51
-8.91,0.90,2.39
-8.83,1.60,2.37
-8.78,1.72,2.44
-8.17,1.68,2.50
-7.82,1.13,2.39
-7.86,1.15,2.48
-8.21,0.96,2.53
-8.28,1.60,2.44
-8.38,1.64,2.44
-9.41,0.91,2.63
-9.16,0.01,2.88
-8.21,-0.97,2.82
-8.13,-1.17,2.82
-8.88,1.07,3.75
-10.15,2.39,3.01
-10.06,3.18,1.16
-9.61,3.21,0.87
-8.33,2.88,0.33
-9.37,2.93,0.62
-9.60,2.96,0.84
-9.73,1.47,0.75
-9.85,1.91,0.63
-9.93,1.94,0.57
-9.68,1.73,0.53
-9.45,1.24,0.41
-9.51,1.45,0.22
-9.57,0.31,0.80
-9.47,0.01,0.11
-9.44,0.23,-0.13
-8.85,1.06,0.32
-9.44,1.03,0.83
-9.75,0.93,0.99
-9.60,0.95,1.23
-9.72,1.05,0.81
-9.68,1.07,0.70
-9.48,1.66,-0.02
-9.59,1.70,-0.34
-9.64,1.78,-0.45
-9.51,0.77,1.10
-9.65,1.21,0.95
-9.60,1.25,0.83
-9.65,1.56,0.80
-9.48,1.52,1.02
-9.55,0.80,0.73
-9.40,1.31,0.41
-9.42,1.32,0.37
-9.38,1.54,0.68
-9.23,0.91,0.76
-9.34,0.89,0.71
-9.51,0.76,1.16
-9.15,0.74,1.46
-9.31,0.97,0.89
-9.52,1.11,0.94
-9.44,0.42,0.80
-9.51,0.44,0.88
-9.54,0.46,0.98
-9.51,-0.42,0.65
-9.60,-0.83,0.38
-9.62,-0.72,0.46
-10.30,0.33,0.87
-9.63,0.66,-0.26
-9.69,0.83,-0.48
-9.38,1.02,0.11
-9.43,1.21,0.23
-9.79,1.67,0.46
-9.85,1.60,0.50
-9.84,1.80,0.36
-9.15,1.63,0.64
-9.05,1.64,0.59
-9.37,0.65,0.79
-9.46,0.19,0.96
-9.43,0.05,0.96
-9.54,-0.08,0.98
-9.39,0.32,0.86
-9.38,0.27,0.97
-9.70,-0.53,1.07
-9.68,-0.55,1.13
-9.64,-0.48,1.22
-9.49,-0.16,0.93
-9.21,0.18,0.71
-9.20,0.36,0.61
-9.35,-0.03,0.50
-9.46,-0.15,0.94
-9.52,-0.16,1.01
-9.91,0.26,0.99
-9.71,0.23,0.69
-9.65,0.27,0.60
-9.49,0.53,0.35
-9.60,0.48,0.58
-9.60,0.48,0.58
-9.51,0.54,0.53
-9.44,0.57,0.50
-9.62,0.95,0.31
-9.60,0.57,0.39
-9.61,0.53,0.36
-9.62,0.72,0.37
-9.72,0.71,0.38
-9.55,0.43,0.31
-9.58,0.34,0.29
-9.50,0.12,0.29
-10.00,0.83,0.25
-9.79,0.63,0.35
-9.79,0.58,0.35
-9.66,1.16,0.51
-9.58,0.94,0.20
-9.52,0.87,0.05
-9.55,1.48,-0.28
-8.94,0.42,1.18
-9.52,0.23,1.08
-9.62,0.24,0.93
-9.57,0.86,0.37
-12.32,2.25,3.51
-12.25,2.12,3.87
-10.45,0.33,4.13
-7.85,1.93,0.84
-7.11,3.35,-0.17
-7.17,3.61,-0.29
-8.28,3.89,3.06
-8.68,3.56,3.39
-9.27,4.19,3.41
-8.63,4.06,1.89
-8.62,4.00,2.10
-8.21,1.68,4.97
-8.28,1.45,4.30
-8.52,1.87,4.36
-7.99,1.91,3.32
-7.65,1.31,1.85
-8.04,2.51,1.54
-7.91,2.94,1.80
-7.95,0.77,1.07
-8.79,4.80,1.65
-9.11,5.83,2.04
-10.11,6.50,3.87
-8.83,6.98,3.95
-8.99,5.02,2.44
-8.61,4.79,2.35
-7.56,4.08,1.59
-6.79,4.00,1.74
-6.78,3.73,1.98
-6.90,2.40,4.07
-8.68,2.97,2.76
-9.12,4.18,3.00
-7.85,6.89,4.11
-7.62,5.72,3.23
-7.47,5.56,3.03
-6.47,4.33,1.90
-6.95,4.59,2.76
-6.97,4.57,2.94
-6.94,4.25,3.81
-6.60,4.81,2.06
-6.58,5.28,1.49
-6.45,4.40,3.37
-8.63,4.81,4.18
-7.45,4.47,3.63
-7.44,4.07,3.51
-8.29,4.64,3.19
-8.55,4.19,2.88
-8.19,3.92,2.73
-7.85,3.18,1.84
-8.37,4.36,1.72
-8.01,4.42,1.75
-8.21,4.54,1.65
-8.81,5.76,0.67
-9.18,6.53,3.27
-9.06,6.03,3.11
-9.30,3.98,2.41
-9.05,4.20,1.72
-9.05,4.20,1.72
-8.48,3.65,1.86
-8.34,3.77,1.73
-8.35,3.83,1.67
-8.46,3.54,2.47
-8.43,3.17,2.76
-8.45,3.20,2.83
-8.23,3.63,2.43
-8.23,3.39,2.34
-8.26,3.27,2.37
-8.36,3.15,2.79
-8.52,3.12,2.75
-8.57,3.14,2.72
-8.61,3.72,2.45
-8.64,3.66,2.35
-8.67,3.67,2.28
-8.72,3.48,2.41
-8.34,3.45,2.52
-8.38,3.37,2.46
-8.63,3.70,2.46
-8.41,3.51,2.47
-8.38,3.43,2.47
-8.46,2.96,2.17
-8.29,3.19,2.26
-8.36,3.21,2.27
-8.73,3.20,2.07
-8.97,3.24,2.09
-8.87,3.23,2.17
-9.11,3.95,2.37
-9.04,3.67,1.92
-8.98,3.51,1.91
-9.24,2.71,2.38
-9.07,1.65,2.27
-9.04,1.53,2.34
-9.15,1.16,2.47
-8.97,1.72,2.33
-8.91,1.87,2.27
-9.28,2.24,2.53
-9.09,2.63,2.76
-9.10,2.63,2.84
-8.61,2.20,2.53
-8.21,2.80,2.44
-8.21,2.80,2.44
-8.56,2.93,2.46
-8.67,3.42,2.92
-8.71,3.42,3.01
-8.58,3.23,2.66
-8.36,3.29,2.41
-8.28,3.28,2.31
-8.23,3.46,2.41
-8.58,3.94,2.30
-8.55,4.09,2.43
-8.40,4.26,2.13
-8.34,3.96,2.15
-8.35,3.94,2.15
-8.66,3.72,2.10
-8.28,3.28,2.16
-8.28,3.26,2.21
-8.76,2.53,2.49
-8.89,2.27,2.55
-8.87,2.26,2.50
-8.87,2.20,2.11
-9.06,2.10,2.06
-9.06,2.05,2.06
-9.05,1.78,1.99
-8.88,1.43,1.92
-8.93,1.36,1.88
-9.96,1.08,1.89
-9.53,1.27,2.43
-9.38,1.32,2.47
-8.58,1.24,1.95
-8.37,1.25,1.98
-8.36,1.20,2.01
-9.37,0.22,1.79
-9.40,0.68,1.76
-9.43,0.77,1.74
-9.29,0.73,1.41
-9.08,1.03,1.37
-9.12,1.01,1.47
-9.44,0.06,1.59
-9.58,0.06,1.61
-9.75,0.35,1.36
-9.39,0.79,1.14
-8.81,1.27,0.74
-8.84,1.32,0.61
-10.43,2.77,-0.14
-9.83,2.43,-0.28
-9.72,2.39,-0.13
-9.21,2.28,-0.88
-9.39,2.18,-0.76
-9.31,2.26,-0.73
-9.81,2.02,-0.14
-10.08,1.63,0.06
-10.00,1.56,0.06
-10.02,1.28,-0.12
-9.38,1.26,-0.41
-9.31,1.40,-0.38
-9.28,2.22,-0.34
-9.29,2.38,-0.44
-9.35,2.37,-0.54
-9.39,2.02,-0.37
-9.67,1.88,-0.37
-9.57,1.95,-0.28
-10.53,2.21,-0.04
-9.28,1.16,0.47
-9.07,0.88,0.58
-9.95,0.65,0.29
-9.51,1.46,0.24
-9.40,1.66,0.01
-9.11,2.39,-0.18
-9.28,2.94,0.00
-9.48,3.06,0.27
-9.71,1.17,0.12
-9.76,1.71,0.97
-9.75,1.86,1.24
-9.80,-0.37,1.09
-9.16,0.08,0.60
-9.12,0.19,0.59
-9.15,0.91,0.86
-9.18,1.60,1.27
-9.33,1.39,1.07
-9.26,-0.59,1.82
-9.49,-0.45,2.27
-9.49,-0.45,2.27
-9.48,0.39,1.37
-9.32,-0.06,2.30
-9.28,-0.43,2.30
-9.45,-0.86,1.83
-9.34,-1.09,1.82
-9.38,-1.47,1.94
-8.19,-4.70,0.56
-8.94,-4.22,0.30
-9.18,-4.21,0.24
-9.11,-4.28,0.12
-8.36,-3.92,0.90
-8.25,-3.72,0.81
-7.60,-4.50,0.91
-7.91,-5.50,0.31
-7.47,-5.65,-0.19
-7.52,-6.96,-0.25
-7.87,-5.63,-0.13
-7.85,-5.80,-0.09
-8.13,-4.71,-0.79
-7.98,-5.58,-0.32
-7.65,-5.65,-0.23
-8.28,-4.87,0.12
-8.57,-4.76,-0.16
-8.57,-4.76,-0.16
