aX,aY,aZ 
-9.68,1.13,-1.24
-11.23,1.55,-0.20
-7.95,2.74,-3.02
-9.59,0.91,-1.49
-10.32,1.18,-1.78
-12.43,4.27,0.16
-8.60,8.13,-1.48
-7.50,2.03,0.14
-6.80,-1.43,1.56
-11.45,0.73,2.12
-11.48,1.16,2.29
-9.19,0.33,-2.50
-12.02,5.35,-6.85
-7.83,-1.98,-1.19
-7.40,-0.40,-1.15
-7.86,-0.73,-2.68
-13.03,-5.03,-1.66
-9.35,0.94,0.40
-8.71,-0.18,0.93
-9.30,-3.37,-1.70
-9.22,0.93,-1.93
-10.66,0.64,-2.18
-9.54,4.74,-3.44
-8.63,3.24,-1.57
-7.81,3.72,0.10
-8.26,3.36,0.02
-9.19,4.43,0.00
-8.83,5.93,0.09
-6.45,5.59,1.17
-9.59,3.15,2.21
-8.79,2.39,2.23
-9.36,2.55,3.56
-6.84,3.92,3.20
-5.77,4.23,4.43
-6.67,3.96,4.45
-7.20,2.51,5.46
-7.19,3.43,4.59
-6.99,4.86,3.27
-7.19,4.69,3.85
-6.00,3.72,5.34
-7.01,8.48,4.60
-6.65,5.63,2.52
-7.71,5.99,3.39
-5.83,6.25,2.81
-7.38,1.39,4.33
-6.73,2.33,4.80
-6.78,2.79,5.54
-7.47,-0.17,5.80
-10.55,0.68,2.04
-9.06,0.72,0.34
-9.17,0.68,2.18
-9.66,-2.82,4.33
-9.82,-0.34,3.13
-9.19,2.16,3.97
-9.49,-1.25,3.16
-10.58,-1.05,3.36
-8.21,6.49,-0.53
-8.68,-0.66,4.25
-7.77,0.75,6.29
-5.33,-1.23,5.49
-5.37,-1.92,5.32
-4.63,-3.89,5.20
-4.62,-3.67,5.47
-6.31,-6.34,3.67
-5.78,-3.58,4.30
-8.05,-4.18,3.25
-8.30,-3.24,8.32
-5.77,-2.58,5.92
-1.94,-1.42,8.86
2.43,-0.96,7.06
2.02,5.24,6.81
3.58,2.65,6.35
1.57,-2.12,12.08
2.90,-2.24,4.22
2.14,-4.65,7.89
-0.30,-0.45,9.98
2.17,-1.46,8.84
1.23,-0.57,8.56
2.08,-1.44,7.89
2.57,-1.83,8.55
2.57,-1.95,7.92
-0.70,-1.63,9.32
1.79,-4.67,6.20
3.18,-5.21,7.73
-1.78,7.52,14.34
0.16,-7.74,6.14
-0.29,-6.25,6.45
-0.28,-6.02,7.24
-3.70,-7.67,13.18
-1.19,-7.73,7.69
-0.81,-5.93,4.73
-0.83,-6.41,5.82
-2.40,-6.27,7.47
-13.12,5.88,8.24
-3.40,-5.32,5.68
-2.18,-6.27,5.28
-2.50,-6.44,5.23
-2.09,-6.19,6.56
-5.71,-1.72,10.11
-4.71,-4.53,7.83
-4.65,-6.23,8.28
-3.35,-4.52,6.98
-0.79,-3.70,4.98
1.01,-5.97,6.67
1.05,-5.77,7.65
0.84,-3.31,7.47
1.83,-4.97,7.66
2.06,-4.97,7.83
3.35,-4.45,6.41
3.89,-3.18,6.47
6.84,-2.44,3.76
5.02,3.70,7.02
1.28,-4.57,10.19
1.35,-3.04,6.92
2.25,-4.76,8.04
1.67,-3.48,7.70
2.52,-3.49,9.24
3.35,-1.64,8.22
2.87,0.36,6.08
3.05,3.86,8.52
1.81,4.69,7.79
0.88,5.48,4.55
3.29,5.50,-3.64
4.67,13.70,2.84
0.92,13.43,4.09
-1.19,7.59,3.28
-3.73,11.62,0.96
-3.37,9.06,2.27
11.00,4.43,1.15
-7.59,20.40,2.23
-0.10,8.53,8.74
-0.98,8.53,4.87
0.54,5.93,4.85
-0.19,8.56,6.64
-3.23,4.33,4.05
-4.42,-0.67,0.79
-11.40,-1.51,2.74
-11.40,3.68,-18.47
-7.87,-1.13,7.44
-11.65,5.62,1.84
-11.44,1.31,-1.29
-11.42,4.41,-0.16
-7.26,3.65,-0.65
-6.65,2.78,-0.59
-10.44,3.89,0.36
-10.17,6.07,-2.00
-6.69,6.27,-3.41
-1.36,7.12,1.08
0.28,9.72,-0.11
-0.16,12.72,0.49
-2.37,11.49,-0.26
-0.58,9.37,0.40
-1.98,9.03,-1.63
-2.70,8.55,-2.00
-3.37,10.02,-1.93
-2.98,9.40,-2.70
-3.22,9.64,-2.68
-3.64,9.79,-2.12
-4.65,9.36,-2.74
-5.63,8.95,-2.10
-5.70,7.45,-1.49
-6.46,6.56,-1.02
-6.61,6.56,-1.62
-7.37,5.80,-0.84
-7.48,6.07,-1.54
-7.73,5.55,-1.08
-8.17,5.17,-0.79
-7.78,4.97,-1.37
-7.76,4.46,-1.10
-8.57,4.82,-0.71
-9.08,4.82,-1.51
-8.88,5.70,-0.66
-8.77,6.51,-0.60
-8.52,7.03,-0.41
-7.34,6.32,0.79
-7.02,6.93,1.19
-3.12,2.86,2.72
-2.66,1.72,5.20
-2.85,2.12,8.55
-3.17,5.08,4.55
-5.93,5.53,6.22
-6.65,4.95,4.77
-7.67,5.14,4.07
-7.36,3.79,4.21
-6.34,4.24,4.72
-5.21,1.58,6.92
-6.37,-1.15,7.27
-11.43,0.37,5.91
-8.15,-2.43,3.75
-8.15,-2.51,3.62
-7.68,-4.37,4.16
-7.13,-5.24,3.12
-8.46,-4.55,3.60
-7.04,-7.83,7.81
-4.15,-5.89,4.51
-4.15,-4.72,2.63
-4.39,-5.40,3.48
-6.75,-5.68,2.83
-7.81,-11.29,4.92
-8.49,-6.46,1.67
-1.36,1.73,3.07
-11.30,-2.58,4.67
-18.03,-1.61,1.35
-12.29,-3.26,-0.02
-5.58,-3.47,2.40
-6.51,-0.03,2.82
-14.15,0.06,4.82
-8.70,8.49,-3.34
-8.47,3.75,1.13
-8.24,-6.04,3.11
-7.92,-4.12,3.83
-3.18,-5.70,5.87
-3.79,-6.07,4.30
-2.31,-3.84,2.01
-5.76,-2.91,3.54
-12.94,-4.32,3.93
-9.66,-0.78,3.28
-6.93,-0.44,3.23
-8.61,-3.09,3.41
-12.63,-2.68,4.75
-5.31,-0.55,3.40
-7.33,0.55,2.84
-8.74,-0.80,2.85
-8.47,-3.64,3.66
-8.03,-2.16,2.00
-10.22,2.83,1.37
-9.73,0.22,0.75
-10.56,-0.25,1.86
-8.52,-0.08,1.56
-9.15,0.95,1.96
-9.06,2.66,1.96
-9.87,3.06,8.05
-8.86,-1.83,0.17
-8.41,5.86,3.59
-6.90,2.80,1.33
-8.89,0.33,4.67
-9.75,2.01,3.12
-8.97,0.21,3.03
-9.00,0.29,2.76
-9.28,1.44,2.83
-9.04,0.44,2.65
-8.97,0.49,2.76
-9.17,0.80,2.28
-9.04,0.59,2.47
-9.02,0.84,1.69
-9.13,1.31,1.66
-9.34,2.04,1.70
-9.28,1.63,1.53
-9.35,1.02,1.85
-9.54,1.27,1.21
-9.31,0.60,1.70
-9.65,-0.90,1.48
-9.21,1.20,1.10
-9.42,-0.05,1.55
-9.30,0.21,1.34
-9.39,0.43,1.39
-9.59,-0.14,1.60
-9.45,0.64,1.58
-9.30,0.09,1.21
-9.51,0.38,1.46
-9.17,0.23,1.94
-7.60,-1.85,1.13
-9.68,0.71,0.34
-9.62,-0.46,1.16
-9.27,-0.55,0.94
-9.66,-1.04,-0.11
-9.69,-1.68,1.09
-10.97,-1.50,1.90
-8.93,0.28,1.97
-9.32,0.64,0.93
-9.60,-0.61,2.75
-9.12,-0.02,2.59
-9.21,0.04,2.37
-8.41,1.40,1.81
-9.08,1.43,2.30
-9.19,0.66,1.96
-9.22,0.95,1.56
-9.35,1.16,1.28
-9.73,1.80,1.21
-9.24,2.06,0.98
-9.39,2.23,1.22
-9.26,2.32,0.69
-9.03,2.43,0.62
-9.43,2.93,0.97
-9.20,2.07,0.45
-10.37,3.89,0.79
-9.07,3.65,0.57
-5.73,-1.88,-0.22
-9.89,5.43,0.55
-9.91,4.42,-0.23
-9.10,2.93,0.10
-10.17,4.40,0.01
-9.08,5.14,0.01
-7.82,-0.40,2.08
-13.13,1.34,0.77
-9.12,1.31,2.47
-9.39,1.77,1.15
-9.94,-0.91,2.56
-10.97,0.11,2.66
-9.64,0.86,2.83
-8.58,-1.15,2.77
-6.96,-2.59,2.97
-5.38,-2.06,3.91
-7.65,-1.23,4.70
-8.60,-1.05,4.27
-8.98,-2.19,2.66
-9.87,-1.23,3.84
-9.78,0.73,3.37
-9.22,-1.19,3.20
-8.15,-1.22,2.44
-7.80,-0.79,3.41
-7.56,-1.73,3.65
-8.70,-1.67,4.26
-10.09,0.67,3.95
-10.33,0.40,2.12
-9.62,0.64,1.49
-8.35,-0.33,1.39
-8.39,-3.05,1.10
-8.46,2.72,1.55
-9.14,-1.47,-0.90
-9.29,-0.06,2.01
-9.34,-1.07,0.22
-9.90,-1.67,1.69
-8.91,0.05,1.04
-9.08,-1.58,1.07
-9.88,0.44,3.32
-9.17,-1.00,1.58
-9.39,-1.09,2.36
-9.44,1.01,2.30
-8.95,-0.95,1.39
-9.21,-1.19,2.12
-9.67,-1.29,1.36
-9.72,0.90,2.89
-9.52,0.05,2.62
-9.62,-1.65,3.87
-8.70,-1.41,3.26
-8.43,-2.46,3.30
-8.03,-2.98,4.43
-4.64,-4.01,4.47
-3.49,-4.07,5.38
-4.54,-4.78,6.35
-5.29,-4.09,6.15
-4.82,-2.69,5.67
-5.97,-3.01,6.15
-5.55,-4.08,5.64
-5.08,-2.83,4.85
-8.37,-2.91,4.48
-8.13,-4.04,3.94
-6.70,-3.37,2.73
-8.05,-4.95,4.40
-6.89,-4.74,4.84
-7.62,-4.93,7.33
-6.75,-1.77,6.20
-4.67,-3.22,6.20
-4.02,-3.04,6.50
-3.15,-3.04,6.56
-3.60,-4.12,6.83
-6.02,-0.01,6.19
-6.48,-0.19,4.94
-7.63,-0.90,4.92
-9.35,2.70,5.93
-5.97,-2.18,5.64
-6.62,-7.66,5.09
-9.85,-0.06,6.72
-7.86,1.88,4.71
-6.92,4.40,5.77
-5.31,4.85,5.23
-5.53,1.03,5.81
-6.84,-0.61,8.87
-5.41,0.31,5.05
-6.02,-1.09,9.87
-3.89,0.24,5.68
-4.55,2.55,6.07
-5.72,1.95,5.44
-5.81,2.94,5.56
-7.07,2.59,6.16
-7.70,3.42,7.70
-7.91,1.83,6.44
-9.50,2.27,5.38
-7.16,3.27,5.39
-7.75,2.50,8.02
-3.27,0.80,8.94
-5.52,3.59,5.10
-5.40,3.05,1.79
-6.03,4.36,2.99
-7.15,1.68,3.06
-12.37,8.10,3.48
-8.40,5.99,1.71
-4.59,1.57,0.55
-12.07,2.82,1.40
-9.28,2.59,5.89
-5.60,5.43,1.17
-2.17,0.96,1.44
-8.76,0.87,3.81
-13.05,3.55,4.30
-12.44,6.56,-0.37
-6.59,1.49,0.25
-7.62,2.79,-1.73
-14.03,2.12,4.55
-7.26,6.40,3.74
-5.66,0.55,1.54
-6.94,1.38,1.65
-10.38,4.61,1.07
-11.82,4.74,0.80
-5.88,3.56,-0.72
-7.87,2.65,0.70
-10.17,1.71,2.82
-10.85,0.19,4.84
-7.28,2.78,2.42
-6.98,0.66,3.15
-9.33,4.07,1.38
-9.30,3.57,0.48
-10.21,3.27,0.92
-9.52,3.15,0.34
-9.29,2.97,0.66
-8.73,2.72,1.47
-9.03,2.35,1.52
-7.74,3.35,2.43
-7.78,-1.55,3.59
-10.85,-0.04,2.20
-10.14,1.37,2.81
-7.61,1.01,2.60
-5.76,-4.22,5.53
-6.65,-2.80,6.85
-8.52,-4.82,3.53
-6.24,-6.79,3.18
-7.76,-6.04,0.19
-9.78,-3.25,2.19
-10.82,-4.85,3.19
-7.81,-1.89,2.03
-8.19,-2.60,3.23
-5.95,-4.09,3.12
-7.46,-4.21,3.84
-10.34,-4.30,3.50
-7.70,-2.47,0.39
-9.23,-3.66,0.88
-9.13,-3.50,-0.20
-9.76,-3.76,2.33
-10.07,-2.60,1.03
-8.28,-4.85,2.33
-7.91,-3.20,1.96
-8.28,-3.55,2.07
-7.19,-5.14,2.04
-7.65,-4.93,2.59
-7.75,-4.58,2.03
-9.30,0.27,3.21
-9.63,-3.58,2.30
-10.75,2.87,1.13
-10.10,2.07,0.23
-8.34,3.20,-0.18
-9.67,0.67,1.08
-7.74,2.84,-0.95
-9.29,-1.08,-0.43
-10.49,1.20,-5.10
-10.66,-0.00,-2.25
-7.52,-0.52,-1.92
1.31,4.66,-21.62
-12.34,9.44,-7.34
-10.84,-1.36,-1.40
-6.84,4.87,-3.16
-8.82,-1.12,-1.94
-9.04,-0.19,-1.79
-9.83,0.30,-0.79
-8.62,-0.93,-0.34
-9.72,0.82,0.45
-9.06,-1.24,0.53
-8.93,-2.77,0.25
-9.60,0.27,-2.16
-8.94,-4.44,-2.48
-8.13,-3.63,-1.80
-7.93,-3.35,-1.64
-8.33,-6.48,-0.92
-12.62,-4.24,0.45
-9.17,-0.45,-4.00
-6.60,-3.51,0.83
-8.78,-2.74,-0.32
-8.34,-3.76,-1.44
-15.89,-2.65,1.55
-10.43,-0.09,-3.21
-6.78,-1.76,-5.05
-10.70,-2.21,1.36
-8.98,-0.60,0.09
-17.59,5.70,3.95
-6.79,1.86,-2.06
-5.98,-3.89,3.19
-7.62,-0.92,3.61
-10.81,1.67,1.36
-10.65,3.25,1.58
-9.73,3.74,0.58
-7.98,0.49,-1.05
-6.60,-1.48,1.54
-9.41,0.14,2.57
-13.58,2.70,2.26
-6.73,3.42,1.25
-6.87,1.33,3.34
-7.62,1.99,3.28
-9.26,0.98,3.10
-12.93,0.66,2.34
-9.67,1.56,0.12
-7.66,2.46,0.05
-8.88,0.61,1.25
-10.15,-0.01,2.48
-12.57,4.19,1.76
-9.06,3.65,2.17
-7.54,1.64,2.11
-7.90,2.70,1.73
-8.19,3.17,0.59
-10.46,5.20,-1.55
-8.52,4.79,-1.17
-8.96,4.68,-1.23
-8.45,5.01,-1.16
-9.04,5.28,-1.28
-8.67,4.61,0.28
-8.34,4.24,0.01
-8.18,4.78,-0.02
-8.78,4.94,-0.27
-8.45,5.65,-0.73
-8.57,4.36,0.23
-8.31,5.28,-0.32
-8.79,4.97,-0.29
-8.68,5.15,-0.34
-7.70,5.73,-0.15
-7.68,4.95,0.45
-7.88,4.95,0.48
-8.50,5.76,-0.31
-7.63,5.92,-0.22
-8.49,5.51,0.19
-7.90,5.01,0.44
-7.42,4.59,0.53
-8.49,5.06,0.98
-8.30,5.11,0.39
-8.29,5.69,0.97
-7.68,5.36,0.67
-7.39,5.77,0.96
-7.76,5.94,0.95
-7.73,5.78,1.13
-7.09,6.21,1.42
-6.87,6.38,1.47
-7.03,6.51,1.56
-6.91,6.55,1.53
-6.99,6.57,1.58
-7.04,6.64,1.43
-7.47,6.86,0.80
-6.73,6.44,1.08
-6.55,6.69,0.90
-7.38,4.64,1.29
-9.17,4.21,0.51
-10.06,5.17,-1.10
-9.38,2.69,-0.54
-10.61,1.66,0.66
-9.48,1.90,1.25
-6.74,2.83,1.79
-7.25,3.59,0.55
-6.65,8.05,-0.16
-5.96,8.69,-0.99
-6.37,5.95,0.19
-6.00,8.16,-1.26
-7.50,7.59,-1.85
-6.61,8.32,-2.57
-8.70,6.07,-2.28
-7.35,2.81,-0.84
-9.78,3.16,0.84
-9.36,0.30,0.31
-9.91,0.45,-2.28
-10.15,0.54,-1.19
-10.92,-0.31,0.11
-7.67,-3.89,2.77
-8.29,-3.68,1.18
-7.88,-3.52,5.00
-10.92,0.51,2.58
-9.54,1.85,1.47
-7.44,-1.45,-0.47
-8.99,-0.49,3.83
-6.85,1.03,2.53
-10.34,-1.70,3.51
-9.19,-5.64,-1.93
-6.34,-0.01,-5.92
-7.68,-1.58,1.19
-8.53,-4.94,2.45
-9.19,-6.32,4.57
-7.96,-1.68,3.35
-6.88,-1.43,1.56
-5.69,-5.02,2.94
-6.29,-5.81,3.74
-6.91,-7.52,4.68
-6.36,-7.21,2.11
-4.75,-5.92,1.88
-5.04,-5.86,3.05
-5.43,-6.95,3.29
-7.19,-9.27,5.63
-7.13,-2.72,3.57
-5.85,1.62,1.87
-9.53,-1.83,3.49
-9.50,-0.88,3.12
-11.07,1.47,1.52
-7.17,1.65,-0.77
-7.28,-0.28,0.59
-11.97,-0.40,2.42
-10.35,0.03,3.88
-8.02,1.05,0.63
-7.16,-2.38,2.21
-8.99,-1.78,1.29
-13.64,-1.77,1.36
-9.85,-5.21,3.37
-7.85,-3.34,0.87
-58.11,-27.79,16.49
-78.95,-5.38,24.21
-87.34,-38.29,24.98
-55.22,-17.33,-1.28
-72.61,-40.17,71.85
-36.26,-16.55,30.40
-29.09,-34.02,32.85
-50.57,-31.78,54.67
-53.52,-45.82,56.87
-44.17,-40.28,49.99
-37.48,-34.86,54.49
-22.30,-30.53,49.55
-16.61,-24.59,63.17
-11.42,-18.75,70.54
-0.13,-16.05,52.85
8.56,-56.66,62.42
79.81,156.90,136.85
8.93,-3.96,50.47
0.33,25.78,44.80
-3.39,-34.92,106.11
2.11,-9.63,74.30
22.49,-22.95,37.54
33.88,33.33,78.97
40.13,13.10,54.84
25.97,17.49,73.97
29.32,8.20,31.74
61.64,-12.22,-54.53
54.36,80.68,-17.83
24.33,93.45,1.84
-38.40,70.52,31.53
-43.63,131.57,5.40
-20.90,65.58,10.11
-7.58,74.51,35.49
-27.79,98.76,60.24
-14.40,82.96,29.32
-17.20,43.44,42.25
-33.58,55.14,46.54
-30.84,37.73,39.15
-22.05,42.16,29.25
-27.20,49.61,39.34
-32.24,50.62,49.63
-20.11,63.00,46.03
-7.80,63.80,42.94
-13.06,38.21,50.99
-28.54,52.42,46.52
-36.62,40.97,43.92
-35.61,37.06,43.33
-65.24,69.91,37.66
-53.17,26.82,40.53
-56.03,45.49,34.40
-48.69,20.44,44.48
-52.44,22.28,56.91
-52.46,17.18,64.09
-46.97,6.84,64.20
-40.84,-6.61,72.17
-17.18,-12.37,69.78
-3.91,-20.48,61.43
16.47,-15.57,80.81
36.74,-68.84,33.42
27.29,32.22,-44.00
45.91,28.41,-42.16
37.10,116.59,-97.86
-4.83,113.79,26.05
-65.53,139.06,13.43
-39.88,37.12,47.08
-32.96,68.32,36.76
-19.15,58.80,3.28
-18.45,56.73,28.71
-10.11,70.97,41.56
-11.42,54.17,39.71
0.15,75.31,32.56
3.60,65.30,40.57
4.16,50.76,37.25
-17.39,48.33,41.56
-35.13,52.21,35.38
-43.75,56.94,43.27
-56.10,49.65,43.61
-71.31,27.43,47.14
-60.43,42.83,33.62
-53.67,27.73,35.88
-42.25,18.62,33.00
-50.11,11.55,52.60
-42.50,0.00,63.36
-43.10,-4.87,73.74
-46.45,-30.13,70.52
-17.10,-5.78,51.95
7.39,-33.92,63.55
27.64,-60.07,76.71
34.07,-29.36,53.27
98.55,36.05,-156.91
50.91,-30.70,-103.57
37.10,130.44,-4.12
11.76,132.79,-48.38
-56.31,125.15,54.47
-63.17,97.53,55.07
-46.95,51.41,43.98
-29.54,44.42,15.44
-19.06,61.06,17.47
-22.49,57.29,30.40
-20.32,42.96,47.81
-8.43,50.57,46.68
12.20,51.54,51.81
17.62,46.20,45.15
-2.59,47.06,51.56
-21.93,65.35,48.36
-46.58,65.28,41.79
-51.93,49.65,40.34
-53.09,47.54,52.65
-51.49,26.41,40.74
-53.44,11.40,52.81
-50.82,10.80,56.27
-42.23,9.27,54.72
-34.65,-9.33,64.63
-27.72,-24.00,66.16
-51.77,-28.00,72.27
-30.80,-57.79,62.10
-12.16,-38.14,60.16
-1.65,-31.20,53.06
13.60,-1.97,76.88
26.41,-48.92,86.17
23.31,15.53,45.80
39.53,-36.24,-93.20
86.94,43.08,-68.51
61.87,131.82,-53.55
12.64,73.17,-18.48
-61.58,53.02,25.61
-49.42,70.66,57.54
-41.35,70.72,48.19
-47.41,45.66,34.80
-26.11,58.65,21.34
-29.38,54.90,24.21
-28.60,33.71,53.25
-19.40,46.29,52.25
-5.55,41.70,51.87
-7.97,51.66,54.09
-28.27,45.26,46.28
-44.00,41.16,34.61
-79.83,26.36,40.26
-70.54,24.50,45.91
-71.62,21.68,34.15
-59.53,21.43,27.85
-44.76,6.01,44.80
-46.05,-6.42,62.88
-53.63,-14.77,73.97
-38.63,-19.33,59.55
-23.73,-17.51,52.23
-11.49,-13.98,57.48
-6.49,-2.62,49.74
-3.05,10.06,98.97
13.39,3.16,47.94
5.80,-10.99,64.93
-7.41,-31.05,78.22
-17.74,-23.48,60.93
-8.98,-52.96,62.75
-25.32,-25.26,72.59
-6.70,23.46,98.22
26.68,6.26,43.82
9.12,15.99,69.59
-15.80,-16.28,61.27
-25.17,-35.84,75.75
-10.38,-61.54,73.17
-4.87,-63.23,66.02
-1.32,-56.98,69.43
11.32,-31.32,44.88
21.51,-27.18,61.62
20.71,-70.93,-60.51
48.73,38.69,-76.27
-0.44,111.69,-0.75
-47.39,103.95,25.97
-59.47,87.38,83.76
-37.33,65.01,58.48
-45.45,66.02,41.33
-21.95,49.05,22.68
-15.71,56.66,25.57
-34.69,19.52,63.59
-20.49,37.85,54.68
-12.32,44.23,54.36
-13.24,60.64,47.79
-23.52,49.30,43.65
-38.37,40.32,38.77
-56.56,39.00,23.66
-65.66,22.03,46.81
-73.13,39.44,45.18
-59.42,26.62,26.64
-60.45,17.93,33.06
-57.06,6.47,46.72
-56.56,10.29,53.80
-55.66,6.82,64.41
-53.52,-22.68,65.91
-24.67,-24.80,54.57
-9.75,-45.39,54.45
2.32,-68.03,69.05
-1.46,-55.72,69.05
5.02,27.24,55.20
43.48,41.68,23.23
41.62,-17.54,-39.61
62.15,25.61,-49.78
36.56,87.86,-47.46
-16.07,125.34,-12.05
-82.82,128.91,52.77
-62.84,100.16,33.50
-63.30,69.39,35.24
-53.82,52.73,11.34
-36.39,54.99,2.32
-25.07,62.90,8.50
-17.18,64.30,34.86
-2.93,52.73,39.02
5.55,60.66,45.39
-0.84,64.22,42.54
-5.46,54.47,31.24
-16.82,57.58,22.35
-77.36,41.89,42.43
-95.92,24.73,55.16
-58.94,51.87,37.08
-68.78,40.89,40.80
-63.00,15.25,32.52
-47.23,9.60,41.51
-42.04,-5.19,73.05
-36.74,-13.06,70.97
-41.09,-20.71,75.60
-27.56,-39.80,84.43
6.68,-42.37,51.85
44.48,-24.29,38.14
36.99,-19.77,47.35
57.81,-8.73,58.90
6.32,40.28,51.91
33.50,73.01,57.94
58.13,58.63,18.08
60.05,18.02,-19.58
46.68,21.13,-28.58
50.53,40.47,-6.82
9.90,112.89,-53.55
-15.88,125.48,-50.78
-55.91,75.72,19.81
-53.34,90.54,18.10
-45.18,70.31,23.04
-60.16,52.67,28.69
-32.79,55.07,10.34
-35.99,61.71,18.73
-38.71,57.56,40.87
-19.71,61.89,42.89
-5.88,56.56,34.65
-11.21,53.04,38.67
-27.62,47.29,33.77
-35.09,78.28,15.94
-45.38,64.09,29.32
-67.92,16.28,33.73
-71.18,28.14,56.71
-73.19,19.10,34.76
-77.52,4.10,26.49
-62.56,-19.90,32.54
-60.09,-12.91,50.62
-63.80,-21.26,53.98
-52.21,-15.36,54.42
-49.11,-22.10,61.24
-27.58,-29.44,51.37
-30.38,-28.88,49.86
-15.13,-54.01,47.83
-11.89,-29.32,29.98
-8.98,-33.21,54.97
-2.09,-38.90,74.45
-2.91,-35.86,45.72
1.78,-42.92,44.21
-17.18,-63.02,64.66
-36.99,-13.70,102.03
-8.35,-60.28,59.88
-5.09,-9.12,57.06
-14.90,-0.38,75.96
-16.76,7.22,74.32
-21.80,14.10,74.55
-8.68,15.92,67.84
-26.82,44.03,65.72
30.47,45.45,20.57
6.53,88.82,7.74
-13.71,50.93,68.76
-31.55,59.65,37.14
-28.31,14.10,64.66
-27.41,12.11,56.14
-24.40,17.30,53.00
-34.55,32.64,71.20
-27.64,44.92,43.12
-11.28,98.76,42.06
-6.34,120.31,23.75
12.74,72.86,19.08
-11.55,68.69,33.16
-19.71,59.86,32.08
-21.34,51.03,37.66
-18.52,48.75,39.69
-38.48,60.89,91.34
1.61,30.15,41.43
-11.07,33.14,89.97
10.15,-26.68,62.82
0.73,-10.30,78.86
26.34,0.38,62.33
29.57,46.07,31.76
18.69,9.44,-16.41
60.76,53.46,-19.36
69.72,64.51,41.49
-9.96,54.53,-0.10
-80.18,123.58,3.85
-44.88,62.15,27.33
-50.24,85.43,34.44
-43.36,81.75,21.93
-47.10,47.65,37.94
-28.86,32.94,30.34
-29.90,47.65,22.83
-28.64,51.72,47.79
-21.89,17.64,75.05
-20.76,60.53,32.27
-21.49,55.45,46.60
-29.29,46.28,39.21
-41.97,60.55,33.75
-52.92,42.41,31.26
-52.56,21.74,32.37
-69.89,52.21,23.56
-69.36,27.77,34.59
-63.46,26.37,26.55
-49.80,12.43,29.57
-55.74,0.71,49.00
-70.49,5.69,48.92
-59.66,-2.03,46.26
-58.86,-6.67,38.90
-56.04,-14.37,48.02
-52.85,-12.41,32.94
-51.58,-9.04,41.79
-71.04,3.51,46.58
-65.79,1.99,36.64
-60.95,5.44,38.54
-64.07,-1.95,52.00
-65.03,-1.61,45.26
-33.98,18.06,34.38
-57.37,40.63,46.33
-54.90,47.35,42.94
-70.91,67.40,55.45
-16.13,37.48,27.77
-25.13,50.76,32.31
-27.62,7.45,63.53
-21.11,-7.60,69.07
-20.42,0.90,60.07
-25.67,3.35,59.82
-45.26,10.48,47.75
-62.50,23.58,47.46
-69.03,26.03,42.35
-75.37,42.85,50.70
-56.43,40.89,24.27
-22.52,27.29,37.02
-29.48,11.19,39.94
-35.53,11.68,69.74
-37.18,3.96,69.28
-21.07,-7.09,58.02
-30.40,8.62,55.57
-50.32,2.57,64.80
-59.42,3.41,77.63
-50.64,-2.70,63.78
-29.38,-19.08,82.52
6.76,23.31,50.13
