aX,aY,aZ 
-47.08,42.92,35.24
-51.31,56.33,35.84
-38.63,56.10,14.46
-45.55,60.66,35.19
-44.49,51.14,28.77
-31.85,62.48,8.83
-47.60,51.01,9.35
-58.69,91.59,35.51
-46.93,49.86,31.28
-49.32,52.14,19.69
-50.60,57.25,17.18
-51.33,59.70,16.47
-51.20,55.57,20.71
-52.75,54.42,21.55
-51.70,51.75,20.38
-55.03,66.43,16.43
-44.92,46.49,34.80
-35.91,20.67,42.27
-43.84,65.35,33.37
-41.39,44.02,26.01
-47.10,42.83,30.53
-49.34,42.92,33.39
-50.60,41.20,33.69
-48.94,47.20,31.26
-49.17,48.13,30.09
-49.63,44.11,33.46
-50.66,45.11,34.96
-49.90,44.97,33.54
-48.19,47.64,32.10
-49.32,47.48,31.76
-48.44,47.85,31.35
-49.26,47.48,31.09
-49.05,47.98,31.83
-49.11,48.61,31.57
-48.78,47.39,32.31
-49.65,47.23,31.47
-49.57,47.85,31.83
-50.14,48.23,31.99
-49.21,46.85,31.01
-49.57,47.98,30.49
-49.44,46.66,31.85
-49.21,47.06,31.66
-49.24,48.42,32.73
-49.65,47.85,31.95
-49.49,47.16,30.82
-49.78,47.10,31.45
-50.09,46.83,30.93
-49.30,47.08,31.22
-49.67,47.71,31.39
-49.80,47.12,31.35
-49.00,46.62,31.76
-49.53,46.16,30.97
-50.43,46.56,31.66
-49.65,46.77,31.11
-49.67,46.64,31.83
-50.13,47.73,31.83
-49.95,47.50,31.37
-50.03,47.18,32.08
-49.53,46.81,31.62
-48.90,46.62,31.51
-49.78,46.07,30.55
-50.16,47.06,31.16
-50.03,46.87,31.76
-49.67,47.60,30.97
-50.64,46.68,30.63
-49.47,46.72,30.90
-50.03,47.58,31.37
-49.88,47.16,31.76
-49.07,47.88,32.24
-49.26,46.89,31.51
-49.40,48.06,31.11
-49.28,47.92,31.03
-49.21,47.54,30.99
-49.72,47.94,31.13
-49.57,47.02,30.47
-49.55,47.33,30.99
-49.61,46.75,31.87
-49.38,46.31,31.47
-48.98,46.08,31.78
-49.67,45.03,31.39
-50.55,45.51,32.14
-49.95,46.07,31.58
-50.22,46.39,32.33
-51.06,45.26,31.62
-50.49,46.39,31.72
-50.28,46.31,32.31
-49.97,46.47,32.27
-49.84,47.18,33.12
-49.53,45.72,33.16
-49.76,46.43,33.19
-49.53,46.60,32.39
-49.93,46.79,32.39
-49.78,46.37,31.83
-49.40,47.67,32.75
-49.82,45.91,32.24
-49.70,45.47,32.45
-50.18,45.09,32.79
-50.62,43.31,32.29
-51.03,43.36,33.81
-50.49,44.13,34.09
-51.47,43.23,34.71
-50.85,42.75,34.63
-50.64,42.48,35.43
-51.50,41.58,34.78
-51.31,40.15,35.11
-52.79,39.30,35.26
-52.42,37.68,35.88
-52.10,37.08,34.25
-52.73,38.37,34.88
-53.31,38.35,36.32
-53.48,38.63,35.65
-53.67,39.44,35.47
-53.67,39.86,33.88
-53.80,41.30,32.47
-54.44,41.31,32.64
-55.80,40.95,32.91
-53.65,40.41,31.66
-53.75,41.35,31.87
-54.11,41.09,32.22
-53.57,41.81,31.83
-53.77,41.95,31.24
-54.26,42.18,30.86
-53.96,41.74,31.83
-53.94,41.41,31.58
-53.88,43.10,30.53
-53.98,41.91,29.86
-54.86,42.39,31.14
-54.13,44.48,30.55
-53.84,45.53,28.18
-53.55,41.28,29.75
-54.07,44.99,28.00
-54.99,43.96,25.15
-59.70,38.58,31.28
-58.94,41.93,26.24
-56.14,44.71,21.05
-52.63,51.33,16.11
-52.67,52.29,16.30
-52.39,53.40,15.13
-53.34,46.74,22.26
-50.74,50.07,20.21
-58.21,61.02,12.34
-58.84,45.47,26.95
-51.54,22.03,25.09
-71.60,1.44,23.39
-87.13,-7.14,32.01
-79.64,-0.29,10.53
-72.61,-17.76,9.83
-72.02,-9.21,14.38
-66.33,-11.66,7.55
-92.61,4.71,-8.12
-73.24,-5.13,5.23
-73.82,-17.28,22.52
-71.23,-5.32,8.33
-68.63,3.49,14.19
-71.39,35.63,13.75
-87.86,13.50,22.18
-59.86,70.49,-6.17
-50.59,42.58,-6.67
-53.75,33.44,9.06
-64.18,15.42,25.05
-52.63,17.39,23.06
-75.06,6.74,23.66
-101.36,8.60,1.44
-95.37,9.23,2.18
-59.43,43.12,-39.42
-75.20,5.36,-13.33
-79.53,3.01,-11.91
-81.65,-11.24,-2.22
-86.48,-12.28,5.17
-68.95,0.94,-3.37
-74.87,-1.69,10.96
-64.20,-5.06,5.67
-63.55,0.90,7.76
-90.90,-23.21,4.54
-89.87,-37.69,-2.70
-75.10,-7.97,-21.18
-72.27,-41.64,6.72
-60.20,-49.09,14.06
-51.79,-42.12,13.79
-43.36,-44.32,22.20
-42.39,-44.69,26.83
-38.98,-34.36,25.76
-44.51,-51.10,16.15
-66.27,-81.92,10.48
-63.51,-8.77,19.12
-66.43,-41.03,36.68
-57.77,-31.72,16.47
-58.11,-37.64,20.44
-61.81,-35.55,15.88
-37.69,-34.32,25.95
-71.52,-26.97,23.94
-65.05,-32.12,19.35
-61.37,-40.59,23.25
-58.40,-34.82,20.69
-55.91,-34.25,27.66
-52.23,-41.51,37.81
-60.28,-56.79,5.42
-48.71,-117.18,25.49
-34.57,-81.27,15.78
-23.44,-1.80,49.47
14.65,-11.55,13.71
-156.91,43.35,41.47
-113.07,-106.59,-13.
-63.46,2.24,71.33
-41.24,-26.66,17.87
-53.17,-39.30,47.65
-49.11,-36.22,33.39
-44.48,-11.84,26.72
-66.50,-16.24,9.54
-98.28,-18.77,27.49
-80.54,6.68,24.34
-67.86,7.60,17.20
87.34,30.86,-89.16
-82.71,19.88,-6.90
-75.03,11.30,-4.42
-74.32,7.41,-3.93
-85.01,-10.69,-5.67
-74.13,-1.61,3.74
-70.60,7.91,5.50
-78.05,6.88,5.96
-77.31,12.53,3.51
-76.75,8.96,2.57
-74.24,6.72,2.72
-74.49,9.75,3.39
-76.00,10.57,4.88
-75.22,7.22,3.87
-77.78,2.11,1.15
-79.26,-43.42,-7.16
-112.85,-55.97,9.42
-72.38,-35.70,65.64
-33.67,-37.94,48.69
-6.95,-15.76,6.61
-3.20,142.45,17.24
-115.71,-47.73,-131.
-52.83,-22.70,15.28
-68.02,-9.33,9.86
-97.26,2.30,21.62
-81.90,4.44,17.89
-66.44,17.70,-8.96
-78.84,17.14,4.94
-71.04,4.71,-2.99
-75.26,5.48,-1.51
-76.31,6.44,-1.55
-78.57,1.95,-1.28
-73.26,0.79,-4.48
-78.26,-3.03,-3.29
-79.20,3.77,7.87
-72.94,7.70,-2.39
-77.04,4.27,-4.71
-75.43,14.58,-12.66
-77.54,-4.83,-7.30
-71.46,16.84,-17.58
-62.14,27.51,-17.83
-60.47,23.98,-19.19
-63.57,51.41,-26.95
-52.37,60.45,-24.92
-48.80,73.95,-28.33
-31.53,74.09,-34.44
-35.99,80.01,-40.87
-33.02,74.66,-29.77
-38.92,62.59,-25.59
-45.30,64.64,-33.84
-49.32,58.48,-27.98
-46.89,50.62,-31.66
-51.91,55.55,-39.96
-48.00,51.22,-30.63
-45.68,64.55,-33.08
-46.98,58.34,-14.90
-47.88,69.15,-25.24
-38.31,62.69,-23.06
-41.64,53.44,-22.64
-49.55,79.62,-34.38
-45.28,59.61,-36.43
-47.77,55.07,-38.04
-46.05,51.58,-40.40
-50.76,53.46,-37.06
-53.96,48.33,-50.45
-49.42,53.17,-43.90
-51.70,49.09,-45.13
-55.80,45.11,-41.05
-52.63,47.37,-42.66
-50.01,55.03,-33.94
-51.70,53.71,-49.15
-47.44,53.50,-38.63
-51.47,51.98,-39.11
-48.15,60.51,-45.80
-41.74,51.64,-39.65
-37.96,51.06,-43.06
-28.85,57.61,-48.46
-6.45,64.47,-48.08
-14.06,70.43,-37.66
-1.63,86.00,-49.36
2.76,90.02,-35.13
3.35,83.59,-42.92
-4.12,79.76,-34.23
-86.73,121.40,-55.80
-22.62,60.70,-43.38
-37.41,60.03,-36.99
-38.42,49.86,-38.29
-52.25,54.91,-39.65
-57.39,54.26,-33.69
-51.14,52.16,-34.94
-53.15,44.25,-39.73
-59.78,57.19,-39.80
-59.65,44.82,-35.47
-77.69,43.58,-37.20
-73.49,37.29,-36.41
-68.13,21.51,-21.36
-68.44,12.64,-11.89
-75.39,9.85,-5.38
-79.01,11.95,-8.50
-78.44,1.92,0.82
-79.24,-12.60,2.07
-74.78,2.51,-0.38
-78.49,-5.04,-0.06
-76.98,-8.10,8.45
-78.86,19.02,5.96
-81.67,0.71,6.38
-80.06,24.79,1.55
-73.51,14.88,19.23
-63.21,11.95,8.22
-75.20,-19.69,36.37
-56.60,3.22,33.12
-62.71,24.21,64.63
-32.58,54.28,31.85
-3.95,5.94,36.83
1.17,49.69,54.49
-23.62,71.54,37.98
-29.04,25.30,33.04
-93.89,43.63,-41.07
-43.36,-50.80,-16.64
-67.10,35.09,-24.40
-64.82,35.32,-30.93
-68.82,31.22,-35.99
-71.27,20.26,-41.95
-71.37,27.66,-7.60
-60.12,108.85,-63.92
-62.90,42.71,-25.05
-50.93,57.88,-28.71
-64.18,48.94,-34.52
-67.75,37.62,-16.70
-63.53,34.52,-32.16
-72.77,36.85,-39.78
-80.22,31.03,-21.51
-78.86,31.83,-11.84
-63.15,31.53,-0.79
-60.95,31.80,9.29
-63.23,51.18,9.48
-63.84,42.35,11.38
-60.35,50.99,12.11
-59.13,44.84,20.11
-50.32,47.75,18.66
-46.51,55.45,18.68
-48.31,53.15,21.15
-49.97,55.95,22.45
-52.39,57.46,16.05
-55.95,55.66,20.61
-47.90,45.47,11.51
-47.52,37.41,17.51
-65.53,31.43,15.40
-61.75,122.99,-36.83
-30.11,43.77,-22.75
-57.12,43.36,-3.74
-66.98,46.93,1.59
-64.68,48.71,-11.21
-61.56,52.02,-18.22
-64.38,44.74,-20.48
-65.66,35.13,-4.10
-69.16,43.90,6.28
-65.39,38.73,-11.89
-66.08,53.31,-28.56
-56.89,69.07,-11.74
-42.56,44.09,2.43
-54.44,46.16,19.94
-60.51,48.11,-5.65
-49.44,29.84,3.14
-25.63,72.10,-41.97
-28.92,30.88,6.57
-41.26,76.31,-16.61
-50.32,79.74,-88.99
-58.50,60.70,-57.40
-33.14,50.72,-30.49
-32.24,14.58,-26.68
-87.76,24.59,-17.64
-107.70,-1.76,-8.47
-85.41,-4.69,-1.47
-60.56,-16.20,-5.04
-23.66,-35.91,-3.93
-43.86,-43.59,16.84
-45.47,-95.90,33.96
-34.98,-43.50,-3.24
-13.25,-83.47,22.98
-6.93,-2.32,-44.32
0.00,0.00,0.00
-110.88,-115.10,15.6
-79.62,30.80,15.53
-94.62,18.14,3.22
-71.71,35.86,-17.58
-51.68,12.66,-18.90
-64.32,60.58,-48.25
-66.14,66.33,-10.04
-17.99,9.69,-33.71
-62.23,156.90,20.57
-24.13,64.53,-23.08
-107.13,116.38,-73.8
-64.63,41.72,-19.02
-51.58,34.15,-18.52
-63.71,55.22,-28.77
-81.23,55.22,-14.90
-66.67,33.83,-29.67
-58.25,37.35,-12.95
-53.71,35.53,0.75
-52.02,40.38,17.97
-53.27,45.38,20.42
-61.04,31.99,22.20
-77.84,34.80,16.55
-68.72,33.00,13.75
-73.44,29.09,14.98
-66.96,29.52,22.62
-60.39,31.81,12.91
-66.71,30.00,26.24
-65.99,38.84,23.67
-63.23,32.06,24.48
-59.66,26.95,26.34
-58.69,-1.95,4.29
-74.41,65.51,8.20
-38.52,25.05,4.33
-73.34,24.80,22.41
-72.10,7.16,20.95
-79.97,10.27,13.20
-73.23,6.95,17.68
-72.92,0.10,5.29
-73.38,19.84,15.04
-86.46,-5.04,14.38
-80.56,-9.65,10.00
-60.37,-38.14,10.82
-65.81,45.03,23.79
-60.97,-0.96,35.63
-60.28,-0.69,14.69
-74.45,20.97,25.67
-70.75,11.63,15.05
-82.06,18.73,23.20
-73.05,25.86,13.50
-74.51,13.02,9.81
-76.21,17.85,9.88
-77.80,10.04,5.11
-74.60,16.76,12.20
-70.08,-2.51,0.59
-78.30,14.96,11.19
-72.02,-35.93,5.88
-89.58,0.02,-6.70
-79.43,9.94,2.01
-85.60,-2.05,12.58
-81.52,-4.62,13.43
-82.53,11.38,11.84
-59.59,31.34,10.88
-51.45,24.75,31.05
-31.60,56.10,10.11
-23.31,36.26,0.02
-52.83,12.18,4.21
-124.48,-58.78,-6.13
-111.74,22.16,-29.42
-80.94,33.62,-20.32
-68.97,33.04,-26.09
-66.73,44.86,-28.29
-59.32,53.75,-22.12
-34.38,35.22,-9.00
-0.84,-19.50,-54.05
41.51,156.90,-156.91
-73.07,39.84,-45.49
-78.26,46.72,-18.71
-83.47,42.71,-31.14
-67.44,39.11,-9.96
-40.61,42.41,-24.59
-2.51,-35.63,-59.82
-151.34,-45.09,-7.07
-80.89,28.64,-43.79
-80.93,18.89,-30.22
-66.14,29.32,-30.47
-63.74,42.10,-21.87
-60.24,48.90,-10.53
-60.49,42.37,14.17
-59.03,29.21,3.54
-69.47,39.46,-1.70
-72.98,31.20,7.72
-68.82,6.09,5.65
-74.30,12.68,3.98
-77.42,9.33,4.06
-72.21,4.79,4.64
-78.05,13.25,4.79
-76.73,12.78,3.79
-75.03,10.13,2.70
-76.40,5.09,7.55
-73.55,11.26,2.41
-75.77,1.34,7.43
-75.01,4.77,3.96
-75.60,-0.13,5.42
-76.50,1.42,7.41
-76.50,1.17,7.83
-76.04,1.84,7.13
-73.65,9.92,7.62
-74.01,10.29,6.32
-76.02,5.44,7.80
-78.67,5.36,1.51
-81.08,20.46,-13.68
-74.93,19.00,-11.19
-81.50,14.27,-7.05
-75.79,9.62,-1.63
-69.99,-0.90,11.07
-79.51,9.06,2.74
-76.02,10.78,6.19
-76.19,7.09,1.44
-74.01,8.94,9.63
-72.52,4.48,6.59
-74.93,5.48,10.57
-76.12,6.78,6.90
-76.10,9.77,7.43
-80.37,5.29,5.78
-77.17,6.70,7.20
-78.34,7.05,13.27
-76.06,7.95,11.07
-71.35,11.76,2.32
-80.06,11.07,-0.11
-76.46,32.08,12.18
-71.08,18.10,20.34
-71.31,16.97,19.94
-68.11,21.53,18.23
-61.06,21.85,16.38
-74.99,27.87,6.65
-70.54,34.23,4.16
-70.93,15.63,6.11
-80.91,20.38,-2.85
-79.95,22.89,-13.64
-74.82,0.61,6.55
-73.72,0.29,-13.87
-89.12,-8.24,-0.94
-86.98,6.23,-2.36
-76.37,6.19,2.41
-77.38,18.48,9.21
-76.18,22.52,9.67
-75.83,44.95,10.17
-63.97,13.70,16.17
-66.66,13.79,20.36
-71.56,4.29,18.58
-72.23,-2.38,11.17
-72.36,13.31,22.03
-81.17,6.47,21.36
-65.56,-12.51,31.78
-66.73,-0.27,18.46
-60.87,4.33,13.75
-75.54,-7.36,13.48
-90.27,16.74,3.93
-69.28,-8.94,10.63
-79.72,41.05,19.38
-74.26,30.65,-5.19
-61.83,21.41,-19.40
-68.90,-2.24,34.53
-82.19,-10.00,74.59
-44.78,-17.45,46.87
-44.86,-30.01,54.38
-37.45,-56.08,-18.22
-42.10,-9.08,84.62
-40.72,-24.31,44.63
-45.13,-7.66,51.20
-62.59,-2.78,52.06
-51.79,-8.08,44.80
-49.05,-23.23,42.48
-31.83,-43.35,31.45
-67.02,-36.24,46.03
-50.16,9.39,5.82
-66.43,-50.16,33.44
-52.42,-40.05,46.97
-67.92,-0.86,44.26
-77.78,35.59,43.94
-59.07,13.96,19.52
-61.08,4.62,28.18
-66.73,-6.34,20.32
-67.38,-0.65,21.84
-73.67,6.88,13.62
-68.30,27.41,11.93
-68.19,40.11,21.01
-53.46,25.90,8.73
-63.15,37.12,-1.32
-76.56,15.46,4.87
-81.00,46.93,19.50
-81.04,7.28,9.39
-56.47,-17.24,11.30
-51.43,-17.56,43.15
-42.79,-2.36,44.57
-50.82,12.11,38.00
-51.28,27.18,39.99
-63.34,13.94,21.15
-63.25,9.35,20.15
-78.61,35.72,5.46
-73.15,18.46,10.63
-71.00,17.45,2.22
-64.24,7.70,-2.89
-97.70,25.11,2.26
-74.11,12.93,6.13
-73.90,7.81,5.34
-72.61,12.03,13.33
-70.98,7.03,1.49
-77.15,19.90,3.87
-80.08,19.73,7.43
-74.34,21.97,5.82
-64.84,21.76,3.20
-71.46,22.41,15.40
-70.72,12.64,18.85
-66.98,27.33,8.45
-74.11,23.31,10.04
-77.04,8.33,5.84
-71.96,5.50,-5.48
-77.88,9.00,-2.05
-80.43,-12.95,-7.39
-76.48,6.11,-9.86
-74.91,-41.20,0.65
-66.58,-7.74,-7.93
-70.16,-14.04,-1.92
-61.01,46.41,39.63
-94.10,15.30,-35.76
-109.00,4.81,31.51
-77.61,17.89,-31.55
-82.63,-2.07,-22.20
-72.04,-4.04,-19.25
-67.96,-1.82,-14.35
-72.04,-5.42,-7.93
-87.04,-38.98,-30.45
-75.89,-4.48,-3.64
-81.08,-3.70,-6.42
-84.97,-7.26,-0.96
-69.24,-9.48,-0.88
-74.76,1.63,7.18
-79.53,-2.89,10.75
-75.77,16.34,1.21
-71.04,8.08,6.17
-74.76,-2.16,14.29
-61.18,-19.50,-21.38
-86.86,-9.39,30.09
-69.59,-3.98,12.16
-68.28,-14.14,19.96
-62.79,-11.17,20.94
