aX,aY,aZ 
-9.68,1.13,-1.24
-11.23,1.55,-0.20
-7.95,2.74,-3.02
-9.59,0.91,-1.49
-10.32,1.18,-1.78
-12.43,4.27,0.16
-8.60,8.13,-1.48
-7.50,2.03,0.14
-6.80,-1.43,1.56
-11.45,0.73,2.12
-11.48,1.16,2.29
-9.19,0.33,-2.50
-12.02,5.35,-6.85
-7.83,-1.98,-1.19
-7.40,-0.40,-1.15
-7.86,-0.73,-2.68
-13.03,-5.03,-1.66
-9.35,0.94,0.40
-8.71,-0.18,0.93
-9.30,-3.37,-1.70
-9.22,0.93,-1.93
-10.66,0.64,-2.18
-9.54,4.74,-3.44
-8.63,3.24,-1.57
-7.81,3.72,0.10
-8.26,3.36,0.02
-9.19,4.43,0.00
-8.83,5.93,0.09
-6.45,5.59,1.17
-9.59,3.15,2.21
-8.79,2.39,2.23
-9.36,2.55,3.56
-6.84,3.92,3.20
-5.77,4.23,4.43
-6.67,3.96,4.45
-7.20,2.51,5.46
-7.19,3.43,4.59
-6.99,4.86,3.27
-7.19,4.69,3.85
-6.00,3.72,5.34
-7.01,8.48,4.60
-6.65,5.63,2.52
-7.71,5.99,3.39
-5.83,6.25,2.81
-7.38,1.39,4.33
-6.73,2.33,4.80
-6.78,2.79,5.54
-7.47,-0.17,5.80
-10.55,0.68,2.04
-9.06,0.72,0.34
-9.17,0.68,2.18
-9.66,-2.82,4.33
-9.82,-0.34,3.13
-9.19,2.16,3.97
-9.49,-1.25,3.16
-10.58,-1.05,3.36
-8.21,6.49,-0.53
-8.68,-0.66,4.25
-7.77,0.75,6.29
-5.33,-1.23,5.49
-5.37,-1.92,5.32
-4.63,-3.89,5.20
-4.62,-3.67,5.47
-6.31,-6.34,3.67
-5.78,-3.58,4.30
-8.05,-4.18,3.25
-8.30,-3.24,8.32
-5.77,-2.58,5.92
-1.94,-1.42,8.86
2.43,-0.96,7.06
2.02,5.24,6.81
3.58,2.65,6.35
1.57,-2.12,12.08
2.90,-2.24,4.22
2.14,-4.65,7.89
-0.30,-0.45,9.98
2.17,-1.46,8.84
1.23,-0.57,8.56
2.08,-1.44,7.89
2.57,-1.83,8.55
2.57,-1.95,7.92
-0.70,-1.63,9.32
1.79,-4.67,6.20
3.18,-5.21,7.73
-1.78,7.52,14.34
0.16,-7.74,6.14
-0.29,-6.25,6.45
-0.28,-6.02,7.24
-3.70,-7.67,13.18
-1.19,-7.73,7.69
-0.81,-5.93,4.73
-0.83,-6.41,5.82
-2.40,-6.27,7.47
-13.12,5.88,8.24
-3.40,-5.32,5.68
-2.18,-6.27,5.28
-2.50,-6.44,5.23
-2.09,-6.19,6.56
-5.71,-1.72,10.11
-4.71,-4.53,7.83
-4.65,-6.23,8.28
-3.35,-4.52,6.98
-0.79,-3.70,4.98
1.01,-5.97,6.67
1.05,-5.77,7.65
0.84,-3.31,7.47
1.83,-4.97,7.66
2.06,-4.97,7.83
3.35,-4.45,6.41
3.89,-3.18,6.47
6.84,-2.44,3.76
5.02,3.70,7.02
1.28,-4.57,10.19
1.35,-3.04,6.92
2.25,-4.76,8.04
1.67,-3.48,7.70
2.52,-3.49,9.24
3.35,-1.64,8.22
2.87,0.36,6.08
3.05,3.86,8.52
1.81,4.69,7.79
0.88,5.48,4.55
3.29,5.50,-3.64
4.67,13.70,2.84
0.92,13.43,4.09
-1.19,7.59,3.28
-3.73,11.62,0.96
-3.37,9.06,2.27
11.00,4.43,1.15
-7.59,20.40,2.23
-0.10,8.53,8.74
-0.98,8.53,4.87
0.54,5.93,4.85
-0.19,8.56,6.64
-3.23,4.33,4.05
-4.42,-0.67,0.79
-11.40,-1.51,2.74
-11.40,3.68,-18.47
-7.87,-1.13,7.44
-11.65,5.62,1.84
-11.44,1.31,-1.29
-11.42,4.41,-0.16
-7.26,3.65,-0.65
-6.65,2.78,-0.59
-10.44,3.89,0.36
-10.17,6.07,-2.00
-6.69,6.27,-3.41
-1.36,7.12,1.08
0.28,9.72,-0.11
-0.16,12.72,0.49
-2.37,11.49,-0.26
-0.58,9.37,0.40
-1.98,9.03,-1.63
-2.70,8.55,-2.00
-3.37,10.02,-1.93
-2.98,9.40,-2.70
-3.22,9.64,-2.68
-3.64,9.79,-2.12
-4.65,9.36,-2.74
-5.63,8.95,-2.10
-5.70,7.45,-1.49
-6.46,6.56,-1.02
-6.61,6.56,-1.62
-7.37,5.80,-0.84
-7.48,6.07,-1.54
-7.73,5.55,-1.08
-8.17,5.17,-0.79
-7.78,4.97,-1.37
-7.76,4.46,-1.10
-8.57,4.82,-0.71
-9.08,4.82,-1.51
-8.88,5.70,-0.66
-8.77,6.51,-0.60
-8.52,7.03,-0.41
-7.34,6.32,0.79
-7.02,6.93,1.19
-3.12,2.86,2.72
-2.66,1.72,5.20
-2.85,2.12,8.55
-3.17,5.08,4.55
-5.93,5.53,6.22
-6.65,4.95,4.77
-7.67,5.14,4.07
-7.36,3.79,4.21
-6.34,4.24,4.72
-5.21,1.58,6.92
-6.37,-1.15,7.27
-11.43,0.37,5.91
-8.15,-2.43,3.75
-8.15,-2.51,3.62
-7.68,-4.37,4.16
-7.13,-5.24,3.12
-8.46,-4.55,3.60
-7.04,-7.83,7.81
-4.15,-5.89,4.51
-4.15,-4.72,2.63
-4.39,-5.40,3.48
-6.75,-5.68,2.83
-7.81,-11.29,4.92
-8.49,-6.46,1.67
-1.36,1.73,3.07
-11.30,-2.58,4.67
-18.03,-1.61,1.35
-12.29,-3.26,-0.02
-5.58,-3.47,2.40
-6.51,-0.03,2.82
-14.15,0.06,4.82
-8.70,8.49,-3.34
-8.47,3.75,1.13
-8.24,-6.04,3.11
-7.92,-4.12,3.83
-3.18,-5.70,5.87
-3.79,-6.07,4.30
-2.31,-3.84,2.01
-5.76,-2.91,3.54
-12.94,-4.32,3.93
-9.66,-0.78,3.28
-6.93,-0.44,3.23
-8.61,-3.09,3.41
-12.63,-2.68,4.75
-5.31,-0.55,3.40
-7.33,0.55,2.84
-8.74,-0.80,2.85
-8.47,-3.64,3.66
-8.03,-2.16,2.00
-10.22,2.83,1.37
-9.73,0.22,0.75
-10.56,-0.25,1.86
-8.52,-0.08,1.56
-9.15,0.95,1.96
-9.06,2.66,1.96
-9.87,3.06,8.05
-8.86,-1.83,0.17
-8.41,5.86,3.59
-6.90,2.80,1.33
-8.89,0.33,4.67
-9.75,2.01,3.12
-8.97,0.21,3.03
-9.00,0.29,2.76
-9.28,1.44,2.83
-9.04,0.44,2.65
-8.97,0.49,2.76
-9.17,0.80,2.28
-9.04,0.59,2.47
-9.02,0.84,1.69
-9.13,1.31,1.66
-9.34,2.04,1.70
-9.28,1.63,1.53
-9.35,1.02,1.85
-9.54,1.27,1.21
-9.31,0.60,1.70
-9.65,-0.90,1.48
-9.21,1.20,1.10
-9.42,-0.05,1.55
-9.30,0.21,1.34
-9.39,0.43,1.39
-9.59,-0.14,1.60
-9.45,0.64,1.58
-9.30,0.09,1.21
-9.51,0.38,1.46
-9.17,0.23,1.94
-7.60,-1.85,1.13
-9.68,0.71,0.34
-9.62,-0.46,1.16
-9.27,-0.55,0.94
-9.66,-1.04,-0.11
-9.69,-1.68,1.09
-10.97,-1.50,1.90
-8.93,0.28,1.97
-9.32,0.64,0.93
-9.60,-0.61,2.75
-9.12,-0.02,2.59
-9.21,0.04,2.37
-8.41,1.40,1.81
-9.08,1.43,2.30
-9.19,0.66,1.96
-9.22,0.95,1.56
-9.35,1.16,1.28
-9.73,1.80,1.21
-9.24,2.06,0.98
-9.39,2.23,1.22
-9.26,2.32,0.69
-9.03,2.43,0.62
-9.43,2.93,0.97
-9.20,2.07,0.45
-10.37,3.89,0.79
-9.07,3.65,0.57
-5.73,-1.88,-0.22
-9.89,5.43,0.55
-9.91,4.42,-0.23
-9.10,2.93,0.10
-10.17,4.40,0.01
-9.08,5.14,0.01
-7.82,-0.40,2.08
-13.13,1.34,0.77
-9.12,1.31,2.47
-9.39,1.77,1.15
-9.94,-0.91,2.56
-10.97,0.11,2.66
-9.64,0.86,2.83
-8.58,-1.15,2.77
-6.96,-2.59,2.97
-5.38,-2.06,3.91
-7.65,-1.23,4.70
-8.60,-1.05,4.27
-8.98,-2.19,2.66
-9.87,-1.23,3.84
-9.78,0.73,3.37
-9.22,-1.19,3.20
-8.15,-1.22,2.44
-7.80,-0.79,3.41
-7.56,-1.73,3.65
-8.70,-1.67,4.26
-10.09,0.67,3.95
-10.33,0.40,2.12
-9.62,0.64,1.49
-8.35,-0.33,1.39
-8.39,-3.05,1.10
-8.46,2.72,1.55
-9.14,-1.47,-0.90
-9.29,-0.06,2.01
-9.34,-1.07,0.22
-9.90,-1.67,1.69
-8.91,0.05,1.04
-9.08,-1.58,1.07
-9.88,0.44,3.32
-9.17,-1.00,1.58
-9.39,-1.09,2.36
-9.44,1.01,2.30
-8.95,-0.95,1.39
-9.21,-1.19,2.12
-9.67,-1.29,1.36
-9.72,0.90,2.89
-9.52,0.05,2.62
-9.62,-1.65,3.87
-8.70,-1.41,3.26
-8.43,-2.46,3.30
-8.03,-2.98,4.43
-4.64,-4.01,4.47
-3.49,-4.07,5.38
-4.54,-4.78,6.35
-5.29,-4.09,6.15
-4.82,-2.69,5.67
-5.97,-3.01,6.15
-5.55,-4.08,5.64
-5.08,-2.83,4.85
-8.37,-2.91,4.48
-8.13,-4.04,3.94
-6.70,-3.37,2.73
-8.05,-4.95,4.40
-6.89,-4.74,4.84
-7.62,-4.93,7.33
-6.75,-1.77,6.20
-4.67,-3.22,6.20
-4.02,-3.04,6.50
-3.15,-3.04,6.56
-3.60,-4.12,6.83
-6.02,-0.01,6.19
-6.48,-0.19,4.94
-7.63,-0.90,4.92
-9.35,2.70,5.93
-5.97,-2.18,5.64
-6.62,-7.66,5.09
-9.85,-0.06,6.72
-7.86,1.88,4.71
-6.92,4.40,5.77
-5.31,4.85,5.23
-5.53,1.03,5.81
-6.84,-0.61,8.87
-5.41,0.31,5.05
-6.02,-1.09,9.87
-3.89,0.24,5.68
-4.55,2.55,6.07
-5.72,1.95,5.44
-5.81,2.94,5.56
-7.07,2.59,6.16
-7.70,3.42,7.70
-7.91,1.83,6.44
-9.50,2.27,5.38
-7.16,3.27,5.39
-7.75,2.50,8.02
-3.27,0.80,8.94
-5.52,3.59,5.10
-5.40,3.05,1.79
-6.03,4.36,2.99
-7.15,1.68,3.06
-12.37,8.10,3.48
-8.40,5.99,1.71
-4.59,1.57,0.55
-12.07,2.82,1.40
-9.28,2.59,5.89
-5.60,5.43,1.17
-2.17,0.96,1.44
-8.76,0.87,3.81
-13.05,3.55,4.30
-12.44,6.56,-0.37
-6.59,1.49,0.25
-7.62,2.79,-1.73
-14.03,2.12,4.55
-7.26,6.40,3.74
-5.66,0.55,1.54
-6.94,1.38,1.65
-10.38,4.61,1.07
-11.82,4.74,0.80
-5.88,3.56,-0.72
-7.87,2.65,0.70
-10.17,1.71,2.82
-10.85,0.19,4.84
-7.28,2.78,2.42
-6.98,0.66,3.15
-9.33,4.07,1.38
-9.30,3.57,0.48
-10.21,3.27,0.92
-9.52,3.15,0.34
-9.29,2.97,0.66
-8.73,2.72,1.47
-9.03,2.35,1.52
-7.74,3.35,2.43
-7.78,-1.55,3.59
-10.85,-0.04,2.20
-10.14,1.37,2.81
-7.61,1.01,2.60
-5.76,-4.22,5.53
-6.65,-2.80,6.85
-8.52,-4.82,3.53
-6.24,-6.79,3.18
-7.76,-6.04,0.19
-9.78,-3.25,2.19
-10.82,-4.85,3.19
-7.81,-1.89,2.03
-8.19,-2.60,3.23
-5.95,-4.09,3.12
-7.46,-4.21,3.84
-10.34,-4.30,3.50
-7.70,-2.47,0.39
-9.23,-3.66,0.88
-9.13,-3.50,-0.20
-9.76,-3.76,2.33
-10.07,-2.60,1.03
-8.28,-4.85,2.33
-7.91,-3.20,1.96
-8.28,-3.55,2.07
-7.19,-5.14,2.04
-7.65,-4.93,2.59
-7.75,-4.58,2.03
-9.30,0.27,3.21
-9.63,-3.58,2.30
-10.75,2.87,1.13
-10.10,2.07,0.23
-8.34,3.20,-0.18
-9.67,0.67,1.08
-7.74,2.84,-0.95
-9.29,-1.08,-0.43
-10.49,1.20,-5.10
-10.66,-0.00,-2.25
-7.52,-0.52,-1.92
1.31,4.66,-21.62
-12.34,9.44,-7.34
-10.84,-1.36,-1.40
-6.84,4.87,-3.16
-8.82,-1.12,-1.94
-9.04,-0.19,-1.79
-9.83,0.30,-0.79
-8.62,-0.93,-0.34
-9.72,0.82,0.45
-9.06,-1.24,0.53
-8.93,-2.77,0.25
-9.60,0.27,-2.16
-8.94,-4.44,-2.48
-8.13,-3.63,-1.80
-7.93,-3.35,-1.64
-8.33,-6.48,-0.92
-12.62,-4.24,0.45
-9.17,-0.45,-4.00
-6.60,-3.51,0.83
-8.78,-2.74,-0.32
-8.34,-3.76,-1.44
-15.89,-2.65,1.55
-10.43,-0.09,-3.21
-6.78,-1.76,-5.05
-10.70,-2.21,1.36
-8.98,-0.60,0.09
-17.59,5.70,3.95
-6.79,1.86,-2.06
-5.98,-3.89,3.19
-7.62,-0.92,3.61
-10.81,1.67,1.36
-10.65,3.25,1.58
-9.73,3.74,0.58
-7.98,0.49,-1.05
-6.60,-1.48,1.54
-9.41,0.14,2.57
-13.58,2.70,2.26
-6.73,3.42,1.25
-6.87,1.33,3.34
-7.62,1.99,3.28
-9.26,0.98,3.10
-12.93,0.66,2.34
-9.67,1.56,0.12
-7.66,2.46,0.05
-8.88,0.61,1.25
-10.15,-0.01,2.48
-12.57,4.19,1.76
-9.06,3.65,2.17
-7.54,1.64,2.11
-7.90,2.70,1.73
-8.19,3.17,0.59
-10.46,5.20,-1.55
-8.52,4.79,-1.17
-8.96,4.68,-1.23
-8.45,5.01,-1.16
-9.04,5.28,-1.28
-8.67,4.61,0.28
-8.34,4.24,0.01
-8.18,4.78,-0.02
-8.78,4.94,-0.27
-8.45,5.65,-0.73
-8.57,4.36,0.23
-8.31,5.28,-0.32
-8.79,4.97,-0.29
-8.68,5.15,-0.34
-7.70,5.73,-0.15
-7.68,4.95,0.45
-7.88,4.95,0.48
-8.50,5.76,-0.31
-7.63,5.92,-0.22
-8.49,5.51,0.19
-7.90,5.01,0.44
-7.42,4.59,0.53
-8.49,5.06,0.98
-8.30,5.11,0.39
-8.29,5.69,0.97
-7.68,5.36,0.67
-7.39,5.77,0.96
-7.76,5.94,0.95
-7.73,5.78,1.13
-7.09,6.21,1.42
-6.87,6.38,1.47
-7.03,6.51,1.56
-6.91,6.55,1.53
-6.99,6.57,1.58
