gX,gY,gZ 
-38.55,16.34,3.61
-26.05,11.68,4.02
-12.94,13.27,0.89
-17.72,9.73,-1.65
-19.72,8.68,-6.14
-3.03,5.50,-6.80
14.90,4.93,-2.56
13.99,8.63,-2.72
10.57,11.58,2.37
6.96,7.62,12.01
8.84,8.00,12.53
20.17,-1.83,12.20
11.07,-5.36,11.31
-4.57,-4.24,5.83
-4.37,-3.03,5.71
-0.84,-0.27,5.38
2.04,-8.74,5.93
-33.71,-1.13,-23.66
-10.80,-1.81,-9.48
6.24,1.83,1.90
8.30,0.43,8.65
22.94,-1.85,5.32
9.69,-6.96,-1.59
-3.40,-0.29,-7.19
0.02,1.50,-4.97
-5.38,3.42,-25.16
-14.71,3.24,-33.28
-11.89,-4.20,-24.62
10.37,-1.75,-26.87
22.21,5.96,-16.86
2.29,6.72,-2.29
-32.25,-4.76,44.49
1.87,-10.76,23.02
-5.19,4.35,-22.54
29.30,-1.11,23.43
32.60,22.89,1.92
33.57,24.30,4.37
28.81,22.44,5.65
31.77,12.63,15.58
31.38,7.65,17.21
30.68,6.47,25.98
41.62,3.28,26.27
7.87,22.54,14.47
-17.21,3.69,-4.27
-19.41,33.63,-16.49
-16.22,30.77,-12.57
-19.12,33.01,-6.06
-30.13,17.84,-3.07
15.74,3.11,9.62
23.26,-6.10,8.24
10.43,16.90,1.30
-20.83,-15.76,0.80
-120.98,-36.04,-10.3
35.42,10.57,23.66
24.36,8.33,1.28
8.51,10.49,-7.54
11.25,-0.99,-7.62
9.68,-1.55,-9.33
5.15,-6.45,-4.99
21.39,-4.62,-4.82
5.95,-5.46,-6.63
-57.74,-29.57,-27.04
43.27,-0.80,21.24
17.08,6.08,-3.28
-4.57,-9.79,-8.63
-61.24,-20.59,-14.34
16.01,4.70,26.89
35.36,19.82,1.61
7.05,-9.87,-7.71
-30.89,-22.25,-11.15
-81.50,-41.98,-26.25
127.94,24.27,3.28
67.34,13.29,5.03
18.36,-7.34,-8.14
-27.20,-15.08,-7.01
-67.53,-18.83,-16.46
20.57,2.88,14.59
48.47,20.87,17.93
8.49,41.19,18.96
-11.40,34.00,9.17
0.68,19.12,11.95
11.31,10.59,-0.25
-2.64,6.92,-8.90
5.42,4.27,-7.34
7.05,2.60,-13.72
6.02,1.59,-21.37
6.51,3.34,-15.56
5.32,4.78,-5.03
14.32,-29.28,3.79
-20.38,-17.31,8.53
4.04,18.98,25.86
30.39,10.24,34.06
-5.98,2.23,11.48
-9.23,6.64,10.47
-34.52,8.45,11.09
-6.63,18.42,3.05
-33.67,6.96,-5.71
-11.79,5.09,-5.21
-25.63,16.28,-8.22
-32.31,9.54,-1.19
-14.45,-14.26,-6.78
-21.12,-26.77,-25.88
0.91,-22.48,-14.59
3.03,-7.48,-27.74
-16.22,-14.14,-0.16
2.99,0.35,20.42
15.02,-14.65,-25.90
18.53,-4.47,-18.09
14.90,0.76,0.51
4.84,11.33,-1.75
7.19,8.80,-4.29
28.52,5.73,0.04
-20.03,-13.02,-21.27
-39.40,-36.78,-47.68
-47.56,-11.77,-73.38
-45.21,1.55,-46.49
-41.46,-27.22,14.94
-53.06,8.92,26.87
3.11,17.12,8.98
19.51,10.10,3.07
22.03,2.47,4.59
-18.52,-7.54,19.91
-2.84,-9.05,18.67
1.69,-5.46,32.50
19.60,-0.82,44.86
-17.33,0.84,28.19
-4.35,-6.12,8.67
7.56,-1.65,-8.20
-1.19,7.81,-5.36
-6.84,2.51,-3.26
-6.08,0.04,-6.51
-2.33,1.19,0.62
-4.20,1.48,-1.90
1.48,2.43,-4.41
-0.95,2.74,-6.78
2.10,2.93,-8.59
-3.54,1.96,-11.37
5.85,1.59,-14.20
-0.72,2.16,-12.32
-1.63,2.47,-10.88
4.68,1.57,-7.65
-4.70,2.89,-6.35
4.31,0.31,-5.52
-0.91,2.20,-4.64
-5.21,1.28,-3.50
-3.05,-1.11,-5.21
-6.51,-1.32,-5.89
-5.40,3.96,-5.60
-5.42,6.22,-7.27
-1.88,8.82,-3.56
-4.16,8.04,16.24
22.23,9.91,32.33
19.20,10.03,28.42
37.57,17.21,29.80
32.97,10.10,15.15
8.57,-12.16,-14.51
-17.35,-1.40,-24.32
-17.37,-18.61,-31.01
-22.75,-9.52,-18.17
8.49,-1.11,2.74
19.21,-1.81,16.16
21.51,-8.00,19.95
30.89,-10.10,16.84
29.12,-5.15,-0.49
14.45,2.93,-22.26
9.97,7.29,-41.81
-1.24,0.37,-38.20
2.45,-10.96,-22.54
-8.49,-10.53,-13.77
-13.93,-10.32,-19.54
-17.25,-11.70,-6.64
-31.32,-18.32,-8.14
-22.60,-3.57,-16.28
-16.94,-5.48,-20.52
-5.96,-9.79,-22.77
4.53,-43.77,-31.20
-44.70,-46.65,-71.21
-34.37,-9.79,-39.28
13.54,-23.70,33.55
6.53,-29.96,78.96
44.94,-37.24,93.14
85.83,2.08,44.63
31.57,-2.21,17.82
7.03,-4.47,-4.12
-16.11,-12.08,-18.94
-12.12,-3.48,-15.13
20.05,12.38,-14.11
16.69,33.26,-55.82
9.29,26.95,-38.49
3.81,4.99,7.56
12.20,9.73,12.30
9.21,-5.71,3.87
4.10,-2.51,29.92
-12.22,-14.92,48.92
9.71,2.51,5.67
41.67,18.83,-4.49
8.33,9.97,-10.22
-5.58,-3.77,18.07
-12.14,-8.65,-2.76
18.96,-4.51,-5.38
-31.47,-9.52,9.36
-19.49,-3.50,-0.93
-25.30,-11.02,-6.08
22.73,-6.92,8.51
30.33,0.04,20.94
11.48,7.32,10.82
-3.03,10.47,1.19
5.11,5.44,-4.92
5.48,-7.83,12.98
-10.39,21.31,-1.48
-92.54,27.34,-28.46
8.33,16.13,-4.49
6.49,0.16,-4.93
-10.28,-9.69,-9.64
16.77,-2.68,0.87
12.05,1.75,-0.54
8.74,0.21,3.32
24.93,-2.29,11.25
20.77,-2.21,10.96
5.85,-2.72,6.57
9.87,-2.74,4.27
1.11,-1.57,-0.52
-1.01,-4.33,0.10
6.37,-4.70,1.38
4.80,-4.12,3.63
6.99,-2.78,3.67
4.22,0.72,-3.69
1.94,1.55,-2.93
1.79,1.87,-5.42
-11.13,-3.79,-13.56
2.02,-3.15,-3.85
-2.58,3.13,-1.17
1.59,1.01,-1.90
0.60,-0.64,0.02
0.60,0.49,0.08
3.15,0.60,2.45
2.91,0.74,1.90
3.50,0.54,3.15
7.13,2.72,0.99
-6.61,0.97,-12.51
4.80,-3.32,-5.87
6.08,-2.74,1.57
2.31,-1.67,6.47
9.01,-0.58,8.08
18.13,2.14,-1.73
-4.55,11.50,-11.27
-13.77,5.05,-6.35
5.71,-0.66,5.87
3.44,0.16,3.30
-3.36,3.36,3.91
3.98,6.16,-1.83
3.57,0.82,0.12
-1.90,-6.47,8.06
-4.55,-5.21,5.23
-0.56,-5.07,5.23
0.21,-2.49,3.56
-3.15,-1.09,1.88
2.29,-1.92,-1.24
-2.74,1.87,-0.89
-5.77,0.74,2.04
3.17,-2.95,0.47
4.41,-1.26,0.23
2.72,-0.16,-1.36
-0.17,-1.55,9.27
15.72,-6.49,20.40
-31.01,-0.68,-12.47
-0.66,-6.00,-8.72
10.12,1.17,0.74
-0.62,4.39,-1.67
6.18,2.33,5.60
18.20,4.82,21.70
-10.30,10.32,-46.92
-1.15,6.82,-46.94
-21.29,-6.63,-14.75
-22.23,-6.94,-10.86
-5.05,1.75,2.31
13.27,11.37,6.02
0.76,8.14,3.38
-6.08,4.92,-6.74
-5.75,2.56,-5.91
-4.22,0.10,-2.89
-0.74,-4.43,2.53
4.33,-4.20,5.09
-6.57,-4.39,1.19
-2.14,-4.45,-1.55
10.63,1.24,-0.33
5.07,6.59,-2.60
-1.20,2.37,-3.05
6.57,0.14,-0.37
-3.63,-0.60,2.27
-8.06,-11.62,-2.60
0.70,-6.92,2.53
5.09,0.43,2.89
16.24,-2.88,4.29
-0.16,-4.92,3.19
-9.95,-6.86,-11.02
10.63,-3.92,-2.20
-6.35,0.16,-6.51
-0.27,7.25,-0.78
-1.69,4.45,1.94
-5.21,7.67,4.12
1.63,9.21,9.46
1.48,-8.35,-9.17
7.97,-0.06,-5.21
0.27,0.89,-1.59
0.93,5.09,-2.12
3.61,4.25,-0.56
1.87,3.83,5.07
6.43,4.55,1.50
3.42,4.22,-2.99
13.60,5.81,5.52
12.03,6.47,8.02
-2.06,12.94,0.25
10.28,17.56,-6.63
6.96,17.37,-21.24
-8.67,14.57,-22.40
-15.12,6.37,-19.60
-7.31,-6.90,-15.56
-17.19,-9.81,-19.99
-19.00,-11.62,-25.86
-15.99,-15.04,-20.71
-8.63,-15.97,-17.72
-11.54,-14.77,-12.96
1.30,-20.69,-22.03
-17.70,-15.33,-14.47
-14.92,-13.04,-9.50
-8.53,-0.33,-4.33
1.17,6.00,2.00
-14.07,10.24,6.31
-14.28,7.25,4.14
-16.49,5.93,-2.86
2.20,11.91,-5.83
-6.47,6.39,-12.01
-8.24,2.93,-9.95
-12.55,-7.29,-9.33
-17.35,-12.75,-3.36
1.71,-11.21,-3.23
-9.29,-16.81,-10.26
12.07,-2.18,15.15
9.95,6.99,8.94
-48.14,-0.25,-36.62
-57.49,29.03,-43.19
-71.21,8.94,-21.08
-4.41,3.30,-2.60
28.52,-5.73,13.19
46.73,-12.88,10.16
13.06,6.22,15.89
16.01,5.54,21.66
-23.88,12.01,6.84
-26.17,0.23,-6.66
-12.12,-9.50,-10.24
-8.88,-0.99,-10.47
-5.98,-6.00,-8.84
-2.91,-1.73,-6.08
5.30,4.47,-4.20
2.21,5.77,-5.69
-9.36,3.44,0.52
6.16,9.40,14.47
-9.35,0.99,12.78
-27.08,-14.07,-6.53
-46.53,-2.56,-19.66
-29.30,7.52,-19.80
0.87,16.40,-3.81
0.70,-5.21,-26.07
-40.62,-13.52,-28.15
-19.37,-7.67,-13.35
2.97,5.21,4.99
30.70,7.60,23.49
4.29,1.24,10.03
15.56,-2.39,15.33
10.43,-9.17,5.58
-1.38,-6.92,-11.13
-11.15,-6.84,-27.08
-41.48,6.76,-18.69
-13.35,16.01,-1.63
13.87,12.41,1.24
21.76,-0.27,14.71
-3.38,-4.97,9.58
-10.37,2.29,8.74
-27.96,12.80,-17.17
-20.67,1.36,-30.27
-30.58,7.64,-14.92
-10.03,12.47,-14.45
6.45,3.46,-0.70
6.94,-2.25,6.97
-10.06,-7.17,1.87
-3.26,6.39,11.05
-24.98,1.69,-12.86
-8.12,-0.56,-15.12
-1.11,-1.50,-5.46
-8.00,2.72,-1.01
-6.35,3.59,5.77
-0.93,2.93,3.44
4.74,5.56,6.24
0.95,-2.10,2.84
2.12,-4.10,-0.70
-41.52,4.43,-42.00
-37.79,12.14,-48.63
-26.52,14.61,-29.20
8.84,7.03,-3.44
3.32,-5.30,-15.17
30.11,13.81,-7.97
25.76,1.38,-0.74
-12.75,-6.08,-0.78
-2.29,-7.65,2.35
12.76,6.33,4.04
-8.35,10.06,11.37
25.55,2.80,2.82
-1.17,-0.56,8.72
-14.98,-8.04,-0.78
-10.34,-9.50,-11.64
-19.25,-5.87,-5.19
-5.09,-9.50,-0.45
3.19,-5.46,-4.60
-7.46,-6.08,6.26
7.11,3.77,2.78
3.03,-1.24,-1.63
-5.56,7.69,-4.14
12.92,8.70,-8.53
-0.72,6.41,-1.75
-0.84,1.13,-0.35
1.07,-0.60,-1.20
-6.35,-1.79,6.31
-7.65,-7.75,35.79
-46.96,-14.01,18.07
-8.35,-6.51,-3.85
-7.36,3.56,-1.63
7.71,-2.55,2.99
-12.05,1.20,12.16
1.19,-0.43,9.68
-51.08,-1.24,-24.19
-41.48,6.70,-24.27
-14.75,7.54,-8.39
-7.65,-20.17,8.28
-13.83,21.84,-19.60
-22.25,-6.45,7.93
-17.54,-10.26,8.14
31.65,6.45,12.05
-4.80,11.02,1.26
-9.62,1.24,-5.42
-4.74,4.68,1.83
-2.80,1.19,1.03
5.75,0.78,0.58
11.31,-0.45,-7.27
4.41,-0.43,-20.87
13.39,-1.67,-11.15
-7.32,-0.85,-7.67
-21.57,-3.59,-6.24
-3.92,-1.73,2.10
-12.32,1.81,-1.63
8.30,11.79,2.37
8.51,5.03,1.55
-11.15,1.57,5.48
-8.12,5.65,15.52
-7.54,-2.39,-4.84
-4.62,1.32,0.72
12.53,5.09,-0.25
4.08,-7.81,5.93
26.73,4.66,5.48
18.86,2.60,-3.40
48.43,38.24,19.89
47.48,-3.30,19.47
21.29,-24.64,27.65
8.10,-11.11,9.40
17.00,-11.13,-9.35
2.31,-10.12,-4.47
3.63,8.35,1.98
23.82,5.38,-0.21
26.77,-0.08,12.05
16.11,4.66,17.72
6.96,-5.15,8.41
11.58,-2.04,7.67
8.78,-2.23,0.60
6.08,-6.68,-1.17
-4.31,-1.98,-8.35
-15.66,0.49,-22.98
10.06,11.27,-8.82
6.68,1.26,10.28
0.68,-2.56,15.97
-6.12,3.26,5.73
9.77,4.16,8.88
-1.44,7.79,-2.76
-11.99,2.86,0.37
-30.27,1.52,-2.14
-34.97,0.49,-5.30
-23.68,2.99,-2.51
-8.72,3.13,0.54
-6.86,0.80,2.37
-0.27,0.41,2.43
5.85,-0.06,3.11
8.18,-3.83,3.73
-1.38,-0.21,-1.65
0.41,-2.53,-0.47
-1.67,-0.93,-2.62
10.45,-2.14,5.03
3.09,-2.56,2.06
4.78,-2.23,1.38
0.29,0.56,0.51
4.00,2.78,0.62
8.70,-0.08,4.27
1.85,0.19,1.30
-4.59,-0.72,-1.92
-6.99,2.62,-6.63
-0.51,0.16,0.91
2.35,0.93,0.37
11.46,1.77,5.48
2.99,0.39,0.25
-2.58,0.21,-1.87
-1.96,-0.04,-0.16
1.52,2.20,4.45
1.03,1.28,-1.87
4.06,-1.30,3.34
6.33,-0.64,4.22
5.46,1.24,2.88
5.42,-0.27,5.65
6.72,-3.91,4.92
1.44,-3.42,2.56
3.63,-2.86,1.63
