gX,gY,gZ 
-309.90,34.56,-197.4
18.52,15.48,-127.24
-78.57,84.09,-150.20
-113.42,92.77,-143.0
-33.90,91.57,-90.40
-16.46,38.99,-72.76
-52.07,19.56,-30.21
-107.36,-79.46,102.0
-55.49,-277.79,113.9
-200.56,-17.27,-18.3
158.19,-32.48,29.98
-66.66,40.90,-15.41
42.82,19.27,-0.23
-35.53,-34.64,35.34
-91.64,-19.43,10.84
-77.85,-13.39,-53.54
13.27,40.76,-25.20
-6.26,31.51,-27.72
-77.07,19.16,-45.62
-7.13,-21.93,-87.21
19.53,-3.85,-63.96
269.86,196.29,103.28
364.32,68.74,147.38
-371.92,67.46,-307.9
-635.48,113.00,-326.
-26.68,-40.00,-88.44
265.94,-184.28,19.88
-280.41,-493.60,240.
82.12,-103.13,10.20
131.49,161.66,-75.48
23.82,-63.84,-60.52
-1.48,4.06,-21.68
-0.47,20.71,-39.87
197.98,3.92,140.21
73.83,-196.54,414.25
252.45,11.13,432.67
68.68,-53.39,189.25
-213.75,-43.09,-103.
44.18,26.68,-107.09
124.38,5.85,-69.61
144.84,29.65,-49.37
205.65,-2.60,-19.37
111.48,7.21,127.39
245.28,57.74,124.19
45.66,40.22,12.84
-38.06,-31.90,-35.59
3.67,10.26,-2.43
28.46,34.68,16.30
31.07,21.29,10.80
11.62,1.59,0.25
-14.36,-8.39,-6.97
-39.50,8.51,10.14
-136.47,-34.17,-36.6
-212.33,-17.78,-342.
-394.86,206.27,-610.
-85.60,4.00,49.06
-26.05,17.16,72.74
-283.44,-557.58,298.
-454.82,-78.90,259.6
-316.72,-108.49,-22.
16.20,-12.76,-66.35
54.90,-219.56,265.70
6.26,-11.31,305.43
145.34,-7.56,80.47
178.64,-41.29,-88.61
205.38,-58.40,-63.03
-70.00,35.01,6.41
-141.94,5.11,-76.00
-155.70,0.70,-109.32
-116.71,-5.87,-99.94
-78.39,11.04,-49.79
0.56,-10.39,-36.06
-69.24,1.40,122.03
97.28,-8.74,63.94
132.50,-1.52,-79.46
111.44,-42.53,75.42
-55.55,-6.61,21.08
50.49,-29.26,77.11
141.22,-46.92,128.56
-56.87,-167.90,169.1
90.28,-149.87,183.23
30.97,-93.08,132.31
80.22,-15.89,139.09
-13.72,-16.81,50.07
7.07,3.15,-51.41
24.21,-14.40,-52.20
-27.45,13.66,-101.75
-5.09,14.12,-101.57
-4.78,58.23,-64.27
-37.75,39.30,-22.21
22.17,9.89,4.00
-8.16,-9.15,30.37
0.12,-27.78,36.89
-46.12,8.49,45.48
41.30,11.27,-16.63
21.84,-16.94,-1.01
-35.38,-36.49,-1.13
-28.05,-0.84,-1.07
-45.05,-7.03,-40.78
-62.83,17.33,-47.83
-11.56,12.24,-33.38
-69.24,19.06,-0.39
-47.83,3.30,-20.42
23.96,-6.16,-42.86
58.09,4.39,-49.06
-26.60,-30.77,16.98
55.02,-20.96,39.30
-5.40,0.60,18.15
5.96,-20.79,-36.58
26.44,-18.32,22.19
3.54,18.13,32.48
32.91,-7.19,20.03
-21.60,17.54,24.98
-32.17,-23.59,95.76
-3.52,-60.60,119.43
47.89,-64.81,165.18
31.16,55.45,209.87
138.21,41.52,91.02
-0.33,33.81,-7.99
15.66,-26.05,-34.52
-29.45,-39.58,-171.8
-65.82,-19.29,-195.7
-11.40,12.47,-228.65
35.75,54.98,-205.32
11.46,13.66,-65.71
-8.12,-7.23,3.73
-30.25,21.53,-33.98
2.20,20.77,7.65
-26.87,1.69,0.91
1.38,39.63,-39.46
-94.29,128.83,-108.0
-84.80,148.76,-181.0
-47.54,132.70,-156.8
-58.01,106.64,-125.3
-16.98,52.18,-65.77
23.41,43.27,-17.39
27.34,34.25,-65.98
50.53,37.40,-24.65
-19.60,32.50,-21.24
22.81,59.39,-0.97
2.37,11.73,70.87
60.85,28.05,22.79
163.10,-24.01,132.91
81.97,2.74,115.91
324.96,57.33,-31.94
608.19,215.73,100.31
350.24,176.04,306.79
-90.26,102.02,349.19
65.49,120.61,212.14
-123.86,203.34,30.64
-61.88,161.51,78.68
-325.95,8.63,74.84
-228.26,-130.13,-26.
-88.38,-41.71,-59.18
-337.74,-20.59,-428.
-636.63,-46.18,-44.2
-253.60,-210.35,-111
87.86,-66.10,-44.67
71.92,-118.44,-13.79
125.86,-97.71,67.98
-93.76,-112.84,120.4
-115.87,-138.54,-73.
77.54,41.36,-63.53
-17.45,-5.61,0.66
-10.10,25.80,-47.19
6.45,30.17,-66.08
-88.20,55.90,-125.95
-88.26,-22.19,-62.52
81.64,87.00,-5.71
67.59,137.32,92.38
116.43,161.12,119.99
27.84,115.99,106.14
-102.58,-12.55,-23.2
-17.52,38.86,-17.31
14.26,67.88,20.48
50.73,49.31,51.23
25.08,14.12,98.54
-19.91,-7.31,36.04
31.88,-14.53,5.34
32.02,-27.78,6.49
12.86,-9.69,-9.27
32.68,-19.82,24.05
17.50,-34.39,81.54
-2.89,-107.59,20.71
-97.14,-88.75,-47.21
-159.53,18.65,-86.15
183.25,104.86,-14.38
-42.53,-189.06,-10.4
31.01,-86.46,-12.36
-74.14,26.34,-38.80
1.79,-17.66,-10.03
12.12,-6.49,-32.21
60.73,-20.77,-42.96
47.35,55.37,34.17
-79.11,96.36,16.32
-152.05,42.39,-9.48
-31.53,100.35,110.35
130.68,33.84,135.82
7.71,57.27,22.21
-160.05,68.56,-201.8
-414.72,9.42,-56.71
-159.02,42.24,49.68
-73.52,-242.12,141.8
143.03,-73.93,33.24
80.55,-163.02,-36.43
119.35,-155.29,31.77
-2.02,-94.83,132.46
154.05,49.06,79.70
-217.52,6.47,-417.13
-109.83,230.48,-636.
-86.53,311.26,-539.3
-37.65,167.88,-213.7
-28.17,-29.10,-77.62
-131.24,50.53,72.99
147.77,60.50,105.30
-221.50,89.93,-190.4
51.04,52.79,-201.82
-106.00,-19.16,-24.1
-266.23,-72.58,108.2
0.00,0.00,-0.00
-59.53,-357.11,265.3
53.99,-156.83,303.69
148.88,-83.19,375.86
164.95,-76.14,349.59
32.37,-65.28,40.92
84.34,-206.15,-14.94
292.13,-137.77,90.79
-66.95,-95.26,-173.3
442.27,136.35,66.37
-69.86,-113.56,-256.
262.05,-49.68,-6.59
102.37,122.36,-67.96
-62.05,111.73,-93.74
51.47,36.25,-84.26
122.48,-141.89,-38.7
-27.69,108.60,81.44
51.12,90.58,117.06
197.61,82.43,94.50
12.05,1.32,8.08
25.35,-16.94,-142.06
-54.03,6.28,-169.98
-72.43,50.20,-106.97
-55.99,26.13,-18.55
-38.90,16.69,31.98
-42.00,60.13,3.32
25.22,-5.91,22.13
31.61,19.68,17.02
18.98,70.53,24.91
-26.33,63.43,20.46
-56.28,29.76,-124.75
-331.25,-132.27,-412
-33.48,-11.75,-94.75
-9.17,8.35,47.41
116.26,-31.65,128.93
15.81,2.02,-57.64
-70.49,82.40,-208.52
-83.56,65.05,-245.11
-127.86,-18.55,-183.
207.32,12.78,199.39
350.22,41.81,319.85
514.42,91.62,243.73
-30.39,50.24,54.13
367.68,-62.70,17.00
-267.00,11.15,-41.15
-159.68,-78.84,18.85
-29.03,-51.74,57.66
16.55,-48.77,-4.70
30.72,-3.52,-67.59
59.18,-35.24,22.44
15.72,-9.85,-24.69
13.41,-2.68,-10.41
-29.86,-6.45,-66.93
-15.56,-28.73,-23.59
-89.31,-30.93,-6.00
-47.11,32.19,79.17
-356.71,125.57,-209.
-62.25,153.74,-306.5
-190.42,-7.25,-1.11
37.15,-4.88,125.74
-103.79,25.53,224.20
-17.50,16.92,302.44
49.78,17.00,283.91
-193.58,39.60,161.96
-53.39,40.72,49.04
-139.05,-39.30,-234.
-636.63,-636.63,-115
-581.61,-163.18,-220
-44.53,-81.48,-48.42
60.79,32.46,138.04
25.33,26.64,282.28
66.48,28.58,347.90
117.93,51.17,304.38
39.44,36.45,58.65
-152.57,-168.37,-636
-410.04,327.97,-163.
62.95,-12.92,-124.03
-48.16,-73.89,68.99
59.33,19.93,172.27
39.42,102.47,221.44
47.27,141.40,151.27
-224.11,-636.63,-502
-636.63,49.76,-295.5
108.70,-16.53,68.62
-89.84,23.12,182.37
78.08,68.19,176.76
142.04,105.73,114.86
154.49,99.75,31.77
108.25,74.41,-89.33
-20.26,34.19,-215.99
-8.94,-17.14,-190.75
101.44,-21.06,-54.09
67.49,-8.04,-3.11
128.50,-12.10,37.24
95.16,-12.43,32.91
-4.04,-3.46,-62.89
-11.93,1.57,-30.81
5.46,13.09,-5.50
30.46,5.89,-22.94
12.12,0.99,-18.26
63.82,7.89,-35.40
76.18,0.49,-6.10
88.32,14.22,2.91
103.79,9.81,1.30
78.49,-2.45,17.72
51.12,-24.73,69.88
28.13,-37.75,63.55
23.26,-5.91,23.55
-21.22,-3.23,-12.53
-100.17,1.09,-9.60
-171.57,40.26,12.75
-68.00,56.75,-14.80
53.27,51.35,-0.68
36.43,16.59,-14.59
10.04,-5.63,-37.38
-184.57,-7.46,-36.86
-155.64,4.86,-61.16
-66.66,70.51,-40.45
5.71,56.42,-50.65
-14.86,36.88,-7.07
-0.16,-8.88,-4.43
-5.46,-28.09,19.18
26.62,-15.76,23.33
54.42,2.00,19.04
56.71,17.58,1.98
-21.74,22.61,23.96
-75.89,41.75,-1.87
-59.68,50.67,-21.04
-71.11,27.92,3.15
-75.19,34.93,39.23
73.44,11.75,72.06
63.05,-11.68,62.85
29.78,-5.46,34.35
-23.45,13.39,21.62
-79.02,-12.92,20.61
-90.13,2.31,17.08
-36.27,0.99,-22.73
-235.61,56.54,-91.51
-272.41,68.60,-164.5
-179.29,8.33,-133.01
-124.52,128.21,-37.2
86.40,-10.10,-42.32
-71.30,-0.41,1.17
81.06,32.85,53.66
14.53,45.40,64.97
31.57,57.55,48.92
88.20,47.35,27.16
99.88,21.82,112.65
16.63,18.81,-8.14
-83.97,39.03,-76.64
-170.64,66.99,-159.5
-140.10,64.42,-165.7
-16.82,46.59,-75.17
-100.58,-96.36,-17.9
-28.02,-11.97,9.66
33.18,2.45,24.05
76.04,-54.52,90.30
20.07,-54.54,108.88
-0.21,-43.68,73.46
-189.25,-12.32,-39.4
-63.65,140.70,60.95
-76.49,76.08,130.23
320.08,-49.27,106.33
506.40,112.59,45.66
190.53,25.57,113.35
180.10,83.21,76.64
124.94,156.26,-31.01
-33.28,-205.14,16.51
-151.56,-75.05,-44.4
-31.20,20.07,-2.62
176.43,10.06,22.03
98.52,26.79,8.10
90.77,44.80,-14.47
39.77,18.24,4.47
-29.43,-75.67,-54.94
-91.78,-83.52,-135.8
-21.08,162.77,62.03
-205.90,27.18,85.54
-139.90,-81.79,100.5
-33.49,-80.76,102.60
29.03,-65.24,62.48
89.25,-75.40,30.48
155.16,-52.53,82.42
92.96,-68.85,76.02
73.50,-27.08,180.26
81.85,-25.16,175.28
28.38,-155.91,-13.44
1.26,35.03,-20.75
-20.75,31.07,-141.61
91.29,-74.02,21.57
195.22,-127.84,40.28
469.64,75.46,70.10
460.98,167.06,63.63
296.90,110.57,-19.54
-82.47,9.77,-100.17
-257.60,8.84,-59.70
-276.82,-14.38,-41.1
-320.53,-50.67,-19.8
-441.98,-130.17,-143
-289.89,-101.03,-139
-25.80,11.87,-43.89
-68.85,10.32,-8.30
-30.29,18.32,-27.10
-68.17,-19.21,-68.43
85.19,30.33,-6.68
46.82,6.68,3.03
-16.01,-4.59,-16.42
-77.79,32.58,65.78
-57.51,50.69,-5.11
40.04,-6.41,30.09
107.21,-18.96,46.34
114.51,-10.01,97.18
166.50,-61.08,100.95
128.83,-85.74,40.26
-22.23,-19.68,-36.54
41.56,3.94,-89.27
-29.96,-14.59,-34.64
-81.72,5.28,-81.15
-89.66,-28.04,-148.2
-20.28,-33.84,-147.9
-88.44,15.80,-92.81
120.18,67.20,-56.17
-137.63,-21.27,-150.
63.94,-51.97,-49.93
-1.63,-117.70,107.11
34.31,-53.21,138.89
-67.40,-188.49,216.8
-410.64,-36.84,-87.8
-18.07,126.11,-87.82
-74.64,176.51,-45.13
-43.15,126.17,-16.51
104.10,55.08,6.22
246.29,18.48,24.50
-1.63,-1.17,22.38
109.03,-18.92,66.21
132.21,6.31,70.08
146.47,69.28,15.25
89.56,-8.67,21.43
124.75,-3.26,55.70
41.81,109.36,34.27
-3.98,37.69,53.12
-61.94,2.55,-10.74
-196.21,92.58,-106.6
-636.63,-73.50,-129.
201.51,80.74,38.62
283.50,114.45,5.87
69.20,66.23,5.09
3.79,-47.72,52.77
-262.90,-64.46,128.0
-88.57,-7.93,82.10
-79.75,37.75,236.72
-61.06,54.19,303.57
237.69,127.35,370.81
-76.68,124.92,124.01
130.35,-34.12,132.58
3.59,-98.15,44.02
