gX,gY,gZ 
353.40,303.41,-41.71
240.93,285.68,-262.0
-127.55,132.85,-164.
-240.10,13.19,-14.51
-267.82,25.47,-118.3
-498.90,-212.72,-88.
-315.98,-471.29,-93.
-204.48,-324.14,-230
246.31,-323.77,-304.
-250.92,-400.77,-279
112.63,-36.89,-146.4
147.85,50.65,28.85
94.95,20.89,24.52
24.34,83.02,-16.03
244.89,72.47,6.28
192.63,72.58,-29.26
117.11,102.33,-1.05
57.64,93.90,-39.94
-41.40,118.20,-20.65
-69.71,59.14,-52.85
-80.34,68.49,-76.28
-13.93,132.00,-73.96
-99.80,53.56,-178.94
23.64,-13.52,-233.00
-42.86,-51.56,-251.6
-40.61,-42.00,-285.0
37.65,42.26,-100.74
131.37,87.99,8.51
90.61,56.89,146.47
147.38,32.43,206.78
168.35,-15.45,196.63
191.31,31.14,168.60
146.04,57.00,167.80
133.12,45.46,125.22
107.73,60.25,117.44
8.68,95.10,75.36
-146.92,100.62,-119.
-109.98,114.55,-46.1
-40.43,373.43,13.60
188.86,470.77,-42.47
-190.96,177.26,-191.
-435.43,-234.00,-101
-383.69,-469.39,-252
-636.63,-348.80,-309
51.99,-292.49,-433.9
-13.00,-79.81,-163.5
162.77,-17.89,54.13
92.19,-48.10,29.24
95.02,87.86,22.48
204.58,131.78,-33.61
125.95,61.53,-21.37
-5.77,3.05,-17.39
16.69,0.23,-20.19
6.94,29.22,-10.34
43.81,77.32,-24.15
21.95,117.87,-39.71
-4.95,67.69,-100.97
-92.25,72.91,-154.75
-74.62,130.05,-131.7
-17.29,91.41,-174.91
-13.76,16.20,-198.19
16.30,-51.97,-202.21
10.49,10.78,-108.64
135.79,56.56,-50.96
-12.67,-40.88,36.06
169.77,-37.69,99.38
153.95,-35.32,131.34
214.64,17.56,160.52
167.80,87.66,157.88
161.97,26.19,148.10
199.84,48.07,76.12
95.35,114.03,46.88
19.70,162.56,-61.43
-74.70,183.44,-100.7
137.46,160.60,-84.38
99.73,253.54,-177.17
26.21,208.52,-376.02
-222.71,86.30,-287.3
-636.63,-352.72,-51.
-467.18,-437.16,17.0
-332.63,-280.41,-350
-298.85,-254.80,-230
239.65,-191.04,-439.
-0.54,-75.73,-101.42
2.41,-23.55,20.87
214.51,82.34,-15.13
105.57,219.79,-18.07
38.53,178.00,-28.95
-103.53,115.64,35.52
9.75,122.87,25.04
-41.11,42.76,-61.76
86.65,72.78,-46.61
-59.35,76.04,-109.58
-62.64,60.54,-193.78
-27.61,53.54,-291.52
57.00,-41.83,-292.90
58.50,-83.29,-239.07
54.48,-10.57,-90.17
67.79,9.89,48.82
163.37,-24.52,101.82
241.42,-1.17,150.51
285.25,46.32,157.68
216.30,79.79,96.11
144.28,125.37,88.42
124.52,139.03,69.69
106.93,142.08,62.75
150.24,172.31,85.74
84.03,159.29,27.61
5.50,82.05,-71.09
-45.62,73.98,-143.79
15.56,126.96,-91.41
-279.09,99.01,-167.5
-18.73,214.59,-162.9
272.27,65.03,-241.51
88.55,16.96,-327.35
-30.89,21.33,-201.36
-298.44,136.00,-32.6
-596.82,78.34,179.48
-348.08,-305.53,137.
-606.11,-225.00,48.9
-414.78,-214.86,-87.
-198.97,-229.20,-488
34.91,-100.83,-153.9
185.29,-188.84,-275.
272.29,32.78,45.52
105.98,26.19,12.41
138.19,153.95,44.24
251.66,101.20,25.80
226.17,106.80,2.20
42.35,85.31,-41.09
-125.24,130.40,-148.
27.92,80.20,-107.73
80.51,35.13,-118.63
9.93,-37.83,-176.51
-23.94,1.69,-190.61
-94.52,45.48,-288.06
-0.31,-102.91,-300.5
55.62,-150.73,-270.1
21.64,-97.36,-154.75
115.23,-9.69,-28.66
63.53,24.54,98.37
144.12,29.92,144.12
159.00,23.45,158.87
299.88,-0.19,144.99
257.78,178.88,79.50
145.91,191.64,93.28
94.79,189.76,154.34
151.29,131.12,169.26
115.99,97.55,78.53
88.13,120.24,9.75
-221.81,-19.16,-113.
-47.52,136.97,-112.3
67.26,196.48,-181.75
-145.07,191.10,-188.
-190.88,276.93,-32.3
-400.75,-42.66,23.68
-215.99,-181.48,-5.5
-607.95,-242.06,-297
38.12,-239.49,-148.0
109.83,-197.04,-345.
197.00,-28.52,-17.47
-50.22,-41.23,39.40
108.37,49.60,27.57
158.79,87.56,-3.98
139.86,166.40,-5.73
8.24,58.09,-5.34
77.19,67.07,-18.42
9.68,-10.22,-20.89
-105.83,13.00,-72.43
-82.88,41.75,-174.70
-95.67,-57.18,-173.2
-81.33,-32.23,-241.9
-75.21,-28.42,-284.0
71.77,-6.72,-150.86
36.21,-1.05,20.85
154.77,61.45,52.32
114.51,34.45,68.08
151.50,-11.89,94.95
232.03,-26.07,126.09
201.65,6.80,126.50
219.56,148.98,126.83
202.19,164.64,122.26
106.20,145.54,125.33
147.11,130.75,107.21
150.38,91.08,80.24
99.92,103.28,48.38
-87.12,-28.05,-120.6
-172.33,13.46,-268.2
23.04,187.68,-82.73
-187.31,243.98,-42.4
-636.63,297.29,-51.2
-636.63,142.45,174.4
-542.15,-287.07,-104
-144.14,-124.79,-237
79.36,-152.22,-380.3
-46.84,-200.85,-240.
243.30,-72.95,-90.13
-28.44,-84.42,55.88
197.96,47.39,26.62
167.51,92.25,13.52
105.30,142.72,-31.16
44.37,206.31,8.35
1.50,99.90,50.94
-5.07,101.34,17.78
84.42,52.83,10.45
-25.55,-18.73,-18.69
-96.09,80.24,-131.30
17.74,40.80,-165.92
-55.08,32.12,-235.32
-55.84,-124.13,-225.
34.25,-210.56,-265.7
94.93,-53.60,-4.55
42.49,10.86,43.00
193.68,-34.66,43.17
275.05,30.35,80.18
208.52,64.39,96.31
148.06,109.81,106.86
140.95,97.55,109.09
160.11,56.34,95.39
203.12,34.78,84.96
94.99,83.81,78.98
-84.69,14.57,-12.82
-143.91,49.72,-25.65
-159.93,40.70,-67.44
-70.89,178.53,18.48
-145.19,295.51,-139.
-398.50,283.62,66.21
-636.63,350.93,215.9
-636.63,-69.96,-237.
-251.36,-322.49,-289
-71.65,-262.73,-216.
63.45,-133.34,-377.8
145.25,-20.50,-1.09
-175.73,-57.12,-30.6
104.62,62.37,2.78
76.31,97.98,-85.58
48.28,99.20,45.42
39.38,95.98,30.60
-22.34,79.02,-13.97
-92.85,34.49,-21.84
-67.90,7.11,-144.06
-50.96,-27.24,-198.8
-105.46,-62.75,-303.
-8.65,-102.85,-332.9
145.87,49.91,-162.77
80.69,55.84,84.73
136.50,80.06,163.14
234.03,80.65,159.41
280.24,35.18,115.83
311.28,63.45,62.73
233.45,52.42,40.51
132.70,110.49,32.78
126.63,91.22,33.82
173.73,67.65,21.08
176.20,22.30,35.57
1.19,-25.06,35.50
-30.56,33.92,-34.21
38.47,127.26,44.72
21.90,262.83,45.66
-399.74,226.42,60.69
-253.52,141.52,-54.5
-403.90,-173.71,1.79
-24.42,-250.92,24.34
-75.62,-65.88,94.27
47.17,-65.34,76.99
-17.54,-48.10,1.46
-40.35,-55.47,-24.46
-18.55,-33.13,-63.57
50.75,-57.18,-32.56
-12.07,18.96,9.50
-14.05,-56.15,-4.20
-96.75,-60.36,33.01
-70.87,-121.39,24.29
-41.21,-117.91,16.75
22.11,-86.96,32.35
23.72,-63.05,6.72
-14.49,-84.69,5.73
4.06,72.51,-45.58
-65.43,106.53,-44.49
-116.01,169.47,26.21
196.36,100.89,56.13
105.19,98.23,48.05
175.05,45.54,42.59
67.28,6.63,34.54
-71.94,-54.81,-8.39
-14.36,-112.57,-83.4
-10.14,-148.41,38.27
35.07,93.02,13.43
-170.35,82.75,32.12
-69.44,92.44,34.14
63.36,12.18,-39.50
114.72,-18.09,25.70
101.38,28.75,-9.01
82.38,65.55,-23.26
245.79,105.94,-21.90
104.16,88.96,-70.62
-19.12,32.62,-25.20
-136.78,-80.36,-34.5
-43.29,-81.52,26.87
37.46,5.96,-40.45
-3.67,56.69,23.37
-21.99,-99.75,135.45
129.33,25.41,2.06
78.45,22.77,-111.42
86.22,169.59,-62.48
101.90,137.79,-82.59
53.60,17.95,-386.28
59.92,170.29,-451.94
-172.35,174.21,-311.
-636.63,213.05,77.87
-636.63,-401.12,157.
-535.00,-374.29,-121
-325.76,-326.61,-388
55.29,-208.08,-333.9
84.59,-129.51,-104.6
185.17,21.86,2.74
69.94,104.76,-19.37
-130.99,101.90,19.20
64.06,167.86,60.36
195.88,155.91,107.67
66.33,102.29,44.53
-5.11,102.35,-49.58
-22.17,90.15,-73.87
27.37,75.29,-146.47
-37.24,76.35,-220.84
11.09,11.13,-286.86
31.78,-107.69,-308.7
172.87,-108.95,-177.
113.83,-17.23,31.32
73.93,38.86,90.92
136.23,-30.19,126.28
183.62,-58.60,148.80
251.71,-41.30,142.70
205.34,39.61,93.08
181.58,96.31,89.93
133.18,103.98,102.68
189.14,122.48,111.27
111.27,100.74,86.20
32.58,79.64,-60.62
-16.42,232.95,-146.2
-91.74,322.14,-250.0
-242.70,464.24,-229.
0.00,0.00,-0.00
0.00,0.00,-0.00
-566.40,-418.62,-21.
-74.90,-273.92,-223.
-201.82,-148.88,-154
568.42,-220.01,-328.
102.33,-230.73,-187.
-2.51,-20.07,15.93
106.56,105.30,-8.67
24.30,89.68,6.94
-45.40,90.79,60.42
-10.94,119.50,13.31
159.33,129.61,31.09
113.15,47.06,-50.96
-41.15,54.01,-116.18
-15.81,-19.93,-216.9
-104.23,-78.96,-298.
-85.39,-121.43,-371.
-82.63,-116.76,-348.
81.09,-27.41,-2.56
130.13,133.69,107.83
146.06,82.61,92.42
109.65,145.17,109.93
31.45,189.15,9.85
-59.63,152.12,-109.8
-235.63,26.79,-130.9
64.50,-60.93,-25.18
-137.88,-114.04,-54.
-56.36,-27.74,-213.9
29.01,-196.48,-92.28
-166.15,-99.22,-98.6
61.08,55.80,41.93
-230.25,28.19,-51.41
-70.06,122.59,36.08
-80.63,101.05,-4.90
-1.44,43.09,28.04
4.84,-5.81,97.24
-23.51,32.08,43.89
148.41,40.82,58.21
32.87,6.63,53.49
51.82,-8.14,49.79
173.51,-10.72,61.02
-8.49,25.49,1.61
-72.04,-87.72,-91.70
-239.49,-111.87,-170
-115.37,-5.17,-55.51
32.08,89.93,64.11
-4.06,30.54,128.27
231.94,191.87,-10.32
122.53,-19.53,14.84
108.06,-1.38,39.52
50.44,-1.90,32.76
-59.26,-31.32,-65.03
-153.81,93.96,-123.9
-273.28,31.86,-209.2
-212.70,-80.38,-233.
247.73,23.86,76.99
4.82,34.41,93.94
32.52,133.24,107.44
-93.84,149.02,169.94
109.91,97.20,229.33
143.85,4.70,164.56
66.95,-107.61,61.39
171.13,-86.13,35.17
250.51,-51.62,-60.60
-122.85,-34.00,-97.1
-110.61,-127.29,-124
-130.29,-61.94,-126.
-69.79,64.91,-7.65
106.10,139.61,46.01
70.91,157.56,94.64
179.71,72.86,98.58
101.55,-41.15,98.06
249.75,-35.59,179.62
203.59,-86.03,173.53
190.61,-13.37,170.11
178.74,97.49,130.81
149.97,103.09,68.39
89.55,107.40,27.14
21.04,115.39,16.88
64.58,95.00,-12.96
116.78,74.68,-164.71
31.42,67.81,-301.35
-407.51,31.09,-274.8
9.52,-75.17,-54.59
136.08,22.40,-29.47
39.93,-1.40,-199.16
-8.49,47.99,-80.06
-210.64,149.21,-108.
-42.65,64.09,33.98
199.61,6.55,42.37
-61.76,4.22,-103.79
-225.64,112.61,-77.7
-636.63,-110.70,113.
-549.69,-378.29,227.
-154.51,-338.50,-58.
-247.13,-207.42,-175
-64.83,-170.64,-271.
136.52,-98.50,59.28
147.66,29.96,40.31
131.32,112.65,-0.64
331.95,386.29,17.49
86.61,299.33,-94.01
418.86,258.96,-47.48
85.80,235.53,-160.01
-105.40,145.64,-182.
-315.17,-79.44,-57.9
-375.40,-346.16,24.3
-31.18,-112.41,67.82
-71.50,-23.86,19.35
-212.31,-23.43,10.57
-79.71,-171.90,-203.
-49.58,-103.73,-115.
-6.94,-163.43,-171.8
-34.10,-144.06,-161.
41.38,17.84,-124.52
54.71,-11.72,27.01
67.47,36.97,48.53
211.17,96.36,71.46
141.05,146.96,-13.48
143.83,117.79,-6.14
222.88,110.43,30.72
86.16,163.28,-12.18
18.40,84.42,-60.13
-58.15,34.31,-103.71
-79.07,-36.43,-105.4
-159.18,-75.77,-142.
-17.68,-66.19,-108.9
-19.31,13.13,-199.45
47.13,-10.74,-218.92
-81.21,-69.71,-254.8
-4.53,-52.26,-152.47
53.39,78.96,32.27
31.71,101.80,77.89
246.08,-14.57,99.92
455.58,-45.23,71.32
322.96,195.55,-14.80
135.36,105.85,-89.68
173.57,103.46,-191.5
235.88,132.70,-115.5
28.37,-32.12,-87.27
-98.85,-157.49,-63.4
-142.74,-177.67,54.9
-170.64,-62.68,-21.1
-101.26,-178.33,-96.
-45.07,-120.94,-90.7
-150.61,-79.95,-86.2
-92.71,-120.48,-94.9
-109.93,-106.64,-129
16.55,-128.97,-100.8
-42.45,-125.51,-168.
172.50,-13.35,-70.64
25.06,23.66,-77.56
-58.50,-49.85,-80.10
-13.29,6.97,6.99
-69.75,38.16,-19.97
-12.43,74.88,-23.88
-13.72,43.66,107.17
-192.90,-89.02,381.0
-223.04,-235.82,213.
-341.92,-181.36,4.60
-8.04,-24.15,104.39
-79.91,134.54,-63.14
-201.98,42.94,-108.7
-161.94,-39.32,-163.
-171.28,-147.11,-138
-53.23,-58.91,75.40
6.82,-60.83,3.87
111.11,-14.11,130.52
105.46,23.06,92.77
117.06,-105.17,114.9
-118.80,19.41,-53.35
-112.51,72.76,-124.0
-90.24,114.63,-173.0
-65.18,145.13,-135.1
636.61,307.36,132.60
-400.42,0.64,4.16
237.75,-25.70,17.17
141.54,-145.29,60.99
-56.69,-98.58,5.89
111.83,-3.05,-57.08
-11.54,-25.70,-19.49
-28.33,-41.21,27.51
95.76,-56.11,-37.05
25.98,-55.00,-87.89
-102.87,11.23,-45.46
138.16,54.40,-45.21
-40.57,62.97,-21.45
115.44,-44.49,27.45
53.23,-38.24,28.48
-38.27,2.97,6.57
-82.10,-6.04,16.98
-54.44,35.11,31.92
-23.04,41.67,59.28
19.04,23.49,52.32
-31.28,11.37,41.40
-75.97,2.12,30.93
113.21,14.38,-11.23
-25.41,1.61,-2.82
-103.65,32.58,-3.19
12.96,30.85,-37.98
-35.42,44.14,-45.64
-125.68,29.86,-65.71
-52.20,32.41,-16.94
11.11,23.12,34.60
42.76,18.03,24.56
33.75,-8.88,29.82
2.06,-8.22,-27.14
25.02,7.46,-71.69
-73.05,21.70,-54.87
-22.03,17.10,-40.72
92.85,24.52,-19.00
-110.18,-42.20,30.41
86.83,1.50,23.61
38.24,5.50,33.90
-4.84,45.58,18.90
-72.49,9.25,2.47
-39.13,-12.82,-21.95
-29.41,-1.30,-8.61
-7.42,25.08,-4.62
7.32,14.55,-30.17
5.34,0.91,-67.18
-65.47,-15.54,-66.19
-42.28,-19.56,-64.19
1.96,34.72,-29.34
16.75,10.24,-46.96
-30.29,-8.35,-7.95
-39.36,-17.16,-18.13
45.83,25.57,41.29
11.73,13.66,14.40
45.89,31.44,1.17
-12.41,16.44,-9.42
-24.01,-5.75,-15.00
-8.57,-27.14,-16.98
10.24,16.11,9.09
24.38,17.76,19.20
37.19,14.11,16.01
20.57,-0.39,5.30
13.13,19.97,11.99
37.01,-2.62,15.46
8.57,-43.99,-5.48
40.22,15.08,-12.43
7.25,3.87,-27.36
77.60,48.67,11.87
61.32,5.52,16.11
25.51,-15.23,22.89
18.65,-21.99,30.62
4.62,-15.10,11.42
11.77,18.57,-23.18
-6.14,17.19,-14.07
-18.71,-16.01,-18.55
-49.74,-23.92,-11.75
23.12,2.08,-14.14
55.47,24.38,21.45
-94.09,43.69,6.53
-52.46,36.02,103.13
129.74,-1.22,93.49
165.32,-10.49,-3.77
189.74,2.43,-25.32
187.74,10.18,-15.58
132.99,-0.02,-38.18
129.92,-10.41,-60.52
13.31,1.44,-31.86
16.26,20.22,9.50
20.92,22.36,3.57
16.24,2.72,-3.40
-42.08,-22.15,-5.42
-80.26,-41.64,-22.85
-96.85,-28.99,-16.24
-101.36,0.02,-24.32
-45.79,11.52,-19.51
-27.16,14.28,-16.82
-40.29,3.40,-6.86
-42.45,-6.20,-5.63
-48.65,-5.27,-2.86
-12.24,9.05,-16.14
17.06,10.41,-17.99
2.55,3.81,-10.82
1.87,3.44,-7.29
16.88,1.09,-1.83
12.16,3.54,6.00
2.39,6.63,10.84
-25.39,10.30,11.04
-37.75,14.77,-3.65
-28.35,9.73,-21.74
-26.64,0.52,-10.86
-16.90,-2.93,-6.49
41.29,-0.16,-17.68
50.20,-11.64,12.22
-20.57,-8.53,24.17
-25.86,5.27,7.40
-54.48,7.21,-24.29
-36.12,10.67,-26.89
-9.38,5.65,-16.65
5.01,-1.15,-10.67
17.66,-6.24,0.89
29.20,0.78,9.44
30.31,5.77,12.20
5.40,5.63,-1.55
-12.51,9.07,-11.64
-19.43,8.59,-13.17
-15.39,7.07,-10.88
-5.17,2.70,-4.25
-4.41,-0.54,3.40
-14.07,-4.80,-0.47
-16.98,-1.24,-4.33
-21.90,3.03,-8.08
-15.08,2.70,-10.03
-5.60,3.09,-5.44
1.28,2.47,-0.82
8.51,3.40,0.43
6.00,0.78,-4.39
2.97,1.71,-6.84
-4.06,2.49,-9.09
4.93,5.60,-2.76
9.21,8.55,-0.68
7.91,5.65,-2.18
2.93,5.50,-3.26
-0.58,3.56,-5.73
0.37,4.24,-6.72
-3.83,1.85,-3.30
0.64,1.55,1.85
-2.84,3.59,-0.97
-5.38,4.53,-3.44
-2.60,4.16,-2.41
-4.64,3.15,-2.64
-1.63,3.03,-2.89
0.74,3.28,-2.55
2.49,3.21,-2.60
-8.92,3.11,-2.39
-7.01,6.31,-6.14
-7.09,5.89,-9.36
-6.08,4.35,-8.80
-2.18,4.25,-5.79
0.82,4.41,-5.98
-1.59,3.15,-7.17
4.78,2.97,-3.94
3.07,3.03,-0.37
1.52,3.57,-1.94
0.66,4.74,-4.80
2.18,3.32,-3.59
-0.70,2.76,-1.01
-1.01,4.24,2.68
-4.20,4.45,2.39
-9.17,4.60,-5.89
-5.96,2.68,-5.54
-0.80,2.49,-1.90
2.55,4.27,-4.64
3.56,4.22,-5.36
-0.25,3.61,-6.63
5.69,4.90,-8.18
15.04,6.82,-8.08
-6.63,1.90,-1.48
8.67,3.67,-1.11
-2.41,4.53,-3.07
-2.51,3.75,-4.31
-3.21,3.05,-3.19
-2.20,2.76,-1.03
-9.71,1.90,-1.36
-0.85,4.84,-5.83
13.89,6.26,-7.56
-7.15,-3.34,6.55
6.74,-2.37,22.17
51.45,23.51,29.34
53.74,37.77,131.34
32.17,49.27,111.19
100.33,57.06,114.28
-27.12,2.45,83.08
88.71,-82.38,59.37
-50.53,-40.59,7.11
-58.50,-15.89,-69.53
79.46,29.80,29.94
94.15,40.39,-17.39
70.41,30.13,-14.55
38.31,7.67,23.97
-51.49,-31.82,-26.85
-195.61,-27.39,-68.2
-32.66,-12.63,-69.28
18.15,-0.62,-58.03
38.80,-4.55,-14.77
12.96,-9.54,-20.05
11.13,-3.75,-21.86
11.66,7.71,-16.57
-5.50,3.11,-39.15
22.60,12.12,-27.94
52.96,16.57,-4.27
69.96,23.18,9.31
34.60,13.35,3.77
31.82,-18.71,37.61
-47.44,-81.04,156.46
214.33,-223.43,276.1
-60.31,-170.56,178.0
56.56,-161.61,63.06
44.32,-54.05,22.42
-10.96,-12.10,17.89
-12.40,4.97,-2.64
-1.15,16.07,-39.09
75.46,14.90,5.07
-29.24,26.79,6.35
-1.22,-0.78,-65.34
-21.29,17.41,-158.07
57.02,115.85,-245.46
32.35,151.72,-269.98
49.60,152.16,-82.96
96.38,106.45,-58.29
-174.86,40.28,-109.3
-542.62,-5.30,-132.2
-8.65,-20.59,-391.52
15.00,-221.52,-86.36
-167.49,-64.44,155.7
-9.60,75.32,72.41
216.82,143.32,-49.27
2.97,-9.27,-0.91
-78.14,-97.78,94.52
-21.24,-65.96,44.67
26.56,-4.59,20.71
34.12,-2.04,34.82
-13.48,-17.50,-21.64
-43.05,-22.09,-73.30
-46.55,-27.55,-54.90
93.55,14.86,-21.18
86.36,12.69,-44.49
21.06,39.01,-51.14
81.52,77.48,3.91
117.79,111.95,134.11
203.67,240.50,17.64
40.16,178.04,41.50
2.74,124.75,51.78
26.19,74.33,18.85
-18.59,71.54,28.64
8.06,82.07,35.69
12.05,50.67,33.38
-29.12,34.00,21.53
11.89,-10.45,-11.62
-2.66,-13.39,-19.41
14.22,-21.80,-8.51
18.20,-22.38,25.32
25.47,-33.07,3.83
49.10,-46.03,-15.91
7.17,-0.76,-1.52
-1.05,-20.92,-22.56
3.46,-20.17,11.46
14.45,-11.15,-21.22
22.65,-12.03,-27.16
3.77,-9.36,-32.43
-39.15,-58.50,-42.35
-53.51,-68.39,-37.54
-74.59,-96.85,-6.53
-69.15,-106.64,-19.8
-55.20,-78.53,-38.60
5.38,-21.58,-42.22
-158.22,-19.20,-103.
-112.88,16.82,-153.4
208.52,16.20,-8.78
-516.56,-330.30,-331
-154.51,41.01,22.38
-126.30,-13.43,25.66
39.40,-31.80,48.61
-49.97,5.50,93.26
-103.36,31.59,88.15
-39.25,19.62,142.72
-17.89,-14.45,60.56
25.16,15.41,78.45
50.63,-53.33,63.84
49.68,-44.06,23.16
43.48,-28.97,10.26
69.51,-28.83,-18.52
79.64,-35.36,-57.39
6.78,-39.63,8.35
84.77,81.77,85.62
-7.36,83.00,102.60
147.93,55.39,85.54
212.55,20.81,30.25
73.01,-67.40,-27.04
-116.75,-71.81,-41.1
-6.47,28.09,-19.51
59.08,9.44,-54.79
5.15,2.58,-42.08
5.38,1.42,-0.43
24.64,5.81,-4.57
20.71,3.91,-8.65
11.75,-2.99,-3.94
5.44,-1.75,-10.47
14.88,5.46,-8.80
9.69,3.03,-3.98
-7.34,4.99,-2.08
0.08,0.74,-5.85
-2.04,-0.45,-5.58
-0.64,2.84,-2.74
4.39,3.56,-4.64
-0.70,2.56,-3.77
2.47,4.10,-4.02
-7.73,0.41,-3.81
-1.98,0.49,-2.84
-5.32,2.78,0.82
0.12,2.25,-2.02
1.75,2.31,-3.05
6.10,6.00,-1.11
7.13,5.01,0.35
6.92,4.29,-1.44
6.64,3.92,-3.11
4.68,2.91,-3.83
0.43,3.46,-3.67
-6.78,2.76,-4.43
1.01,4.76,-4.02
10.20,4.99,-3.40
16.57,0.68,-3.79
33.65,-3.38,-13.60
64.44,-8.33,-15.48
73.26,-22.93,-17.37
90.30,-29.34,-28.48
115.44,-40.84,-17.12
28.95,-34.47,-8.70
13.11,-11.62,-4.20
-9.71,19.14,-5.07
216.12,50.38,45.21
209.44,7.42,30.29
-154.67,-62.58,-15.9
-122.20,-80.38,-17.6
36.54,37.79,-7.65
-92.40,22.28,-49.62
70.25,7.83,-15.83
4.41,-28.81,17.56
-32.97,-44.63,8.61
-35.88,-30.27,6.20
-16.44,0.68,-5.40
4.55,22.54,-10.43
5.36,7.15,-15.78
-3.28,-6.99,-0.60
2.93,-11.50,5.65
7.27,5.11,6.45
-8.41,10.82,4.95
-4.93,13.11,-6.29
15.10,13.54,-1.22
5.65,6.00,-1.11
10.06,-1.83,4.51
-6.76,-8.10,3.24
-10.55,0.62,1.63
-3.11,6.92,-6.18
-11.87,4.78,-5.17
0.91,6.24,0.10
-7.25,4.64,-1.22
-6.14,4.35,-2.51
-2.45,1.30,-5.34
5.40,-6.43,-3.71
6.76,-10.28,-0.08
2.68,6.94,2.06
-7.11,15.74,-2.08
-26.75,11.72,-8.04
-37.44,36.95,10.43
-62.85,38.92,11.31
-57.97,38.20,5.83
-14.34,36.88,18.15
29.82,34.56,-20.26
-234.79,-51.00,-18.1
15.41,24.19,-16.86
0.27,31.10,-14.92
17.33,24.79,-4.88
15.41,10.80,0.16
0.14,-5.95,-1.42
-10.98,-1.81,-5.13
-3.23,8.78,-3.57
0.29,9.05,-2.06
-0.51,4.33,-0.62
-5.05,3.56,-0.10
-12.03,4.00,-0.66
-3.59,4.31,-3.79
-2.97,3.48,-5.95
-15.41,7.15,-2.60
-12.96,10.47,-2.12
-12.53,4.16,-4.84
-4.64,3.69,-4.08
-3.30,1.09,-1.94
