aX,aY,aZ 
-9.61,-0.54,0.26
-9.46,-0.55,0.27
-9.56,-0.45,0.35
-9.58,-0.46,0.39
-9.55,-0.48,0.29
-9.56,-0.47,0.27
-9.52,-0.45,0.27
-9.55,-0.50,0.29
-9.56,-0.45,0.25
-9.58,-0.50,0.29
-9.60,-0.34,0.33
-9.47,-0.59,0.28
-9.55,-0.47,0.26
-9.54,-0.44,0.36
-9.51,-0.50,0.29
-9.57,-0.51,0.32
-9.57,-0.55,0.28
-9.52,-0.52,0.34
-9.55,-0.51,0.23
-9.61,-0.57,0.31
-9.58,-0.50,0.30
-9.56,-0.46,0.37
-9.55,-0.57,0.34
-9.51,-0.40,0.25
-9.51,-0.48,0.34
-9.55,-0.53,0.37
-9.63,-0.49,0.33
-9.57,-0.56,0.34
-9.53,-0.52,0.30
-9.47,-0.65,0.25
-9.51,-0.65,0.25
-9.54,-0.64,0.23
-9.59,-0.49,0.25
-9.54,-0.55,0.36
-9.50,-0.58,0.31
-9.54,-0.58,0.44
-9.51,-0.43,0.38
-9.52,-0.61,0.35
-9.55,-0.66,0.38
-9.45,-0.49,0.33
-9.52,-0.62,0.33
-9.51,-0.56,0.38
-9.47,-0.62,0.35
-9.59,-0.57,0.40
-9.52,-0.57,0.37
-9.49,-0.59,0.38
-9.56,-0.56,0.34
-9.59,-0.68,0.30
-9.57,-0.48,0.41
-9.51,-0.55,0.36
-9.54,-0.60,0.35
-9.48,-0.66,0.33
-9.48,-0.57,0.28
-9.51,-0.53,0.31
-9.55,-0.66,0.23
-9.53,-0.51,0.35
-9.51,-0.51,0.27
-9.59,-0.53,0.34
-9.57,-0.50,0.37
-9.52,-0.54,0.52
-9.53,-0.48,0.35
-9.49,-0.50,0.38
-9.52,-0.59,0.33
-9.51,-0.56,0.36
-9.57,-0.57,0.32
-9.51,-0.53,0.39
-9.48,-0.56,0.35
-9.46,-0.54,0.35
-9.53,-0.57,0.41
-9.54,-0.44,0.42
-9.57,-0.56,0.32
-9.51,-0.53,0.34
-9.52,-0.55,0.29
-9.52,-0.62,0.23
-9.55,-0.47,0.32
-9.49,-0.64,0.26
-9.59,-0.49,0.32
-9.50,-0.53,0.37
-9.50,-0.57,0.29
-9.51,-0.51,0.34
-9.62,-0.53,0.31
-9.54,-0.50,0.35
-9.52,-0.65,0.34
-9.55,-0.57,0.26
-9.59,-0.48,0.29
-9.52,-0.48,0.38
-9.51,-0.57,0.28
-9.56,-0.54,0.28
-9.53,-0.57,0.26
-9.53,-0.54,0.32
-9.52,-0.50,0.37
-9.62,-0.58,0.29
-9.58,-0.59,0.30
-9.56,-0.60,0.34
-9.52,-0.55,0.31
-9.48,-0.55,0.41
-9.51,-0.49,0.30
-9.52,-0.58,0.27
-9.49,-0.59,0.33
-9.60,-0.54,0.27
-9.48,-0.58,0.21
-9.60,-0.47,0.30
-9.54,-0.55,0.32
-9.57,-0.45,0.33
-9.57,-0.35,0.33
-9.51,-0.67,0.40
-9.46,-0.51,0.35
-9.51,-0.51,0.43
-9.49,-0.60,0.43
-9.58,-0.44,0.37
-9.54,-0.57,0.24
-9.61,-0.54,0.30
-9.54,-0.52,0.38
-9.53,-0.53,0.33
-9.60,-0.56,0.38
-9.65,-0.52,0.28
-9.51,-0.57,0.30
-9.51,-0.49,0.31
-9.58,-0.57,0.28
-9.51,-0.46,0.38
-9.55,-0.58,0.41
-9.56,-0.47,0.43
-9.55,-0.48,0.37
-9.48,-0.55,0.36
-9.60,-0.49,0.41
-9.48,-0.48,0.48
-9.49,-0.44,0.44
-9.53,-0.48,0.38
-9.61,-0.45,0.32
-9.57,-0.54,0.42
-9.50,-0.53,0.37
-9.52,-0.39,0.36
-9.51,-0.50,0.35
-9.49,-0.41,0.34
-9.54,-0.46,0.39
-9.58,-0.50,0.45
-9.54,-0.48,0.32
-9.51,-0.51,0.34
-9.53,-0.57,0.36
-9.54,-0.48,0.45
-9.51,-0.54,0.43
-9.50,-0.55,0.47
-9.54,-0.42,0.45
-9.48,-0.49,0.43
-9.53,-0.45,0.49
-9.49,-0.38,0.41
-9.57,-0.50,0.42
-9.56,-0.45,0.50
-9.54,-0.48,0.53
-9.57,-0.34,0.40
-9.55,-0.47,0.36
-9.50,-0.52,0.40
-9.51,-0.39,0.44
-9.48,-0.45,0.51
-9.58,-0.45,0.45
-9.46,-0.37,0.32
-9.50,-0.47,0.38
-9.52,-0.41,0.34
-9.57,-0.45,0.47
-9.54,-0.49,0.41
-9.49,-0.53,0.38
-9.55,-0.49,0.37
-9.54,-0.52,0.50
-9.57,-0.49,0.39
-9.55,-0.52,0.35
-9.58,-0.51,0.36
-9.50,-0.49,0.34
-9.49,-0.50,0.39
-9.52,-0.49,0.46
-9.48,-0.49,0.41
-9.53,-0.57,0.41
-9.50,-0.50,0.39
-9.52,-0.50,0.43
-9.54,-0.51,0.41
-9.51,-0.51,0.45
-9.56,-0.41,0.30
-9.49,-0.43,0.45
-9.51,-0.49,0.46
-9.53,-0.46,0.45
-9.53,-0.44,0.38
-9.52,-0.46,0.41
-9.59,-0.51,0.46
-9.55,-0.51,0.40
-9.59,-0.53,0.38
-9.56,-0.45,0.36
-9.55,-0.57,0.33
-9.53,-0.56,0.38
-9.47,-0.53,0.27
-9.55,-0.45,0.34
-9.52,-0.56,0.23
-9.53,-0.56,0.27
-9.50,-0.58,0.35
-9.52,-0.51,0.38
-9.52,-0.53,0.31
-9.50,-0.46,0.38
-9.55,-0.57,0.33
-9.56,-0.43,0.34
-9.54,-0.54,0.29
-9.54,-0.50,0.36
-9.56,-0.49,0.31
-9.54,-0.53,0.38
-9.52,-0.51,0.33
-9.56,-0.49,0.31
-9.51,-0.51,0.32
-9.52,-0.54,0.33
-9.50,-0.50,0.28
-9.51,-0.64,0.29
-9.57,-0.43,0.41
-9.51,-0.58,0.32
-9.58,-0.50,0.35
-9.51,-0.53,0.37
-9.57,-0.51,0.33
-9.52,-0.53,0.37
-9.57,-0.60,0.29
-9.59,-0.53,0.28
-9.51,-0.67,0.19
-9.55,-0.59,0.27
-9.56,-0.60,0.31
-9.58,-0.52,0.24
-9.55,-0.60,0.29
-9.55,-0.50,0.34
-9.47,-0.48,0.28
-9.57,-0.54,0.30
-9.56,-0.43,0.29
-9.48,-0.53,0.25
-9.46,-0.58,0.33
-9.53,-0.55,0.30
-9.65,-0.60,0.32
-9.56,-0.50,0.28
-9.51,-0.55,0.34
-9.55,-0.60,0.27
-9.56,-0.56,0.20
-9.51,-0.48,0.14
-9.42,-0.16,0.42
-9.61,-0.35,0.40
-9.74,-0.47,0.40
-9.51,-0.48,0.41
-9.36,-1.20,-0.23
-9.41,-0.43,-0.23
-9.49,-0.90,0.23
-9.73,-1.52,-0.43
-8.92,-0.54,0.63
-8.99,-0.91,0.82
-9.84,-1.20,0.47
-9.01,-1.14,0.69
-9.59,-1.40,0.49
-9.11,-0.66,1.19
-9.51,-0.24,0.61
-9.79,-0.50,0.92
-9.42,-0.56,1.00
-9.98,-0.94,1.69
-10.28,-1.09,2.78
-9.20,-2.01,3.40
-8.65,-1.58,5.25
-7.47,-1.79,6.06
-5.88,-2.83,6.49
-4.86,-3.05,7.46
-3.39,-3.66,7.70
-1.47,-4.62,7.36
-0.46,-5.42,7.02
0.51,-6.63,6.76
2.44,-5.32,6.20
2.25,-5.74,5.30
1.89,-6.78,5.34
1.83,-5.57,6.45
2.09,-5.96,6.71
1.82,-5.82,6.40
2.03,-5.93,6.64
1.96,-5.46,6.78
1.97,-5.74,7.13
1.66,-4.56,7.39
1.51,-5.51,7.99
1.37,-4.55,7.43
1.49,-4.69,8.15
0.94,-3.88,8.34
0.51,-4.70,7.92
0.50,-4.33,8.22
0.52,-4.51,7.81
0.62,-4.33,7.68
0.65,-4.77,8.37
0.58,-4.36,7.69
0.68,-4.66,8.00
0.68,-4.68,7.90
0.79,-4.30,7.77
1.00,-4.60,7.78
0.81,-4.78,7.99
0.94,-4.26,7.87
0.91,-4.42,7.97
0.81,-4.12,8.06
0.88,-4.27,8.01
0.97,-4.18,8.02
0.90,-4.58,7.84
0.88,-4.31,7.81
0.78,-4.30,8.06
0.75,-4.23,8.10
0.96,-4.22,7.93
0.94,-4.30,7.92
1.00,-3.86,8.00
1.04,-4.43,7.94
0.91,-4.38,7.87
1.04,-4.09,7.90
0.47,-4.00,8.31
0.81,-4.35,8.26
0.93,-3.82,7.93
0.91,-3.87,8.02
0.88,-3.85,8.17
0.78,-3.96,8.30
0.85,-3.86,8.06
0.79,-4.01,7.99
0.61,-3.52,8.03
0.31,-2.84,7.87
-0.32,-3.85,7.69
-1.29,-4.04,7.74
-3.22,-4.69,7.50
-3.85,-3.48,7.14
-5.66,-4.48,6.15
-6.82,-2.70,5.29
-7.96,-2.60,4.41
-8.53,-2.74,3.81
-9.11,-2.49,2.89
-9.49,-1.79,0.95
-10.33,-1.46,0.69
-9.42,0.12,-0.05
-9.58,-0.07,0.21
-9.71,0.18,0.42
-9.40,-0.32,0.20
-9.24,-0.05,0.36
-9.58,0.04,0.82
-9.60,-0.45,-0.05
-9.33,-0.60,0.59
-9.62,0.00,0.89
-9.82,-0.41,1.17
-9.48,-1.41,0.12
-9.39,-1.37,-0.12
-9.79,-1.20,1.80
-9.84,-0.98,1.02
-9.06,-1.65,1.25
-8.97,-0.92,1.35
-8.97,-0.71,1.85
-9.17,0.39,1.68
-8.75,0.14,2.13
-9.02,-1.38,2.04
-9.61,0.56,2.97
-9.41,-0.26,2.88
-9.11,-1.59,4.15
-7.41,-1.92,5.19
-6.03,-3.16,6.23
-4.90,-3.64,6.78
-4.00,-3.90,7.39
-2.49,-5.56,7.02
-0.76,-5.30,7.20
0.31,-5.37,7.09
1.64,-5.54,6.97
1.66,-6.00,5.96
1.99,-6.34,5.25
2.41,-6.25,5.65
2.44,-6.07,5.85
2.89,-6.42,6.71
2.90,-5.70,6.48
3.04,-5.48,6.60
2.72,-4.29,7.02
1.81,-4.51,7.58
1.76,-5.84,7.35
1.30,-4.63,7.39
0.75,-3.72,7.61
1.01,-3.96,7.89
0.80,-4.63,7.92
0.63,-4.52,8.11
-0.09,-3.91,8.13
-0.45,-3.60,8.29
0.01,-3.98,8.77
0.53,-3.90,7.96
0.65,-3.52,8.19
0.34,-4.17,8.31
0.87,-3.91,7.93
0.78,-3.85,8.18
0.73,-4.16,8.09
0.60,-4.05,8.19
0.62,-3.87,8.04
0.57,-4.01,8.09
0.70,-3.99,8.13
0.55,-3.96,8.12
0.80,-4.01,8.14
0.67,-4.02,8.07
0.69,-4.00,8.03
0.61,-3.98,8.18
0.63,-4.18,8.23
0.71,-4.03,8.08
0.70,-3.81,8.15
0.68,-4.07,8.15
0.72,-3.94,8.21
0.72,-4.09,8.08
0.73,-4.11,8.08
0.63,-3.91,8.21
0.78,-3.89,8.23
0.76,-4.04,8.11
0.76,-4.00,8.17
0.83,-3.63,8.43
0.83,-3.83,8.15
0.73,-3.98,8.26
0.61,-4.40,7.95
0.74,-3.93,8.23
0.83,-3.83,8.25
0.71,-3.47,8.47
0.91,-3.96,7.92
0.88,-4.58,7.63
0.97,-3.99,7.76
0.78,-4.44,7.97
1.05,-4.60,7.99
0.94,-4.03,7.97
0.87,-4.30,8.07
0.84,-4.17,7.83
0.41,-3.59,7.82
-0.11,-3.92,7.69
-1.32,-3.45,7.62
-3.62,-3.75,7.50
-4.65,-2.59,7.01
-7.39,-1.85,5.91
-8.15,-1.90,4.16
-9.06,-1.73,2.92
-9.50,-1.08,1.77
-9.86,-0.68,1.21
-9.51,-0.45,0.52
-9.45,-0.25,0.75
-9.45,-0.13,0.88
-9.56,-0.46,0.79
-9.69,-0.69,0.35
-9.55,-0.31,0.28
-9.31,-0.56,0.94
-9.62,-0.17,1.14
-9.63,-0.19,1.00
-9.50,-0.94,0.88
-9.54,-0.20,1.04
-9.47,-0.87,0.25
-9.36,-1.21,0.17
-8.62,-1.21,1.49
-8.79,-1.97,0.91
-9.96,-1.51,1.69
-9.24,-1.51,1.68
-10.25,-1.15,2.60
-8.64,-0.18,1.92
-9.19,-0.68,2.31
-9.66,-1.36,2.12
-9.39,-0.98,1.50
-9.27,-0.84,1.61
-9.18,-0.80,1.78
-9.11,-0.62,1.87
-9.07,-0.68,1.79
-9.26,-0.34,1.61
-9.19,-0.78,1.48
-9.32,-0.56,1.61
-9.38,-0.66,1.71
-9.20,-0.79,1.74
-9.25,-0.68,1.70
-9.14,-0.69,1.58
-9.22,-0.83,1.60
-9.22,-0.69,1.61
-9.22,-1.93,1.39
-9.39,-1.15,2.16
-9.21,-1.29,2.44
-8.89,-1.84,3.15
-8.28,-2.03,3.75
-7.83,-2.62,4.44
-7.09,-3.12,5.11
-6.30,-3.81,5.29
-5.09,-4.29,6.50
-4.53,-4.44,6.86
-3.69,-4.76,6.95
-2.36,-5.48,6.55
-0.92,-6.29,6.48
-0.07,-5.76,6.45
0.63,-6.45,6.43
0.96,-6.83,6.19
2.69,-6.59,6.79
2.17,-5.82,4.94
2.11,-6.58,5.64
2.34,-6.36,6.05
2.77,-6.15,5.81
2.39,-5.62,6.89
2.29,-6.29,6.28
2.43,-6.27,6.20
2.26,-6.43,6.47
2.70,-6.08,6.31
2.40,-5.29,6.84
2.51,-5.14,7.01
2.16,-5.46,6.96
2.33,-5.85,6.93
1.49,-5.27,7.79
1.79,-5.25,7.50
1.12,-5.00,7.11
1.46,-5.62,7.57
1.06,-4.95,7.30
1.76,-5.20,6.99
1.19,-5.38,7.23
1.00,-5.64,7.15
0.96,-5.29,6.76
0.74,-5.66,6.93
0.68,-5.72,7.19
0.99,-6.00,7.17
0.99,-5.23,7.00
1.04,-5.84,7.30
0.81,-5.80,7.43
0.79,-5.42,7.19
0.78,-5.72,7.23
0.82,-5.34,7.13
0.98,-6.08,7.05
0.75,-5.43,7.29
0.91,-5.79,7.17
1.01,-5.93,7.10
0.95,-5.81,6.93
1.03,-5.30,6.96
1.13,-5.41,7.06
0.96,-5.62,7.39
0.91,-5.44,7.31
1.02,-5.33,7.29
0.92,-5.32,7.33
0.93,-5.49,7.35
0.99,-5.59,7.33
0.97,-5.23,7.29
1.04,-5.61,7.13
1.02,-5.10,7.24
1.02,-5.84,7.40
0.95,-5.38,7.16
0.89,-5.12,7.22
0.97,-5.43,7.35
0.88,-5.39,7.36
0.89,-5.28,7.19
0.92,-5.19,7.55
0.95,-5.33,7.58
0.91,-5.37,7.36
0.96,-5.43,7.35
1.04,-5.18,7.45
0.95,-5.15,7.39
0.99,-4.97,7.57
0.86,-5.10,7.57
0.95,-5.22,7.30
0.98,-5.07,7.54
0.94,-5.13,7.40
0.88,-5.06,7.39
0.78,-4.95,7.65
0.68,-4.73,7.70
0.68,-5.06,7.59
0.60,-4.95,7.57
0.76,-5.07,7.54
0.58,-4.61,7.66
0.66,-4.98,7.54
0.66,-4.75,7.73
0.71,-4.96,7.61
0.65,-4.54,7.55
0.84,-4.88,7.52
0.74,-4.87,7.56
0.84,-5.33,7.56
0.82,-5.09,7.43
0.67,-4.66,7.47
0.79,-4.97,7.51
0.63,-5.08,7.42
0.64,-5.19,7.58
0.66,-4.98,7.76
0.82,-4.64,7.46
0.65,-4.98,7.61
0.38,-4.05,8.21
-0.23,-4.40,7.49
-0.42,-4.64,7.01
-1.75,-4.38,6.69
-4.05,-4.11,7.03
-5.49,-4.25,5.99
-7.33,-4.23,5.16
-8.20,-3.25,4.12
-9.17,-1.95,2.37
-9.87,-1.59,1.57
-9.52,-0.92,0.22
-9.72,-1.68,-0.39
-9.62,-0.28,-0.23
-9.63,-0.49,0.40
-9.58,-0.43,0.09
-9.56,-0.64,0.28
-9.56,-0.31,0.35
-9.60,-0.37,0.30
-9.48,-0.67,0.30
-9.29,-0.67,0.24
-9.61,-0.51,0.23
-9.45,-0.79,0.38
-9.80,-0.48,0.57
-9.58,0.01,0.48
-9.37,-0.34,0.74
-9.52,-0.36,0.90
-9.44,-0.12,0.63
-9.62,-0.41,0.62
-9.58,-0.72,0.88
-9.15,-1.18,0.01
-9.62,-1.31,0.25
-8.95,-1.10,0.19
-8.73,-0.75,1.10
-8.92,-0.70,1.66
-9.02,-0.62,1.53
-9.26,-1.23,1.37
-9.21,-1.25,1.43
-9.18,-1.03,1.14
-9.41,-1.30,1.25
-9.33,-0.91,1.44
-9.43,-1.50,1.56
-9.59,-1.76,1.97
-9.14,-2.43,2.41
-8.27,-2.50,3.47
-7.49,-3.90,4.71
-6.55,-4.29,4.90
-5.47,-4.68,5.54
-4.51,-4.96,6.37
-3.41,-5.85,6.23
-2.68,-6.98,6.63
-1.40,-6.27,6.64
0.23,-5.91,6.50
1.25,-6.15,6.50
1.66,-5.29,6.13
2.21,-6.96,5.66
2.25,-6.44,5.71
2.04,-6.56,5.31
2.38,-6.67,5.74
2.35,-6.41,6.19
2.43,-6.46,6.12
2.27,-6.97,5.66
2.02,-6.34,6.20
2.23,-6.83,5.92
2.29,-6.63,6.13
2.30,-6.23,6.15
2.36,-6.26,6.02
2.03,-5.66,6.04
2.47,-6.26,6.26
2.15,-6.53,6.28
2.29,-6.54,6.34
2.09,-6.10,6.24
1.81,-5.55,6.71
1.39,-4.32,6.74
0.87,-5.36,6.66
0.69,-4.99,7.34
0.88,-4.85,7.69
0.22,-5.32,7.21
0.57,-5.62,7.32
0.67,-4.82,7.49
0.75,-5.04,7.70
0.40,-5.31,7.70
0.79,-5.08,7.64
0.87,-4.85,7.45
0.92,-4.98,7.77
0.93,-5.06,7.49
0.97,-5.12,7.51
1.04,-4.83,7.36
0.88,-4.84,7.38
1.07,-4.85,7.54
0.97,-5.15,7.66
1.18,-4.84,7.51
1.08,-5.06,7.65
1.03,-5.05,7.42
1.14,-4.98,7.58
1.25,-4.98,7.64
1.17,-4.95,7.55
1.19,-4.98,7.50
1.18,-4.76,7.58
1.07,-4.85,7.66
1.15,-4.98,7.58
1.13,-4.86,7.92
1.27,-4.73,7.56
1.23,-4.64,7.71
1.07,-4.74,7.69
1.13,-4.80,7.83
1.22,-4.73,7.65
1.14,-4.64,7.69
1.06,-4.92,7.79
1.01,-4.85,7.64
1.21,-5.13,7.55
1.06,-4.57,7.76
1.15,-4.78,7.80
1.07,-4.40,7.92
1.08,-4.59,7.81
1.12,-5.02,7.46
1.04,-4.49,7.76
1.04,-4.98,7.66
1.13,-4.93,7.71
1.11,-4.64,7.70
0.96,-4.90,7.81
1.08,-4.62,7.72
1.07,-4.65,7.80
0.99,-4.60,7.74
1.04,-4.46,7.59
0.93,-4.57,7.57
0.83,-4.60,7.40
0.30,-4.33,7.54
-0.47,-4.37,7.89
-1.29,-4.39,7.71
-2.22,-4.65,7.22
-3.78,-4.59,6.91
-3.92,-3.92,6.78
-5.60,-3.62,6.41
-6.66,-2.48,5.28
-7.51,-2.72,4.94
-8.32,-1.57,3.92
-8.98,-2.01,3.06
-9.45,-1.47,1.77
-9.52,-0.97,0.89
-9.65,-0.41,0.57
-9.53,-0.49,0.25
-9.66,-0.76,0.44
-9.55,-0.35,0.38
-9.48,-0.39,0.56
-9.52,-0.57,0.49
-9.56,-0.35,0.55
-9.50,-0.39,0.59
-9.43,-0.54,0.66
-9.56,-0.34,0.68
-9.52,-0.41,0.57
-9.50,-0.41,0.57
-9.52,-0.49,0.60
-9.42,-0.48,0.50
-9.51,-0.60,0.52
-9.51,-0.45,0.57
-9.49,-0.49,0.59
-9.64,-0.50,0.64
-9.41,-0.55,0.60
-9.51,-0.52,0.57
-9.48,-0.45,0.57
-9.56,-0.60,0.47
-9.44,-0.63,0.44
-9.54,-0.67,0.50
-9.52,-0.39,0.57
-9.46,-0.46,0.63
-9.48,-0.60,0.56
-9.58,-0.52,0.55
-9.45,-0.43,0.64
-9.51,-0.54,0.45
-9.51,-0.57,0.50
-9.41,-0.51,0.45
-9.43,-0.67,0.47
-9.49,-0.62,0.41
-9.58,-0.57,0.37
-9.51,-0.19,0.71
-9.44,-0.34,0.56
-9.72,-0.56,0.65
-9.48,-0.40,0.58
-9.63,-0.22,0.78
-9.73,-0.37,0.85
-9.91,-0.13,1.14
-9.51,-1.58,0.90
-9.60,-1.41,-0.07
-8.37,-1.09,0.46
-9.17,-1.09,1.87
-9.63,-1.06,1.00
-9.41,-0.82,1.50
-9.33,-1.35,1.42
-9.40,-1.37,1.76
-9.42,-1.12,1.40
-9.63,-0.78,1.92
-8.57,-0.83,1.29
-9.29,-1.26,1.54
-9.20,-0.93,1.52
-9.50,-1.07,1.66
-9.25,-1.03,1.61
-9.23,-1.05,1.58
-9.30,-1.12,1.59
-9.04,-1.31,1.45
-9.30,-1.48,1.90
-9.14,-1.56,2.40
-8.75,-1.69,2.92
-8.53,-1.08,3.81
-7.82,-2.38,4.64
-6.18,-3.38,6.00
-4.96,-3.10,6.50
-3.74,-4.26,7.13
-2.84,-5.17,7.22
-1.67,-4.98,7.24
-0.51,-6.30,7.18
1.09,-5.90,6.70
1.31,-5.12,6.18
2.65,-5.89,6.63
2.68,-5.85,6.23
1.65,-4.91,5.58
2.70,-6.27,6.08
2.70,-5.67,6.93
2.88,-5.82,7.02
2.70,-5.73,6.45
3.07,-5.97,6.85
3.02,-5.48,6.59
3.40,-5.44,6.99
2.43,-5.13,7.02
2.04,-4.48,6.93
1.52,-4.93,7.52
0.91,-4.59,7.72
0.26,-4.74,8.60
0.52,-4.75,7.92
0.74,-4.57,7.81
0.91,-3.95,7.88
0.61,-3.98,8.07
0.62,-4.32,7.73
0.38,-4.29,8.22
0.49,-4.39,7.88
0.62,-4.20,7.91
0.77,-4.57,7.97
0.74,-4.24,8.10
0.82,-4.37,7.98
0.95,-4.74,7.90
0.93,-4.55,7.63
0.94,-4.39,8.06
0.96,-4.21,7.94
0.96,-4.45,7.66
1.03,-4.28,8.07
0.87,-4.29,7.91
0.84,-4.70,7.95
0.94,-4.44,7.99
0.99,-4.58,7.76
0.97,-4.97,7.84
0.99,-4.67,7.58
1.01,-4.66,7.61
1.05,-4.59,7.88
0.94,-4.24,7.97
1.08,-4.51,7.67
1.01,-4.75,7.85
0.98,-4.64,7.99
1.04,-4.41,7.90
1.02,-4.21,7.85
1.19,-4.87,7.90
1.05,-4.47,7.94
1.03,-4.00,8.10
1.11,-4.64,7.80
1.08,-4.56,7.95
1.11,-4.35,7.93
1.13,-4.33,7.92
1.10,-4.14,8.06
0.99,-4.30,8.01
1.00,-4.37,8.07
1.01,-4.18,7.98
1.08,-4.33,7.87
1.03,-4.21,8.07
1.07,-4.38,8.04
1.10,-4.35,7.90
1.00,-4.18,8.19
1.11,-3.98,8.10
1.00,-3.92,8.18
0.97,-4.28,7.95
1.10,-3.95,8.12
0.95,-3.70,8.33
1.00,-4.30,7.97
0.81,-4.09,8.12
0.79,-4.28,7.94
0.64,-3.92,7.81
-0.09,-4.07,7.93
-0.55,-4.02,7.94
-1.41,-3.62,7.87
-2.20,-4.17,7.23
-4.09,-3.64,6.78
-5.44,-4.23,6.38
-6.77,-3.67,5.22
-8.23,-2.71,4.11
-8.97,-2.08,3.28
-9.76,-1.46,2.53
-9.60,-1.82,1.02
-9.69,-1.22,0.30
-9.81,-0.32,0.07
-9.54,-0.66,-0.16
-9.38,-0.99,-0.51
-9.83,-0.46,0.06
-9.65,-0.29,-0.08
-9.57,-0.51,0.10
-9.66,-0.71,0.18
-9.55,-0.64,0.15
-9.48,-0.63,0.16
-9.52,-0.64,0.18
-9.56,-0.60,0.17
-9.55,-0.66,0.15
-9.57,-0.58,0.12
-9.58,-0.56,0.18
-9.54,-0.55,0.24
-9.54,-0.63,0.16
-9.58,-0.64,0.33
-9.57,-0.57,0.20
-9.57,-0.53,0.23
-9.51,-0.42,0.35
-9.50,-0.40,0.30
-9.52,-0.53,0.39
-9.63,-0.58,0.38
-9.43,-0.53,0.45
-9.50,-0.54,0.34
-9.57,-0.57,0.24
-9.60,-0.50,0.22
-9.57,-0.43,0.35
-9.59,-0.36,0.33
-9.55,-0.45,0.29
-9.62,-0.42,0.19
-9.56,-0.37,0.37
-9.67,-0.45,0.31
-9.60,-0.50,0.08
-9.52,-0.44,0.24
