gX,gY,gZ 
0.33,0.37,-0.37
0.06,0.39,-0.45
-0.10,0.47,-0.25
-0.16,0.47,-0.54
-0.60,0.54,-0.47
-0.49,0.39,-0.54
-2.08,0.35,-0.56
-4.84,0.70,-0.76
-9.83,0.95,0.76
-6.86,1.38,-0.43
-0.49,0.76,-1.11
6.37,-0.66,-0.58
-2.00,0.84,0.02
-1.44,0.02,0.76
-0.21,-0.56,2.23
2.99,-0.25,0.21
2.78,0.37,-0.70
3.85,0.31,-0.66
-1.09,0.76,-0.64
0.54,0.58,-0.72
5.25,-0.80,1.57
8.18,-1.17,0.99
22.71,-1.98,1.52
13.00,0.80,1.40
10.49,-1.28,0.68
-6.64,1.75,-0.23
-11.77,0.56,-0.39
-2.04,0.08,-0.25
-0.82,0.35,-0.52
0.23,1.15,0.06
-3.01,1.20,0.56
-4.08,2.51,0.56
-5.63,7.58,0.37
-5.32,8.59,1.85
-1.15,7.87,2.39
-5.36,7.71,2.97
-2.60,8.67,3.05
-11.72,9.60,5.13
-7.54,9.42,5.11
-8.76,9.50,5.75
-7.36,9.25,6.53
-4.12,6.57,5.46
-6.22,6.39,4.60
-2.70,6.86,6.00
-3.94,7.03,7.99
-6.14,6.24,7.99
-1.61,5.17,8.16
0.29,5.07,6.64
-0.99,4.95,5.95
-2.12,4.47,5.87
0.41,3.75,5.21
-0.72,3.89,5.23
0.29,4.64,5.54
-1.24,4.66,5.83
-0.06,3.34,4.97
6.16,4.51,5.58
-0.23,2.14,3.79
-0.41,-0.37,0.21
-1.15,-0.25,-1.24
-0.27,-0.82,0.02
2.41,-1.36,0.91
0.33,0.62,2.39
-0.25,1.19,1.71
0.04,0.66,0.60
-1.59,0.58,-0.89
-4.06,1.17,-1.52
5.77,0.00,-1.34
1.17,-0.14,-0.56
0.51,-0.31,1.20
-0.85,1.15,0.93
1.30,0.29,-1.30
0.84,-0.23,-0.56
3.94,0.68,1.05
1.30,1.28,0.16
-3.79,2.70,0.78
-2.18,2.29,-0.00
0.70,0.08,-0.97
-0.04,0.41,-0.45
1.30,0.17,-0.89
2.10,-0.06,-0.80
0.37,0.16,-0.52
-0.66,0.41,-0.35
-0.80,0.39,-0.85
-1.19,0.99,-1.30
0.00,1.19,-2.06
-3.28,3.50,-3.07
-4.74,3.85,-2.23
-3.52,1.96,-1.46
-7.46,0.72,-1.32
-3.83,-0.08,-0.54
-2.35,0.27,-0.47
-2.68,0.52,-1.38
-0.82,1.24,-1.30
-0.23,0.58,-0.02
1.65,1.24,-0.76
1.55,1.32,-2.82
-1.24,1.15,0.10
2.02,0.95,-0.17
-0.45,1.24,-1.11
-2.80,-0.47,-0.58
0.89,0.08,-0.27
-0.82,0.43,-0.31
2.64,0.58,-0.49
-0.12,1.09,-0.35
-1.96,0.70,-0.41
1.22,-0.29,-0.70
0.10,0.33,-0.76
-1.07,0.25,-0.25
-0.37,0.74,-0.41
-0.14,0.89,-0.70
0.56,0.99,-0.54
-0.14,0.49,-0.47
1.03,0.41,-0.60
-0.21,0.27,-0.66
0.04,0.41,-0.80
-0.29,0.45,-0.60
-0.25,0.97,-0.16
0.99,0.29,-0.14
1.85,0.74,-0.47
-2.95,0.17,-0.39
-0.85,0.64,-0.25
1.48,0.62,-0.37
0.23,0.82,-0.56
0.82,0.85,-0.02
1.50,0.23,-0.56
1.98,0.51,-0.64
-1.32,0.72,-0.23
-0.21,0.66,-0.45
-0.19,0.60,-0.43
-0.58,0.31,-0.33
0.04,0.52,0.12
-1.40,1.13,-0.49
0.00,0.62,-0.54
-0.47,0.27,-0.52
0.76,0.25,-0.41
0.25,0.72,-0.27
0.74,0.93,-0.41
-0.54,0.58,-0.68
0.84,1.07,-0.66
0.02,0.47,-2.10
0.17,-1.32,-7.09
-2.55,-1.01,-13.41
-5.44,-2.58,-21.70
-2.74,0.85,-23.00
1.09,-1.92,-22.81
-3.54,-2.56,-21.12
-0.58,-0.97,-21.45
10.04,-1.17,-20.19
12.14,-0.19,-16.69
18.07,-3.19,-13.81
29.69,-6.66,-11.15
26.64,-3.73,-6.84
-6.45,-3.09,-4.86
7.73,-1.94,-0.45
9.75,1.03,0.95
9.75,2.04,0.17
14.38,2.74,-1.05
10.10,-1.57,-0.33
-1.98,-0.78,0.89
1.73,0.41,0.78
3.23,-0.10,0.08
0.14,0.84,0.10
0.31,0.68,-0.47
-0.52,0.70,-0.35
0.16,0.33,-0.51
0.10,0.62,-0.33
-1.05,0.39,-0.49
0.56,0.58,-0.68
1.73,0.21,-0.33
0.62,0.45,-0.68
0.33,0.54,-0.45
-0.37,0.74,-0.76
-1.11,0.33,-0.37
-0.21,0.12,-0.25
-1.94,-0.33,-0.66
-8.20,-0.29,-0.51
-7.01,0.62,-0.66
-1.67,0.16,0.47
0.70,-0.23,0.17
-0.56,1.17,-0.02
2.80,0.60,-0.10
1.07,-0.41,-0.23
0.33,0.02,-0.17
0.78,0.62,-1.11
-2.27,1.26,-1.15
-0.04,0.54,-0.95
2.23,0.33,-0.52
1.15,0.45,-0.43
0.64,0.14,-0.06
2.25,0.16,-0.74
19.88,-0.33,-1.75
5.71,0.23,0.17
6.37,0.41,0.17
-2.31,-0.06,-0.06
-4.33,0.25,1.67
1.79,0.33,-0.06
28.81,-3.11,1.83
-3.96,0.93,-0.02
-2.84,1.28,-0.58
1.67,0.29,-0.00
0.47,0.91,-0.41
-3.65,1.34,-0.02
-2.04,1.67,-0.60
-14.71,4.22,-1.50
-5.32,6.97,2.06
-14.63,11.13,4.78
-13.37,12.03,6.33
-9.58,12.22,8.39
-13.41,12.71,9.89
-10.92,12.30,11.64
-11.83,12.22,12.69
-4.53,8.49,13.27
-2.49,6.63,12.82
-2.82,6.04,12.94
3.15,5.01,13.15
0.78,5.07,11.62
-2.64,4.41,11.23
0.80,4.66,11.56
7.81,5.34,11.42
0.99,3.50,4.47
-1.30,2.53,3.52
10.45,1.85,3.50
-0.68,0.66,-0.47
-0.84,-0.06,1.73
-2.02,0.37,1.53
-1.03,0.68,0.52
-2.74,0.56,0.47
-4.84,0.80,1.63
1.92,0.06,-0.68
-3.44,2.16,-4.66
-21.06,5.75,-6.64
-3.91,3.75,-4.22
-2.66,2.45,-4.93
-0.72,0.25,-4.51
-1.59,1.52,-4.14
-1.90,3.17,-3.87
-0.97,2.12,-1.42
1.01,0.02,-0.87
0.70,-0.76,-0.39
-1.38,-0.52,0.91
-0.08,0.08,-0.84
-0.27,-0.27,-0.66
-0.76,0.00,-0.00
0.80,0.06,-0.23
0.60,0.47,0.43
1.81,0.19,-1.20
0.97,0.39,-0.52
1.53,0.54,0.08
-1.32,0.64,-0.82
1.07,0.56,-0.87
-0.16,0.19,-1.01
0.06,0.33,-1.07
0.70,0.56,-0.56
0.14,0.33,-0.52
-0.41,0.68,-0.54
1.53,0.33,-0.29
0.66,0.56,-0.10
1.69,0.56,-0.27
-0.78,0.51,-0.47
0.56,0.29,-0.54
-1.09,0.54,-0.74
-1.55,0.76,-1.22
-1.11,0.64,-1.17
0.25,0.54,-1.13
0.08,1.40,-1.01
-1.81,0.45,0.16
0.97,-1.85,-0.66
0.54,0.31,-0.70
-2.35,1.63,-0.39
2.04,1.01,-0.97
-0.93,0.84,-0.95
0.62,0.56,-0.70
1.73,0.60,-0.47
-0.49,0.80,-0.43
-0.95,0.27,-2.00
2.70,-0.29,-4.14
3.69,-1.48,-10.84
1.55,-1.83,-15.06
1.34,-1.85,-16.98
0.23,-1.46,-15.19
-4.51,0.12,-15.54
-0.78,-1.40,-19.72
0.70,-3.96,-18.65
2.66,-2.41,-21.35
-0.52,-3.26,-18.59
11.35,-2.99,-15.52
21.06,-2.16,-11.46
14.51,0.25,-6.51
8.67,-1.09,-2.95
6.63,1.13,-0.37
25.02,2.20,-1.03
3.36,-1.81,-1.94
8.57,-1.98,2.23
0.84,0.70,0.27
0.95,1.11,-1.26
-2.21,1.44,-0.52
2.12,0.49,-0.58
-2.37,1.05,-0.06
-1.44,1.26,-1.05
-1.46,0.27,-0.41
6.18,-1.87,0.74
2.29,-0.82,-1.94
-0.41,0.10,-0.45
1.11,-0.33,-0.43
-1.55,-0.04,0.89
4.41,-0.99,1.55
1.61,0.00,0.56
0.04,0.56,-0.00
0.25,0.66,-0.76
-0.12,0.62,-0.62
0.52,0.08,-0.56
-0.89,0.16,-0.49
-4.43,0.51,-0.66
-5.89,0.80,-1.13
1.36,1.03,-0.58
2.95,-0.72,0.52
3.24,0.47,-0.41
-2.55,0.97,-0.08
-3.32,0.82,-0.62
-0.31,0.33,0.29
0.23,0.25,-0.21
0.04,0.27,-0.72
5.30,-0.52,0.39
30.77,-2.68,2.60
27.63,-0.78,3.03
10.92,-3.83,0.68
-12.40,2.47,4.00
-4.16,2.49,-0.78
-3.79,2.10,-1.52
1.57,-0.51,-0.45
1.53,0.66,-0.35
-6.41,2.39,-0.35
-25.08,7.21,-3.79
4.49,0.91,-1.13
0.58,-0.23,0.78
0.08,0.29,-0.60
-3.09,3.44,0.17
-11.39,7.25,3.75
-6.82,10.57,5.93
-9.89,11.85,5.85
-17.87,12.16,6.72
-12.49,13.00,9.00
-12.05,12.10,13.58
-5.85,10.84,14.38
-2.49,6.39,15.93
-3.67,4.55,15.52
9.75,4.84,16.81
7.71,5.50,16.67
17.17,6.24,13.13
4.04,6.28,10.14
1.05,5.63,5.85
10.80,2.72,1.83
1.11,2.43,-0.10
-1.40,0.82,0.45
-1.24,1.67,-0.45
2.78,0.47,0.25
-1.55,2.16,-1.07
-3.56,2.49,-1.94
1.90,-0.08,-0.84
-3.42,-0.23,-1.88
3.44,-0.06,-1.57
-3.52,1.83,-2.70
-1.79,1.59,-2.20
-2.68,2.97,-2.72
13.35,1.15,-0.64
1.90,2.08,-0.95
-17.97,0.43,-3.36
-2.12,-0.87,-3.38
-4.39,0.10,-3.05
-2.99,0.47,-2.58
0.60,0.10,-2.62
-0.45,-0.82,-1.40
6.08,0.21,-1.24
0.70,0.72,0.49
-3.77,-0.04,-0.97
0.27,-1.09,-0.89
3.87,-0.25,-0.35
0.39,0.25,-0.31
2.10,0.84,-0.14
-0.60,0.56,-0.54
-2.37,0.39,-0.64
0.00,0.29,-0.19
0.12,0.99,-1.19
2.60,0.35,-0.51
0.85,-0.02,0.78
1.24,0.62,-1.46
-0.87,0.45,-1.13
5.21,-0.35,-1.07
-1.24,0.31,-0.54
-0.29,0.39,-0.45
-0.72,0.85,-0.14
-0.72,0.41,-0.72
-2.78,0.56,-0.80
0.25,0.56,-0.62
0.43,1.13,0.35
1.77,0.23,0.56
-1.44,0.52,-0.85
0.37,0.47,-1.36
0.16,0.95,-0.47
-0.93,1.44,-0.45
-2.70,2.10,-1.13
0.17,1.22,-1.24
-0.49,-0.35,-0.27
-0.08,-0.12,-1.09
-0.95,-0.99,-2.00
-4.10,2.64,-8.47
12.86,-1.42,-25.70
8.72,-6.18,-32.37
9.68,-12.65,-34.87
-1.73,-8.22,-25.22
8.45,-9.17,-18.85
11.89,-9.40,-15.27
18.46,-4.78,-3.40
8.33,-3.07,-1.92
34.64,-0.64,0.10
0.54,2.00,-0.72
7.29,-1.73,0.91
3.30,0.52,0.12
-1.32,0.84,-0.39
0.23,-0.31,0.17
1.09,-0.43,0.04
2.35,-0.37,-0.19
3.17,0.70,-0.87
1.57,1.03,-0.74
0.21,0.87,-0.84
0.56,0.16,-0.17
1.15,0.16,-0.29
-0.47,0.33,-0.49
0.54,0.25,-0.45
0.76,0.49,-0.82
-0.04,0.52,-0.39
-0.29,0.41,-0.33
0.62,0.49,-0.41
0.17,0.39,-0.33
0.49,0.23,-0.51
0.23,0.37,-0.52
0.00,0.39,-0.58
0.93,0.39,-0.45
0.23,0.25,-0.19
0.74,0.25,-0.37
0.45,0.23,-0.43
-0.25,0.33,-0.64
0.52,0.35,-0.39
-0.16,0.23,-0.33
0.56,0.54,-0.58
0.72,0.58,-0.37
-0.23,0.51,-0.33
0.10,0.51,-0.12
0.19,0.31,-0.23
-0.31,0.47,-0.27
-0.06,0.10,-0.02
-0.60,0.00,0.37
-6.18,-0.23,0.95
-11.00,0.99,0.23
-4.31,1.34,-0.17
-1.24,0.27,-0.10
13.44,-2.41,1.55
34.84,-2.68,2.14
28.07,-1.96,7.46
-8.84,5.07,5.93
-13.21,5.17,4.41
-5.07,0.97,-1.88
-2.76,-0.39,-5.07
-6.08,-0.33,-2.29
-1.44,1.61,2.18
-4.84,4.86,1.79
-18.86,8.12,4.99
-13.64,10.76,8.14
-14.75,11.93,11.37
-4.49,12.78,13.41
-5.65,13.72,18.52
-3.69,11.64,18.30
4.66,10.32,17.84
-6.43,8.49,15.85
1.98,6.53,14.38
-1.83,8.74,14.94
0.43,6.10,12.07
5.13,5.19,9.15
7.65,4.80,3.38
5.34,3.98,-0.41
2.16,2.55,-1.53
-0.68,1.17,-1.65
-1.48,0.82,-1.92
-3.44,0.12,-1.36
0.43,-0.14,-2.82
0.19,-0.76,-0.84
-1.22,0.66,-0.21
-1.55,1.92,-0.04
-8.06,2.08,-2.53
-5.60,3.85,-4.90
-3.30,7.25,-7.52
0.02,3.52,-4.35
-2.95,0.29,-1.42
0.19,-0.23,-1.55
-1.34,-0.04,-1.50
-3.44,1.26,-1.92
-1.30,1.24,-2.31
-4.88,0.56,-1.87
-0.51,-0.52,-1.42
-1.34,0.02,0.37
2.08,-0.17,0.74
0.06,0.37,-0.21
-2.21,0.21,0.02
-1.17,-0.62,0.33
2.93,-0.14,0.02
-0.97,0.56,-0.25
-0.58,0.78,-0.43
0.33,1.13,-0.97
5.85,-0.51,-0.99
-0.02,0.82,-0.31
1.26,0.12,-0.99
0.91,0.62,-0.70
-0.17,0.51,0.06
0.80,0.04,-0.29
5.25,-0.60,-1.65
0.64,0.37,0.08
-0.45,0.10,0.10
-1.38,0.43,-1.79
1.13,0.84,-0.87
-0.52,-1.48,-0.17
4.57,1.34,-1.15
-0.68,2.04,-0.35
-1.22,0.10,-0.06
-1.87,-0.14,-0.19
-2.39,-0.27,-1.03
-1.05,0.45,-1.13
-0.51,1.42,0.31
-0.47,0.37,-2.20
-2.76,0.29,-3.71
-3.59,-0.21,-4.95
-4.04,-0.87,-7.05
-3.57,-1.44,-9.33
-1.42,-0.74,-10.94
-1.38,1.98,-15.74
-2.20,2.16,-17.87
1.03,1.24,-20.17
-1.28,2.21,-21.22
8.96,0.87,-18.24
2.64,0.58,-14.80
10.72,-1.05,-14.96
17.74,-1.15,-13.54
28.13,-6.06,-11.95
8.90,-4.45,-8.10
10.72,-4.59,-6.51
7.17,1.50,1.67
13.60,2.56,2.72
27.76,4.66,-0.91
4.41,5.21,-2.20
13.68,0.51,-2.91
-11.29,-1.59,-0.84
4.43,-5.65,2.33
2.97,1.85,-1.17
-1.57,1.38,-1.05
3.07,0.45,-0.47
-1.32,-0.10,-0.56
1.75,-0.31,0.19
2.14,-0.70,0.74
1.50,1.90,-0.82
-1.28,0.41,0.21
-2.55,0.19,-0.47
1.32,-0.72,0.60
2.68,-0.29,-0.00
-2.04,0.43,-0.23
-1.28,0.02,1.15
5.05,-0.80,1.26
0.39,-0.41,0.74
-0.54,0.02,0.54
-1.20,0.35,0.04
-0.21,0.06,0.31
0.35,0.23,-0.62
0.80,0.99,-0.93
1.44,0.64,-0.51
0.37,0.54,-0.56
0.51,0.17,-0.33
0.37,0.49,-0.43
-0.39,0.54,-0.41
0.29,0.45,-0.12
-0.64,0.66,-0.39
-0.08,0.70,-0.39
-0.02,0.60,-0.51
0.68,0.47,-0.45
-1.11,0.43,-0.52
-0.68,0.58,-0.68
0.06,0.43,-0.93
-0.10,0.39,-0.37
1.19,0.12,-0.10
-2.56,0.62,-0.17
0.58,0.60,-0.23
1.22,0.99,-0.08
2.72,0.99,-0.72
3.56,1.17,-1.24
3.19,0.35,-0.82
-2.21,0.16,-0.04
0.62,-1.03,0.10
-1.63,-0.25,-0.97
-3.26,0.51,-0.76
1.73,-0.49,-0.35
-0.64,0.25,-0.39
-1.52,0.72,-0.62
-0.89,0.49,-0.52
0.82,0.60,-0.33
0.00,0.60,-0.19
0.58,0.54,-0.17
-3.50,0.17,0.16
-2.27,-0.39,0.17
-1.79,-0.62,0.93
-2.21,-0.14,1.40
-0.89,0.54,-0.10
-0.64,-0.17,1.01
0.54,0.27,0.29
-0.49,0.66,-0.14
2.37,0.66,-1.17
-0.60,0.78,-0.45
