aX,aY,aZ 
-9.43,1.73,0.13
-9.52,1.81,0.07
-9.56,1.66,0.18
-9.48,1.61,-0.10
-9.52,1.82,0.04
-9.60,1.88,-0.15
-9.54,1.64,-0.08
-9.82,2.62,-0.02
-9.63,1.52,-0.03
-9.59,2.03,-0.00
-9.63,1.96,-0.13
-9.37,1.77,-0.08
-9.63,1.95,-0.11
-9.55,1.57,-0.12
-9.51,2.09,-1.21
-9.32,1.93,0.01
-9.55,1.25,0.05
-9.39,1.58,-0.00
-9.43,1.74,0.30
-9.28,2.29,0.61
-9.36,1.71,0.15
-9.37,2.58,-0.03
-8.35,2.41,0.55
-9.69,2.81,0.33
-9.31,2.95,0.35
-8.84,3.00,0.35
-8.43,2.19,0.56
-8.93,3.14,0.32
-9.52,3.65,0.48
-8.90,3.60,0.27
-9.68,3.35,0.74
-9.04,3.96,1.65
-8.82,4.25,1.86
-8.01,5.55,1.91
-7.01,6.73,2.01
-6.16,8.38,2.40
-4.50,8.44,2.48
-3.97,10.88,2.14
-2.58,10.24,2.59
-1.31,9.55,3.01
0.11,8.41,3.25
1.59,8.56,4.28
2.40,6.68,4.62
2.69,7.59,4.33
2.67,7.89,4.99
3.02,8.38,5.00
3.39,7.79,4.73
3.55,7.88,4.20
3.20,7.36,4.39
2.89,7.93,4.48
2.93,10.07,3.74
3.13,9.81,2.76
2.49,9.47,2.21
1.63,8.67,1.95
2.50,9.65,1.59
1.90,9.56,1.49
1.69,9.93,1.53
1.66,9.74,1.66
1.48,10.02,1.35
1.55,9.47,1.58
1.34,9.97,1.65
1.55,10.02,1.58
1.49,9.59,1.56
1.37,9.77,1.61
1.55,9.67,1.64
1.53,10.16,1.50
1.43,9.85,1.63
1.61,9.93,1.53
1.51,9.67,1.60
2.11,9.63,1.85
1.01,8.65,1.48
1.51,10.32,1.26
1.67,9.56,1.26
1.60,9.79,1.37
1.36,9.91,1.42
1.32,9.71,1.29
1.43,9.99,1.21
1.44,9.71,1.28
1.55,10.03,1.14
1.49,9.43,1.22
1.06,9.07,1.04
1.27,9.92,0.86
-0.91,9.40,1.67
-0.48,9.80,0.68
-3.44,9.81,1.57
-5.10,7.36,0.27
-6.44,8.01,1.79
-7.92,6.51,0.92
-8.15,6.68,1.03
-9.21,4.92,1.41
-9.51,3.11,0.20
-9.68,2.26,0.05
-10.04,3.02,0.09
-9.59,1.25,-0.69
-9.48,1.70,-0.17
-9.38,1.91,-0.31
-9.25,2.35,-0.24
-9.67,2.40,0.82
-9.19,1.70,-0.07
-9.23,2.10,-0.19
-9.70,2.30,0.15
-9.91,1.76,0.31
-9.38,2.38,0.13
-9.72,1.47,-0.14
-9.52,1.34,0.22
-9.51,2.03,0.17
-9.38,1.68,0.10
-9.54,1.84,0.19
-9.52,1.78,0.20
-9.48,1.90,0.18
-9.47,1.86,0.17
-9.39,1.86,0.12
-9.49,1.81,0.11
-9.50,1.68,0.18
-9.51,1.84,0.14
-9.47,1.87,0.08
-9.43,1.82,0.21
-9.46,1.82,0.06
-9.51,1.84,0.16
-9.50,1.82,0.08
-9.47,1.92,0.07
-9.48,1.97,-0.11
-9.60,1.60,0.01
-9.35,1.53,-0.08
-9.24,2.11,0.13
-9.61,2.42,0.06
-9.30,1.89,-0.06
-9.42,2.03,0.13
-9.28,2.15,-0.04
-9.33,1.99,0.00
-9.23,2.60,-0.10
-9.55,2.48,-0.25
-9.42,2.42,-0.22
-9.28,2.09,0.03
-9.55,2.36,-0.15
-9.36,2.60,-0.11
-9.28,1.96,-0.44
-9.22,2.93,0.15
-9.69,2.12,-0.17
-9.22,2.87,-0.28
-9.11,1.65,0.64
-9.37,1.77,0.04
-9.43,2.31,0.06
-9.31,2.83,0.36
-9.39,2.78,0.27
-9.48,2.59,-0.22
-9.22,2.83,0.18
-9.25,2.63,0.90
-9.37,2.73,0.95
-8.94,3.13,1.30
-8.71,3.26,1.87
-8.56,3.54,2.45
-8.36,3.96,2.70
-7.92,4.41,2.97
-7.44,5.15,3.10
-6.80,6.17,3.33
-6.53,6.13,3.09
-6.08,6.39,3.47
-5.79,7.44,3.87
-5.32,7.78,3.55
-4.82,7.55,3.58
-4.08,8.21,3.47
-3.56,8.66,3.55
-2.94,8.54,3.70
-2.43,8.75,3.72
-1.91,9.19,3.58
-1.24,9.25,3.67
-0.82,8.88,3.73
-0.46,9.09,3.60
0.38,9.84,3.40
0.81,9.85,3.76
1.47,8.36,3.15
1.71,8.99,3.21
1.90,8.93,3.56
1.49,9.14,3.63
1.64,9.31,3.59
1.69,9.19,3.84
2.03,9.12,3.47
1.89,8.57,3.20
2.20,8.75,3.58
1.81,8.29,3.19
1.92,9.70,3.51
1.94,9.05,3.53
1.89,9.06,3.60
2.32,9.18,3.18
2.39,9.15,3.07
2.27,9.39,3.15
2.22,9.35,3.43
2.02,9.15,3.16
2.38,8.80,3.27
2.60,9.10,2.92
2.54,8.60,2.79
2.55,8.87,3.04
2.30,8.84,2.98
2.27,9.29,3.09
2.38,9.21,3.14
2.39,9.12,3.07
2.29,9.23,3.01
2.33,9.49,2.79
2.22,9.25,2.75
2.53,9.10,2.50
2.13,9.50,2.28
2.12,8.90,2.00
1.79,9.38,1.89
2.18,9.89,1.33
1.98,9.42,1.54
1.85,9.47,1.45
1.53,10.26,0.98
1.46,10.30,1.10
2.09,9.63,1.24
1.62,9.49,1.30
1.66,10.12,0.79
1.37,9.82,0.99
1.84,9.97,0.84
1.67,9.63,0.73
1.63,10.15,0.88
1.46,9.56,0.94
1.58,10.24,0.89
1.60,9.95,0.85
1.50,9.53,0.79
1.51,9.65,0.81
1.66,10.14,0.62
1.39,9.61,0.86
1.58,9.57,0.78
1.47,9.92,0.74
1.52,10.05,0.72
1.43,9.88,0.71
1.60,10.19,0.57
1.38,9.77,0.83
1.53,9.95,0.79
1.46,10.11,0.55
1.42,10.00,0.63
1.46,10.07,0.45
1.51,10.12,0.49
1.56,10.01,0.56
1.60,9.47,0.63
1.57,9.96,0.68
1.53,10.09,0.50
1.58,10.22,0.63
1.50,9.77,0.67
1.65,10.17,0.66
1.61,10.05,0.54
1.62,10.05,0.47
1.54,9.64,0.64
1.60,9.78,0.56
1.81,10.19,0.39
1.62,9.49,0.47
1.73,10.18,0.29
1.67,9.98,0.36
1.64,10.04,0.49
1.77,10.19,0.39
1.60,9.82,0.53
1.64,9.70,0.58
1.59,10.19,0.36
1.23,9.47,0.53
1.37,9.82,0.29
0.27,8.93,0.42
-1.67,9.27,0.32
-4.06,9.03,0.69
-3.26,10.64,-1.18
-5.45,8.49,-1.16
-6.87,7.03,-0.90
-8.14,7.02,-0.93
-8.49,6.46,-0.44
-9.35,4.14,-0.11
-9.21,5.03,-0.05
-9.04,3.57,0.03
-9.34,0.95,-0.69
-9.73,3.14,-0.03
-9.58,1.99,-0.29
-9.63,1.75,-0.05
-9.47,1.60,0.40
-9.24,2.09,0.14
-9.51,1.05,0.24
-9.63,1.74,0.22
-9.51,1.89,0.25
-9.54,1.78,0.23
-9.42,1.96,0.19
-9.43,1.91,0.29
-9.51,1.95,0.20
-9.47,1.91,0.33
-9.39,1.74,0.27
-9.48,2.06,0.23
-9.44,1.98,0.23
-9.52,1.92,0.29
-9.45,1.75,0.26
-9.40,1.76,0.20
-9.38,1.81,0.24
-9.42,2.04,0.20
-9.41,2.05,0.06
-9.35,1.53,0.30
-9.87,2.08,-0.01
-9.56,1.72,-0.15
-9.41,2.00,-0.19
-9.73,2.01,-0.31
-9.57,2.27,-0.29
-9.25,2.12,-0.23
-9.47,1.83,0.16
-9.70,2.11,-0.41
-9.53,2.20,-0.14
-9.57,2.10,-0.23
-9.50,2.08,-0.11
-9.51,2.10,-0.17
-9.35,1.85,-0.19
-9.46,2.11,-0.08
-9.43,2.84,0.44
-9.46,1.83,-0.23
-9.43,1.77,0.11
-9.53,1.89,0.19
-9.39,1.58,0.11
-9.55,2.40,-0.11
-9.48,3.78,-0.39
-9.23,1.00,-0.28
-9.51,2.77,-0.23
-9.52,2.26,0.06
-9.38,1.95,0.15
-9.29,2.25,0.25
-9.50,3.02,0.18
-9.36,2.06,-0.19
-9.59,2.84,1.20
-9.49,2.22,0.78
-9.21,3.38,1.02
-8.49,4.27,1.83
-8.28,4.50,2.00
-7.76,6.02,2.26
-6.90,6.52,2.24
-5.37,8.15,2.42
-4.72,8.46,1.85
-3.71,9.05,2.04
-2.43,9.44,2.31
-1.64,9.11,2.47
-0.84,9.19,2.49
-0.35,9.28,2.58
0.49,9.65,2.88
1.94,9.78,2.93
2.26,8.54,2.64
2.89,9.49,3.04
3.15,8.26,3.34
2.67,8.65,3.23
2.77,8.25,3.57
3.21,8.65,3.46
3.12,8.51,3.21
3.58,8.55,3.08
3.23,8.70,2.85
3.63,8.80,2.63
3.12,8.65,2.07
2.40,9.25,2.11
2.44,9.54,1.27
2.23,9.83,1.39
1.85,10.20,1.06
1.77,9.85,0.66
1.96,10.10,0.58
1.70,10.28,-0.11
1.99,10.14,0.50
1.73,9.57,0.53
1.50,9.48,0.76
1.75,10.14,0.58
1.38,9.86,0.77
1.63,9.92,0.76
1.69,9.79,0.74
1.83,10.26,0.47
1.76,10.21,0.60
1.60,10.41,0.54
1.59,9.96,0.45
1.59,10.21,0.59
1.58,9.87,0.60
1.54,9.87,0.57
1.66,10.36,0.36
1.50,9.91,0.44
1.53,9.73,0.54
1.68,10.42,0.45
1.64,10.11,0.42
1.44,9.50,0.58
1.58,10.16,0.38
1.58,10.21,0.38
1.65,10.13,0.21
1.53,9.97,0.34
1.61,9.83,0.15
1.38,10.38,0.02
1.25,10.18,0.30
1.47,9.90,-0.06
1.57,9.89,0.09
1.36,10.19,0.34
1.25,9.49,0.46
1.34,9.93,0.33
1.52,10.29,0.08
1.25,10.03,0.15
1.28,10.31,0.12
1.41,9.92,0.15
1.36,9.68,0.06
1.29,10.13,0.10
0.33,9.61,0.34
0.05,9.80,0.56
-1.46,10.48,0.72
-2.61,9.13,0.70
-2.62,10.93,-2.36
-4.36,8.48,0.65
-5.87,8.56,0.31
-7.89,6.64,0.11
-8.10,5.59,-0.21
-8.94,5.16,-0.28
-9.44,4.74,0.26
-9.58,3.00,0.09
-9.47,1.68,-0.23
-9.45,1.89,0.34
-9.58,1.61,0.26
-9.15,0.99,-0.49
-9.51,2.75,0.91
-9.56,1.03,0.38
-9.39,1.56,0.39
-9.64,1.72,0.41
-9.31,1.77,0.44
-9.58,1.49,0.40
-9.27,1.73,0.57
-9.20,1.56,0.36
-9.55,1.52,0.37
-9.54,2.02,0.30
-9.39,1.37,0.21
-9.70,1.36,0.59
-9.58,1.71,0.02
-9.48,1.92,0.23
-9.54,1.57,0.15
-9.48,1.82,0.04
-9.57,1.85,0.05
-9.42,1.73,0.04
-9.37,1.77,0.07
-9.46,1.97,-0.03
-9.49,1.77,0.10
-9.53,1.76,-0.18
-9.31,1.93,0.04
-9.25,1.77,-0.03
-9.54,2.08,0.12
-9.51,1.71,-0.05
-9.37,1.90,0.01
-9.51,1.91,0.02
-9.44,1.83,0.06
-9.56,1.92,-0.10
-9.52,1.81,-0.02
-9.51,2.44,0.17
-9.67,2.14,0.03
-9.85,0.69,-0.34
-9.45,0.60,0.11
-9.23,3.42,0.76
-10.44,3.03,0.40
-9.29,2.35,-0.19
-9.39,3.01,0.59
-9.30,2.21,0.40
-9.16,1.39,0.57
-9.19,3.64,0.02
-9.29,2.38,0.57
-9.20,2.53,0.11
-9.41,2.49,0.53
-9.30,2.66,1.09
-9.08,3.49,1.11
-9.08,3.42,1.42
-8.31,4.89,2.10
-8.19,4.49,2.40
-7.54,6.77,2.44
-6.70,6.95,2.20
-5.55,8.79,2.25
-4.16,8.37,2.49
-2.64,10.51,2.53
-1.82,9.43,2.86
-1.07,9.96,3.15
0.44,8.69,3.80
1.54,8.00,4.48
2.44,8.38,4.25
2.58,5.44,4.60
2.59,7.80,4.52
3.32,9.10,4.85
2.87,8.38,4.24
3.04,7.95,4.42
2.77,7.79,4.23
2.60,7.99,4.52
3.01,7.75,4.00
2.73,8.28,4.51
2.66,8.36,4.03
2.64,9.07,3.75
2.38,9.03,3.80
2.76,10.16,4.07
2.62,9.09,3.51
2.03,7.95,3.02
2.33,9.76,3.24
1.96,9.44,2.31
1.66,8.86,2.60
1.19,9.97,2.45
1.72,10.16,1.89
1.41,10.01,2.45
1.34,10.45,2.22
1.35,9.84,1.92
1.42,9.73,1.72
1.02,10.19,2.04
1.13,9.44,2.35
1.40,10.21,1.98
1.25,9.77,2.08
1.17,9.40,1.96
1.39,9.78,1.88
1.09,9.76,2.10
1.46,10.06,1.87
1.09,9.78,1.94
1.43,10.04,1.96
1.37,10.42,1.79
1.26,10.47,1.67
1.06,10.00,1.72
1.08,9.87,1.71
1.12,9.51,1.61
0.95,9.71,1.72
1.21,10.06,1.65
0.95,9.98,1.57
1.17,9.80,1.60
1.17,9.86,1.79
1.02,9.57,1.67
1.07,9.90,1.71
1.20,9.99,1.57
0.99,9.45,1.79
1.19,9.26,1.49
1.03,9.72,1.24
0.98,10.06,1.43
1.06,9.56,1.81
1.09,9.73,1.77
0.62,8.44,1.43
-0.54,9.10,1.08
-3.00,8.29,1.40
-6.44,8.99,3.33
-7.67,6.78,2.03
-9.03,4.78,2.09
-9.61,3.90,1.56
-9.84,3.29,1.07
-9.91,2.07,0.51
-9.33,2.98,0.55
-9.27,-0.25,0.11
-9.98,1.46,0.28
-9.55,1.13,0.24
-9.43,1.37,0.45
-9.43,1.63,0.17
-9.38,1.79,0.15
-9.57,1.88,0.03
-9.57,1.58,0.09
-9.50,1.47,0.17
-9.46,1.63,0.18
-9.42,1.61,0.20
-9.55,1.75,0.25
-9.47,1.60,0.19
-9.58,1.49,0.22
-9.59,1.56,0.14
-9.53,1.57,0.16
-9.54,1.42,0.23
-9.56,1.59,0.20
-9.54,1.61,0.23
-9.52,1.54,0.14
-9.55,1.53,0.14
-9.56,1.56,0.21
-9.54,1.57,0.17
-9.52,1.56,0.26
-9.47,1.67,0.19
-9.51,1.57,0.17
-9.52,1.52,0.08
-9.57,1.62,0.10
-9.53,1.54,0.12
-9.57,1.57,0.11
-9.49,1.59,0.12
-9.50,1.53,0.14
-9.52,1.59,-0.00
-9.47,1.64,0.14
-9.49,1.62,0.18
-9.46,1.72,0.10
-9.73,1.65,-0.03
-9.52,1.49,-0.25
-9.50,2.06,0.22
-9.44,1.84,-0.29
-9.43,2.04,0.31
-9.70,2.61,0.06
-9.32,3.06,-0.04
-9.59,2.43,-0.12
-9.14,0.40,-0.21
-9.00,2.77,1.17
-9.09,2.52,0.19
-9.19,2.82,0.42
-9.12,3.81,0.46
-9.02,4.05,1.08
-9.03,3.27,0.70
-9.08,3.04,0.69
-8.86,4.64,1.44
-8.82,4.50,0.91
-8.25,6.22,1.68
-7.40,6.16,1.75
-5.64,7.62,1.81
-4.22,8.82,2.49
-3.50,8.49,2.51
-1.67,9.25,2.48
-0.35,9.68,2.71
0.92,9.85,2.69
3.25,9.09,1.46
2.62,8.72,3.07
2.63,8.28,3.34
2.78,7.96,2.94
3.11,8.71,3.50
2.91,8.82,3.09
2.76,8.71,3.44
2.70,8.77,3.43
2.54,9.26,3.28
2.60,8.80,3.12
3.03,9.12,3.03
2.69,9.58,2.66
2.33,9.14,2.74
2.06,9.96,2.01
1.99,9.91,2.12
1.91,9.60,1.83
2.20,10.07,1.00
1.14,9.61,1.22
1.52,10.18,1.18
0.91,9.95,1.16
1.42,9.89,0.52
1.54,10.24,0.43
1.35,9.72,0.20
1.27,10.40,0.53
1.75,10.48,0.15
1.28,9.96,0.04
1.20,9.96,-0.11
1.23,10.19,0.11
1.35,10.19,0.38
1.33,10.09,0.28
1.23,10.27,0.05
1.43,10.56,-0.05
1.39,10.25,0.05
1.13,9.90,0.28
1.06,9.93,0.60
1.16,10.23,0.26
1.33,10.10,0.05
1.24,10.23,0.18
1.25,10.24,0.44
1.33,9.96,0.28
1.25,9.82,0.40
1.31,10.21,0.30
1.11,10.20,0.43
1.01,10.40,0.30
1.36,10.35,0.22
1.45,9.62,0.52
1.32,10.08,0.32
0.83,9.53,0.21
1.21,10.25,0.30
0.92,9.97,0.24
1.49,9.80,0.21
1.10,9.41,0.56
0.79,9.50,0.41
0.26,9.59,0.11
-0.08,9.92,-0.08
-1.25,9.98,-0.35
-2.84,9.44,-0.17
-3.37,9.58,-0.53
-4.18,9.60,-0.86
-6.00,7.48,-0.64
-6.71,8.60,-0.81
-8.19,7.03,-0.38
-8.48,5.25,-0.00
-8.72,4.58,-0.06
-8.76,4.48,0.52
-9.39,3.62,0.23
-9.27,1.76,-0.53
-9.73,2.23,0.49
-9.68,1.94,0.09
-9.58,2.41,0.74
-9.12,0.48,0.63
-9.37,1.54,1.02
-9.30,0.18,0.59
-9.74,1.83,0.49
-10.13,0.89,1.40
-9.07,1.41,0.08
-9.49,1.04,1.04
-9.46,0.79,0.47
-9.81,1.35,0.50
-9.42,1.03,0.52
-9.38,1.37,0.53
-9.46,0.78,0.62
-9.64,1.11,0.46
-9.62,1.64,0.39
-9.72,1.49,0.38
-9.49,0.88,0.52
-9.35,1.37,0.47
-9.38,1.58,0.38
-9.78,1.51,0.08
-9.46,1.56,0.24
-9.39,1.80,0.29
-9.42,1.72,0.00
-9.59,1.85,0.00
-9.58,1.87,0.01
-9.44,1.74,0.18
-9.41,1.73,0.11
-9.54,1.76,0.23
-9.54,1.76,0.26
-9.50,1.89,0.06
-9.51,1.87,0.17
-9.49,1.82,0.11
-9.38,1.77,0.18
-9.51,1.77,0.19
-9.45,1.87,0.21
-9.50,1.76,0.15
-9.41,1.76,0.11
-9.49,1.87,0.20
-9.55,1.68,0.13
-9.53,1.66,0.14
-9.53,1.71,0.06
-9.32,2.27,0.24
-9.51,1.97,0.23
-9.50,2.04,0.21
-9.48,1.78,0.21
-9.53,1.65,0.19
-9.15,1.43,0.43
-9.37,1.77,0.41
-9.40,1.47,0.28
-9.57,1.54,0.23
-9.59,1.99,-0.01
-9.67,1.58,-0.03
-9.51,1.80,-0.02
-9.54,1.98,-0.02
-9.59,1.78,0.03
-9.51,1.59,-0.05
-9.51,1.76,0.05
-9.29,1.35,0.30
-9.28,1.86,0.11
-9.48,1.99,-0.25
-9.64,2.15,-0.32
-9.40,2.49,-0.41
-9.50,2.14,-0.22
-9.23,2.26,-0.35
-9.58,2.37,-0.35
-9.32,2.62,-0.38
-9.37,2.22,-0.33
-9.46,2.38,-0.22
-9.56,2.24,-0.30
-9.40,2.42,-0.36
-9.41,2.34,-0.26
-9.45,2.11,-0.35
-9.48,2.40,-0.29
-9.39,2.24,-0.20
-9.37,2.54,-0.29
-9.36,2.31,-0.34
-9.41,2.31,-0.21
-9.39,2.26,-0.27
-9.51,2.25,-0.21
-9.39,2.36,-0.33
-9.35,2.41,-0.36
-9.46,2.18,-0.44
-9.39,2.23,-0.39
-9.46,2.38,-0.35
-9.44,2.38,-0.34
-9.38,2.34,-0.34
-9.43,2.41,-0.34
-9.44,2.37,-0.40
-9.45,2.26,-0.34
-9.45,2.38,-0.40
-9.37,2.24,-0.31
-9.41,2.39,-0.30
-9.45,2.28,-0.38
-9.43,2.26,-0.40
-9.31,2.52,-0.45
-9.47,2.38,-0.27
-9.20,2.45,-0.29
-9.44,2.30,-0.24
-9.50,2.00,-0.20
-9.49,2.50,-0.24
-9.36,2.13,-0.15
-9.43,2.15,0.00
-9.48,2.14,-0.17
-9.37,2.11,-0.08
-9.36,2.08,-0.01
-9.53,2.21,-0.10
-9.37,1.91,-0.00
-9.44,1.95,0.00
-9.37,2.19,-0.08
-9.48,2.30,-0.18
-9.41,2.25,-0.13
