aX,aY,aZ 
-4.69,-6.32,4.70
-4.69,-6.32,4.70
-4.69,-6.32,4.70
-4.73,-6.67,4.76
-4.73,-6.67,4.76
-4.73,-6.67,4.76
-4.64,-6.91,4.89
-4.64,-6.91,4.89
-4.59,-6.63,4.82
-4.75,-6.73,4.56
-4.75,-6.73,4.56
-4.75,-6.73,4.56
-4.79,-6.98,4.65
-4.79,-6.98,4.65
-4.79,-6.98,4.65
-4.72,-6.63,4.77
-4.72,-6.63,4.77
-4.72,-6.63,4.77
-4.80,-6.84,4.72
-4.80,-6.84,4.72
-4.80,-6.84,4.72
-4.70,-6.46,4.66
-4.78,-6.50,4.67
-4.78,-6.50,4.67
-4.95,-6.37,4.64
-4.95,-6.37,4.64
-4.95,-6.37,4.64
-4.95,-6.51,4.64
-4.95,-6.51,4.64
-4.95,-6.51,4.64
-5.07,-6.40,4.97
-5.07,-6.40,4.97
-5.12,-6.54,5.25
-5.29,-6.26,5.43
-5.29,-6.26,5.43
-5.29,-6.26,5.43
-5.42,-6.33,5.32
-5.42,-6.33,5.32
-5.42,-6.33,5.32
-5.17,-6.59,5.49
-5.17,-6.59,5.49
-5.17,-6.59,5.49
-5.16,-6.13,5.19
-5.16,-6.13,5.19
-5.09,-6.33,5.21
-4.89,-6.44,5.59
-4.89,-6.44,5.59
-4.89,-6.44,5.59
-4.97,-6.04,4.97
-4.97,-6.04,4.97
-4.97,-6.04,4.97
-5.20,-6.34,4.65
-5.20,-6.34,4.65
-5.20,-6.34,4.65
-5.01,-5.78,4.70
-5.01,-5.78,4.70
-5.01,-5.78,4.70
-5.25,-6.03,4.58
-5.25,-6.03,4.58
-6.31,-6.18,4.21
-6.81,-4.91,4.14
-6.81,-4.91,4.14
-6.81,-4.91,4.14
-6.87,-4.65,4.14
-6.87,-4.65,4.14
-6.87,-4.65,4.14
-7.10,-4.40,3.40
-7.10,-4.40,3.40
-7.10,-4.40,3.40
-5.59,-5.21,2.66
-6.00,-5.07,2.78
-6.00,-5.07,2.78
-6.64,-3.42,2.77
-6.64,-3.42,2.77
-6.64,-3.42,2.77
-8.69,-4.65,3.53
-8.69,-4.65,3.53
-8.69,-4.65,3.53
-7.39,-3.86,2.59
-7.39,-3.86,2.59
-7.39,-3.86,2.59
-9.41,-3.30,1.47
-9.41,-3.30,1.47
-9.41,-3.30,1.47
-9.47,-4.40,2.50
-9.47,-4.40,2.50
-9.47,-4.40,2.50
-9.79,-2.23,2.58
-9.79,-2.23,2.58
-9.79,-2.23,2.58
-10.79,-0.14,0.84
-10.79,-0.14,0.84
-10.30,-1.29,1.23
-9.72,-0.96,0.83
-9.72,-0.96,0.83
-9.72,-0.96,0.83
-8.78,-2.56,0.94
-8.78,-2.56,0.94
-8.78,-2.56,0.94
-8.62,-3.61,0.44
-8.62,-3.61,0.44
-8.62,-3.61,0.44
-8.25,-5.09,0.79
-8.25,-5.09,0.79
-8.25,-5.09,0.79
-7.88,-3.63,0.74
-7.88,-3.63,0.74
-7.88,-3.63,0.74
-8.13,-3.14,1.24
-8.13,-3.14,1.24
-8.13,-3.14,1.24
-8.48,-3.00,1.70
-8.48,-3.00,1.70
-8.48,-3.00,1.70
-8.87,-3.07,2.09
-8.39,-3.00,2.09
-8.39,-3.00,2.09
-8.09,-3.68,1.93
-8.09,-3.68,1.93
-8.09,-3.68,1.93
-7.70,-4.45,1.81
-7.70,-4.45,1.81
-7.70,-4.45,1.81
-7.68,-3.79,0.78
-7.68,-3.79,0.78
-7.68,-3.79,0.78
-7.28,-4.77,1.03
-7.28,-4.77,1.03
-7.28,-4.77,1.03
-8.13,-3.60,1.45
-8.13,-3.60,1.45
-7.67,-4.02,1.70
-7.67,-4.02,1.70
-7.67,-4.02,1.70
-7.67,-3.98,1.75
-7.67,-3.98,1.75
-7.67,-3.98,1.75
-7.62,-4.02,1.77
-7.62,-4.02,1.77
-8.03,-3.83,1.92
-8.48,-3.32,1.61
-8.48,-3.32,1.61
-8.48,-3.32,1.61
-9.09,-3.50,1.57
-9.09,-3.50,1.57
-9.09,-3.50,1.57
-8.35,-3.55,1.75
-8.35,-3.55,1.75
-8.35,-3.55,1.75
-7.65,-4.74,2.20
-7.65,-4.74,2.20
-7.44,-4.77,2.22
-7.37,-4.35,1.76
-7.37,-4.35,1.76
-7.37,-4.35,1.76
-8.43,-3.09,0.52
-8.43,-3.09,0.52
-8.43,-3.09,0.52
-8.29,-3.35,1.17
-8.29,-3.35,1.17
-8.29,-3.35,1.17
-9.02,-3.47,1.41
-9.02,-3.47,1.41
-8.66,-3.30,1.72
-9.22,-4.23,1.92
-9.22,-4.23,1.92
-9.22,-4.23,1.92
-7.98,-2.50,0.74
-7.98,-2.50,0.74
-7.98,-2.50,0.74
-8.34,-3.27,0.97
-8.34,-3.27,0.97
-8.34,-3.27,0.97
-8.99,-3.96,0.89
-8.99,-3.96,0.89
-9.86,-3.78,0.73
-9.63,-3.16,0.66
-9.63,-3.16,0.66
-9.63,-3.16,0.66
-10.32,-1.54,0.49
-10.32,-1.54,0.49
-10.32,-1.54,0.49
-9.73,-1.31,1.25
-9.73,-1.31,1.25
-9.73,-1.31,1.25
-8.01,0.66,1.03
-8.01,0.66,1.03
-8.01,0.66,1.03
-6.98,-1.74,1.33
-6.98,-1.74,1.33
-6.98,-1.74,1.33
-5.86,0.93,0.56
-5.86,0.93,0.56
-5.86,0.93,0.56
-6.73,-0.73,-0.38
-6.73,-0.73,-0.38
-6.88,-2.65,-0.84
-8.08,-3.84,-1.55
-7.43,-3.62,-1.27
-7.43,-3.62,-1.27
-5.78,-1.18,-0.95
-5.78,-1.18,-0.95
-5.78,-1.18,-0.95
-11.64,-1.16,-2.38
-11.64,-1.16,-2.38
-11.64,-1.16,-2.38
-8.73,0.57,-2.48
-8.73,0.57,-2.48
-9.03,2.84,-6.86
-11.61,5.24,-8.02
-11.61,5.24,-8.02
-8.01,7.23,-6.68
-7.28,0.34,-4.50
-7.28,0.34,-4.50
-7.28,0.34,-4.50
-7.74,-2.10,-5.40
-7.74,-2.10,-5.40
-7.74,-2.10,-5.40
-8.95,0.60,-7.09
-8.95,0.60,-7.09
-8.22,0.24,-6.75
-8.59,-0.86,-7.17
-8.59,-0.86,-7.17
-8.59,-0.86,-7.17
-8.33,-2.02,-5.10
-8.33,-2.02,-5.10
-8.33,-2.02,-5.10
-8.31,-0.41,-3.95
-8.31,-0.41,-3.95
-8.31,-0.41,-3.95
-7.60,-0.82,-3.62
-7.60,-0.82,-3.62
-7.60,-0.82,-3.62
-8.62,0.08,-4.54
-8.44,1.13,-4.22
-8.44,1.13,-4.22
-8.11,0.77,-3.42
-8.11,0.77,-3.42
-8.11,0.77,-3.42
-8.69,0.53,-3.08
-8.69,0.53,-3.08
-8.69,0.53,-3.08
-8.85,0.79,-2.82
-8.85,0.79,-2.82
-7.69,0.40,-2.46
-8.44,-1.48,-3.05
-8.44,-1.48,-3.05
-8.44,-1.48,-3.05
-8.13,-1.08,-3.68
-8.13,-1.08,-3.68
-8.13,-1.08,-3.68
-8.08,-2.07,-3.09
-8.08,-2.07,-3.09
-8.08,-2.07,-3.09
-7.66,-2.95,-2.17
-7.66,-2.95,-2.17
-7.66,-2.95,-2.17
-7.82,-1.91,-2.23
-7.82,-1.91,-2.23
-7.82,-1.91,-2.23
-7.23,-2.96,-2.39
-7.23,-2.96,-2.39
-7.23,-2.96,-2.39
-7.97,-2.45,-3.42
-7.97,-2.45,-3.42
-7.97,-2.45,-3.42
-8.29,-2.09,-3.20
-8.29,-2.09,-3.20
-8.29,-2.09,-3.20
-8.69,-1.15,-2.33
-8.69,-1.15,-2.33
-8.69,-1.15,-2.33
-9.14,-2.04,-2.76
-9.14,-2.04,-2.76
-9.14,-2.04,-2.76
-8.35,-0.90,-4.31
-8.35,-0.90,-4.31
-8.35,-0.90,-4.31
-9.04,-0.34,-2.84
-9.04,-0.34,-2.84
-9.04,-0.34,-2.84
-8.28,-1.00,-3.44
-8.28,-1.00,-3.44
-8.28,-1.00,-3.44
-9.23,-1.63,-1.98
-9.23,-1.63,-1.98
-9.23,-1.63,-1.98
-8.46,-0.82,-1.47
-8.46,-0.82,-1.47
-8.46,-0.82,-1.47
-7.84,-2.49,-1.91
-7.84,-2.49,-1.91
-7.84,-2.49,-1.91
-8.96,-2.96,-2.98
-9.40,-2.37,-3.84
-9.40,-2.37,-3.84
-9.44,-1.68,-5.26
-9.44,-1.68,-5.26
-9.44,-1.68,-5.26
-9.40,-1.66,-4.69
-9.40,-1.66,-4.69
-9.40,-1.66,-4.69
-9.42,-0.92,-4.42
-9.42,-0.92,-4.42
-10.01,-0.53,-4.69
-10.21,0.40,-6.00
-10.21,0.40,-6.00
-10.21,0.40,-6.00
-10.83,-0.89,-6.47
-10.83,-0.89,-6.47
-10.83,-0.89,-6.47
-11.20,-1.66,-4.74
-11.20,-1.66,-4.74
-11.20,-1.66,-4.74
-10.64,-3.14,-2.37
-10.64,-3.14,-2.37
-10.64,-3.14,-2.37
-8.50,-6.91,-0.59
-8.50,-6.91,-0.59
-8.50,-6.91,-0.59
-7.96,-4.28,0.54
-7.96,-4.28,0.54
-7.96,-4.28,0.54
-7.29,-4.42,1.83
-7.29,-4.42,1.83
-7.29,-4.42,1.83
-5.03,-4.69,2.85
-5.03,-4.69,2.85
-3.45,-3.83,2.95
-1.79,-3.22,3.85
-1.79,-3.22,3.85
-1.79,-3.22,3.85
-1.38,-3.23,4.42
-1.38,-3.23,4.42
-1.38,-3.23,4.42
-0.24,-2.61,4.09
-0.24,-2.61,4.09
0.30,-3.72,4.64
0.30,-3.72,4.64
0.36,-4.07,4.76
-1.00,-5.38,4.87
-1.00,-5.38,4.87
-1.00,-5.38,4.87
-1.14,-6.99,5.20
-1.14,-6.99,5.20
-1.14,-6.99,5.20
-2.11,-7.05,5.42
-2.11,-7.05,5.42
-2.11,-7.05,5.42
-3.16,-6.77,5.42
-3.16,-6.77,5.42
-3.16,-6.77,5.42
-6.67,-7.36,5.73
-6.67,-7.36,5.73
-6.67,-7.36,5.73
-6.39,-4.10,4.10
-6.39,-4.10,4.10
-6.39,-4.10,4.10
-9.95,-3.84,3.56
-9.95,-3.84,3.56
-9.95,-3.84,3.56
-9.13,-4.51,3.50
-9.13,-4.51,3.50
-9.06,-4.15,3.38
-8.87,-4.49,3.89
-8.87,-4.49,3.89
-8.87,-4.49,3.89
-9.31,-4.36,4.40
-9.31,-4.36,4.40
-9.31,-4.36,4.40
-9.07,-4.23,4.62
-9.07,-4.23,4.62
-8.88,-3.27,4.21
-8.95,-2.62,3.97
-8.95,-2.62,3.97
-9.42,-3.00,3.95
-9.23,-3.53,4.18
-8.84,-3.53,4.09
-8.84,-3.53,4.09
-8.39,-2.65,3.41
-8.39,-2.65,3.41
-8.39,-2.65,3.41
-8.16,-2.63,2.91
-8.16,-2.63,2.91
-8.00,-2.59,2.56
-8.07,-2.21,2.24
-8.07,-2.21,2.24
-8.25,-1.72,2.17
-8.77,-0.82,2.49
-8.77,-0.82,2.49
-8.77,-0.82,2.49
-8.05,-0.20,2.06
-8.05,-0.20,2.06
-8.05,-0.20,2.06
-8.16,-0.31,2.37
-8.16,-0.31,2.37
-8.36,-0.47,2.34
-7.93,0.54,1.97
-7.93,0.54,1.97
-7.93,0.54,1.97
-9.20,0.88,2.39
-9.20,0.88,2.39
-9.20,0.88,2.39
-11.12,2.35,2.38
-11.12,2.35,2.38
-11.12,2.35,2.38
-10.15,3.11,1.53
-10.15,3.11,1.53
-10.15,3.11,1.53
-10.39,2.17,1.72
-10.39,2.17,1.72
-10.04,2.03,1.80
-9.32,2.37,1.63
-9.32,2.37,1.63
-9.32,2.37,1.63
-9.01,1.65,1.78
-9.01,1.65,1.78
-9.01,1.65,1.78
-8.79,1.27,1.90
-8.79,1.27,1.90
-8.79,1.27,1.90
-8.57,1.89,1.79
-8.57,1.89,1.79
-8.41,1.66,1.77
-8.62,1.46,1.79
-8.62,1.46,1.79
-8.62,1.46,1.79
-8.99,1.38,1.93
-8.99,1.38,1.93
-8.99,1.38,1.93
-9.13,1.16,1.98
-9.13,1.16,1.98
-9.13,1.16,1.98
-8.90,1.68,1.92
-9.03,1.77,2.01
-9.03,1.77,2.01
-8.88,1.48,2.11
-8.88,1.48,2.11
-8.88,1.48,2.11
-9.15,1.11,2.07
-9.15,1.11,2.07
-9.15,1.11,2.07
-8.81,0.92,1.96
-8.81,0.92,1.96
-8.81,0.92,1.96
-9.36,0.96,2.21
-9.36,0.96,2.21
-9.36,0.96,2.21
-9.81,0.94,2.25
-9.81,0.94,2.25
-9.81,0.94,2.25
-9.56,1.02,1.93
-9.56,1.02,1.93
-9.56,1.02,1.93
-9.14,0.97,1.69
-9.14,0.97,1.69
-9.14,0.97,1.69
-8.59,0.18,1.77
-8.59,0.18,1.77
-8.42,0.18,1.81
-8.62,0.97,1.84
-8.62,0.97,1.84
-8.62,0.97,1.84
-8.31,0.24,1.93
-8.31,0.24,1.93
-8.31,0.24,1.93
-8.94,0.21,1.99
-8.94,0.21,1.99
-8.94,0.21,1.99
-10.14,-0.42,2.40
-10.14,-0.42,2.40
-10.23,-0.73,2.40
-10.31,0.35,2.01
-10.31,0.35,2.01
-10.31,0.35,2.01
-10.21,0.61,2.10
-10.21,0.61,2.10
-10.21,0.61,2.10
-9.67,0.04,2.29
-9.67,0.04,2.29
-9.67,0.04,2.29
-9.00,-0.67,2.35
-9.00,-0.67,2.35
-9.00,-0.67,2.35
-8.83,-0.98,2.46
-8.83,-0.98,2.46
-8.83,-0.98,2.46
-8.68,-0.97,2.52
-8.68,-0.97,2.52
-8.68,-0.97,2.52
-8.82,-0.70,2.52
-8.82,-0.70,2.52
-8.69,-0.48,2.57
-8.96,-0.69,2.72
-8.96,-0.69,2.72
-8.96,-0.69,2.72
-8.69,-1.25,2.58
-8.69,-1.25,2.58
-8.69,-1.25,2.58
-8.48,-1.31,2.47
-8.48,-1.31,2.47
-8.48,-1.31,2.47
-8.66,-1.59,2.68
-8.66,-1.59,2.68
-8.66,-1.59,2.68
-8.91,-2.04,2.69
-8.91,-2.04,2.69
-8.11,-3.33,2.89
-8.11,-3.33,2.89
-8.11,-3.33,2.89
-7.48,-3.04,2.92
-7.48,-3.04,2.92
-7.48,-3.04,2.92
-7.99,-2.83,3.06
-7.99,-2.83,3.06
-7.99,-2.83,3.06
-7.93,-2.84,3.04
-7.86,-2.93,2.91
-7.86,-2.93,2.91
-7.65,-3.06,2.79
-7.65,-3.06,2.79
-7.65,-3.06,2.79
-7.68,-3.31,2.89
-7.68,-3.31,2.89
-7.68,-3.31,2.89
-7.70,-3.54,3.17
-7.70,-3.54,3.17
-7.70,-3.54,3.17
-8.14,-3.62,3.27
-8.32,-3.74,3.22
-8.32,-3.74,3.22
-8.15,-3.90,3.03
-8.15,-3.90,3.03
-8.15,-3.90,3.03
-7.71,-4.23,2.90
-7.71,-4.23,2.90
-7.71,-4.23,2.90
-7.34,-4.05,2.86
-7.34,-4.05,2.86
-7.34,-4.05,2.86
-7.53,-4.17,2.92
-7.53,-4.17,2.92
-7.44,-3.96,2.81
-7.50,-3.73,2.67
-7.50,-3.73,2.67
-7.50,-3.73,2.67
-7.99,-4.21,2.83
-7.99,-4.21,2.83
-7.99,-4.21,2.83
-7.91,-3.88,2.58
-7.91,-3.88,2.58
-7.69,-3.73,2.48
-7.66,-4.27,2.81
-7.66,-4.27,2.81
-7.66,-4.27,2.81
-7.70,-4.36,2.80
-7.70,-4.36,2.80
-7.70,-4.36,2.80
-7.20,-4.22,2.80
-7.20,-4.22,2.80
-7.20,-4.22,2.80
-6.94,-4.83,2.99
-6.94,-4.83,2.99
-6.94,-4.83,2.99
-7.24,-4.40,3.10
-7.24,-4.40,3.10
-7.24,-4.40,3.10
-7.23,-3.63,2.95
-7.23,-3.63,2.95
-7.23,-3.63,2.95
-8.08,-3.82,3.37
-8.08,-3.82,3.37
-8.08,-3.82,3.37
-8.73,-3.53,3.52
-8.73,-3.53,3.52
-8.52,-3.29,3.43
-8.07,-3.23,3.45
-8.07,-3.23,3.45
-8.07,-3.23,3.45
-8.39,-3.32,3.81
-8.39,-3.32,3.81
-8.39,-3.32,3.81
-8.03,-3.06,3.82
-8.03,-3.06,3.82
-8.03,-3.06,3.82
-7.79,-3.41,3.96
-7.79,-3.41,3.96
-7.99,-3.74,4.21
-8.25,-3.18,4.26
-8.25,-3.18,4.26
-8.25,-3.18,4.26
-8.00,-2.93,4.33
-8.00,-2.93,4.33
-8.00,-2.93,4.33
-7.76,-3.70,4.54
-7.76,-3.70,4.54
-7.76,-3.70,4.54
-7.57,-3.66,4.41
-7.57,-3.66,4.41
-7.57,-3.66,4.41
-7.69,-3.61,4.24
-7.69,-3.61,4.24
-7.69,-3.61,4.24
-7.95,-3.70,4.61
-7.95,-3.70,4.61
-7.95,-3.70,4.61
-8.23,-3.07,4.48
-8.23,-3.07,4.48
-8.23,-3.07,4.48
-8.01,-3.52,4.43
-8.01,-3.52,4.43
-7.55,-3.47,4.35
-7.48,-3.43,4.82
-7.48,-3.43,4.82
-7.48,-3.43,4.82
-7.62,-4.08,5.49
-7.62,-4.08,5.49
-7.62,-4.08,5.49
-7.85,-4.45,5.38
-7.85,-4.45,5.38
-7.62,-4.75,5.37
-7.12,-4.88,5.43
-7.12,-4.88,5.43
-6.64,-4.69,5.39
-6.01,-4.33,6.25
-6.01,-4.33,6.25
-6.01,-4.33,6.25
-5.22,-5.33,7.35
-5.22,-5.33,7.35
-5.22,-5.33,7.35
-5.36,-5.57,7.91
-5.36,-5.57,7.91
-5.36,-5.57,7.91
-3.69,-7.04,8.05
-3.69,-7.04,8.05
-3.69,-7.04,8.05
-2.83,-7.56,7.50
-2.83,-7.56,7.50
-2.83,-7.56,7.50
-2.40,-6.15,6.58
-2.40,-6.15,6.58
-2.40,-6.15,6.58
-2.04,-5.56,5.87
-2.04,-5.56,5.87
-2.04,-5.56,5.87
-2.29,-7.50,6.22
-2.29,-7.50,6.22
-2.22,-8.45,6.11
-3.64,-8.70,5.43
-3.64,-8.70,5.43
-3.64,-8.70,5.43
-4.51,-8.09,4.35
-4.51,-8.09,4.35
-4.51,-8.09,4.35
-4.97,-8.79,3.93
-4.97,-8.79,3.93
-4.97,-8.79,3.93
-4.29,-7.16,3.88
-4.29,-7.16,3.88
-3.90,-7.07,3.78
-2.23,-4.66,3.17
-2.23,-4.66,3.17
-1.43,-3.61,2.57
-1.43,-3.61,2.57
-1.43,-3.61,2.57
-0.29,-3.73,3.04
-0.29,-3.73,3.04
-0.29,-3.73,3.04
-0.24,-6.10,3.59
-0.18,-6.43,4.53
-0.18,-6.43,4.53
-1.34,-9.56,7.78
-1.34,-9.56,7.78
-1.34,-9.56,7.78
-9.01,-4.50,5.10
-9.01,-4.50,5.10
-2.58,-10.08,10.96
-2.58,-10.08,10.96
-2.58,-10.08,10.96
-1.71,-5.06,6.57
-1.71,-5.06,6.57
-1.71,-5.06,6.57
-0.85,-8.39,6.88
-0.85,-8.39,6.88
-0.85,-8.39,6.88
-0.61,-4.63,6.16
-0.61,-4.63,6.16
-0.61,-4.63,6.16
-1.29,-5.08,7.20
-1.29,-5.08,7.20
-1.29,-5.08,7.20
-0.76,-5.05,8.21
-0.76,-5.05,8.21
-0.76,-5.05,8.21
-0.47,-6.39,9.07
-0.47,-6.39,9.07
-0.47,-6.39,9.07
-0.88,-6.22,8.50
-0.88,-6.22,8.50
-0.88,-6.22,8.50
-1.59,-6.28,8.40
-1.59,-6.28,8.40
-2.38,-7.11,8.39
-2.55,-7.51,8.63
-2.55,-7.51,8.63
-2.60,-7.21,8.76
-3.39,-5.76,8.39
-3.39,-5.76,8.39
-3.39,-5.76,8.39
-4.14,-7.00,8.73
-4.14,-7.00,8.73
-4.14,-7.00,8.73
-3.87,-6.46,7.14
-3.87,-6.46,7.14
-3.87,-6.46,7.14
-4.37,-4.22,6.79
-4.37,-4.22,6.79
-4.04,-3.92,7.40
-5.15,-4.58,7.28
-5.15,-4.58,7.28
-5.15,-4.58,7.28
-3.40,-4.81,7.96
-3.40,-4.81,7.96
-3.40,-4.81,7.96
-3.23,-4.12,7.25
-3.23,-4.12,7.25
-3.23,-4.12,7.25
-3.84,-4.64,7.79
-3.85,-4.88,8.50
-3.85,-4.88,8.50
-3.52,-5.93,8.09
-3.52,-5.93,8.09
-3.52,-5.93,8.09
-3.40,-4.22,7.07
-3.40,-4.22,7.07
-3.40,-4.22,7.07
-4.61,-4.71,6.65
-4.61,-4.71,6.65
-4.61,-4.71,6.65
-3.45,-5.65,6.96
-3.45,-5.65,6.96
-3.45,-5.65,6.96
-4.08,-4.85,5.71
-4.08,-4.85,5.71
-4.08,-4.85,5.71
