aX,aY,aZ 
2.16,9.79,0.89
1.87,9.64,0.85
2.17,9.77,0.96
1.75,9.06,0.91
1.95,10.04,0.88
1.92,10.08,0.93
2.14,9.92,0.89
1.92,9.59,0.73
1.92,9.54,0.95
1.99,9.93,1.07
1.86,9.53,0.91
2.01,10.39,0.99
2.07,9.75,1.04
2.16,10.15,0.90
2.01,9.83,0.93
1.86,9.69,0.92
2.13,10.19,0.88
1.92,9.72,0.85
1.72,9.60,0.76
2.01,9.93,0.90
2.08,10.38,0.77
1.84,10.03,0.86
1.93,9.70,0.75
2.02,10.37,1.04
1.87,10.13,0.83
2.00,10.28,0.91
2.03,10.10,1.05
1.73,9.86,0.82
1.68,9.51,0.56
1.74,9.83,0.83
1.56,10.23,0.74
1.67,9.67,0.78
1.64,10.14,0.75
1.58,10.53,0.85
1.06,9.91,0.90
1.06,9.86,0.91
1.02,9.92,0.90
0.89,9.55,0.92
1.03,9.85,0.76
1.16,10.41,0.80
1.42,10.47,0.77
1.16,10.30,0.74
1.05,10.20,0.66
1.00,10.07,0.78
1.16,10.16,0.75
1.14,9.87,0.80
0.83,9.91,0.83
1.08,9.65,0.69
1.19,10.38,0.78
1.33,10.32,0.76
1.17,10.00,0.71
1.33,10.44,0.85
0.97,9.99,0.68
1.02,9.72,0.60
1.27,9.84,0.62
1.10,10.13,0.82
1.14,9.67,0.74
1.18,9.71,0.85
1.05,9.70,0.73
1.13,9.74,0.61
1.11,9.83,0.55
0.99,9.62,0.81
0.87,10.21,0.75
1.14,9.90,0.62
1.19,9.80,0.61
1.20,9.87,0.63
1.29,9.95,0.58
1.16,9.84,0.60
1.19,10.09,0.57
1.09,10.05,0.63
1.13,10.18,0.60
1.05,9.94,0.59
1.34,10.20,0.53
1.31,9.83,0.59
1.19,9.77,0.58
1.05,9.88,0.50
0.96,10.06,0.52
1.18,10.00,0.52
1.29,9.94,0.54
1.41,10.36,0.66
1.30,10.30,0.53
1.48,9.77,0.65
1.39,10.09,0.56
1.58,10.57,-0.12
1.34,10.41,0.57
1.52,10.26,0.43
1.32,10.03,0.57
1.24,9.87,0.29
1.19,9.77,0.16
0.84,9.37,-0.00
1.10,9.83,0.11
1.11,10.07,0.07
1.22,10.14,0.14
1.10,9.53,0.32
1.16,10.10,0.11
1.14,10.01,0.23
1.42,9.92,-0.35
1.01,10.06,0.15
1.26,10.13,0.08
1.23,10.27,0.15
1.15,9.96,0.11
1.17,9.74,0.13
1.30,10.39,0.26
1.22,9.85,0.07
1.22,10.02,0.28
1.17,9.82,0.18
1.33,10.34,0.13
1.09,9.86,0.06
1.31,9.81,0.22
0.87,9.49,0.13
1.22,10.55,0.35
0.88,10.59,0.43
1.51,9.80,0.24
1.60,9.60,0.51
1.67,11.43,0.36
1.46,10.31,0.29
1.06,10.29,-0.02
1.16,9.84,-0.01
1.03,10.39,0.05
0.96,10.43,0.03
1.19,10.23,-0.13
0.85,9.73,0.06
1.39,10.66,-0.02
1.44,10.54,-0.21
0.50,10.43,-0.22
1.25,10.28,-0.03
0.96,10.43,0.10
0.76,10.23,-0.02
0.78,10.29,-0.39
0.66,9.99,-0.14
1.37,9.61,-0.15
1.10,10.02,0.29
1.07,9.74,-0.15
0.96,10.25,0.13
0.82,10.26,-0.11
1.04,9.89,-0.33
0.93,9.50,-0.06
0.91,10.10,0.17
1.15,10.47,-0.06
1.16,10.54,-0.18
0.69,9.88,-0.08
1.06,9.76,-0.03
0.72,10.19,-0.04
1.11,10.30,-0.07
1.05,10.36,-0.03
0.95,10.30,-0.01
1.17,10.26,0.16
1.14,10.08,0.10
1.07,10.26,0.18
0.90,9.92,-0.02
1.08,10.50,0.02
1.29,10.25,0.08
1.06,10.50,0.25
1.08,10.06,0.12
0.98,9.98,-0.11
1.14,10.35,-0.04
1.06,10.36,0.07
0.92,9.66,-0.02
0.82,9.68,-0.12
0.81,9.78,0.02
1.03,9.68,-0.14
1.28,10.19,0.06
1.11,10.22,0.17
0.92,9.76,0.15
0.95,10.07,0.04
1.21,10.17,0.08
0.95,10.25,0.19
1.02,10.04,0.07
1.07,9.89,-0.03
0.87,9.73,0.05
1.02,10.18,0.07
0.98,10.10,0.10
1.09,10.37,0.13
1.08,10.12,0.06
1.02,10.02,0.00
1.26,10.19,-0.09
1.14,10.19,0.12
1.10,10.21,0.14
0.91,9.98,0.03
1.06,10.22,0.22
1.18,10.08,0.12
1.09,9.90,-0.09
1.07,10.00,-0.08
1.12,10.12,0.14
1.14,10.13,0.14
0.88,9.87,0.05
0.94,9.84,0.23
1.08,10.10,0.17
1.24,10.35,0.23
1.14,10.27,0.19
1.13,10.00,0.12
1.08,10.27,0.07
1.02,10.05,0.14
1.24,10.27,0.04
0.93,10.08,0.20
1.28,10.41,0.11
1.37,10.23,0.01
1.27,9.78,0.17
1.08,10.11,0.18
1.30,10.42,0.24
1.31,10.63,0.10
1.23,10.21,-0.02
0.94,10.18,0.01
1.01,9.77,-0.14
0.74,9.86,0.07
1.15,10.27,-0.01
0.89,9.85,0.14
0.62,9.98,0.14
-0.08,9.94,-0.11
-0.85,9.92,-0.04
-1.68,9.98,0.07
-3.19,9.41,0.48
-3.22,8.98,0.24
-4.40,9.10,0.75
-6.15,7.86,1.02
-6.89,6.79,1.64
-7.25,6.25,1.07
-7.77,5.61,1.44
-8.79,4.70,1.35
-8.60,4.28,0.57
-9.15,3.06,0.10
-9.63,2.46,-0.25
-9.50,2.07,-0.31
-9.80,1.91,-0.36
-9.55,1.15,-0.53
-9.69,2.35,-0.76
-10.03,1.92,-0.36
-9.26,2.05,-0.27
-9.25,2.33,-0.34
-9.43,1.79,-0.64
-10.31,0.80,-1.40
-9.67,0.94,-1.86
-10.09,2.11,-1.24
-8.98,0.69,-1.94
-8.89,2.40,-1.13
-8.90,1.47,-0.54
-10.34,1.57,-0.23
-9.62,1.84,-0.47
-9.70,2.02,-1.07
-9.34,1.26,-1.05
-9.76,1.15,-1.30
-9.14,3.03,-1.25
-9.81,1.72,-1.21
-9.64,2.44,-1.10
-9.61,1.74,-1.04
-9.30,2.34,-0.83
-9.51,2.05,-0.99
-9.52,2.35,-0.60
-9.58,2.04,-0.74
-9.44,2.11,-0.71
-9.55,1.99,-0.85
-9.57,1.94,-0.85
-9.48,1.76,-0.57
-9.49,1.98,-0.85
-9.57,2.13,-0.77
-9.63,1.92,-0.95
-9.49,2.26,-0.75
-9.63,2.32,-0.82
-9.54,1.90,-0.78
-9.61,2.05,-0.84
-9.42,1.88,-0.88
-9.33,2.03,-0.95
-9.44,2.31,-0.81
-9.63,1.99,-0.87
-9.29,2.29,-0.91
-9.60,1.94,-0.77
-9.34,1.98,-0.76
-9.70,2.28,-0.78
-9.43,2.19,-0.68
-9.55,1.81,-0.86
-9.57,2.05,-0.79
-9.49,2.17,-0.92
-9.25,2.19,-0.85
-9.55,2.32,-0.83
-9.56,2.16,-0.88
-9.53,2.05,-0.78
-9.35,2.12,-1.00
-9.49,2.04,-0.80
-9.65,1.88,-0.88
-9.53,2.07,-0.82
-9.43,2.02,-0.90
-9.58,1.98,-0.74
-9.44,1.99,-0.86
-9.52,1.94,-0.92
-9.62,1.99,-0.79
-9.53,2.15,-0.81
-9.57,2.10,-0.96
-9.59,1.90,-0.90
-9.59,2.27,-0.92
-9.64,1.46,-0.79
-9.27,2.60,-0.74
-9.62,1.69,-1.04
-9.42,2.35,-0.83
-9.51,2.18,-0.82
-9.56,2.00,-0.87
-9.50,1.93,-0.97
-9.42,2.02,-0.99
-9.52,1.99,-0.99
-9.42,2.03,-1.05
-9.54,2.14,-1.17
-9.44,2.08,-1.10
-9.33,1.91,-1.05
-9.48,1.98,-1.13
-9.58,1.94,-0.82
-9.51,1.98,-0.90
-9.66,1.92,-0.87
-9.50,1.98,-0.93
-9.52,2.07,-0.81
-9.49,1.93,-0.95
-9.47,2.01,-0.72
-9.57,1.73,-1.03
-9.48,1.90,-0.78
-9.59,2.11,-0.82
-9.53,1.96,-0.93
-9.47,2.11,-0.92
-9.51,1.85,-0.79
-9.71,2.19,-1.12
-9.47,1.88,-0.88
-9.52,2.18,-0.85
-9.57,1.78,-1.05
-9.46,1.90,-0.87
-9.54,2.09,-0.94
-9.52,2.14,-0.91
-9.59,1.91,-0.91
-9.71,2.00,-0.93
-9.47,2.00,-1.03
-9.43,1.97,-0.93
-9.54,1.90,-0.71
-9.58,1.94,-0.91
-9.49,1.97,-1.00
-9.48,1.84,-0.96
-9.68,1.77,-1.03
-9.63,2.02,-0.87
-9.36,2.07,-1.06
-9.49,1.92,-1.01
-9.48,1.84,-0.96
-9.40,2.01,-1.18
-9.64,1.90,-0.96
-9.46,1.94,-0.94
-9.52,2.09,-0.87
-9.53,1.98,-1.02
-9.57,1.96,-0.85
-9.68,1.73,-0.97
-9.61,1.86,-1.02
-9.48,1.93,-1.09
-9.46,1.99,-0.98
-9.50,2.01,-0.90
-9.46,2.14,-1.07
-9.46,1.84,-0.79
-9.54,1.70,-1.00
-9.49,2.00,-0.89
-9.53,1.71,-0.91
-9.57,1.97,-1.03
-9.54,2.14,-0.91
-9.74,1.65,-0.80
-9.40,2.19,-0.93
-9.54,1.92,-0.80
-9.68,1.97,-1.02
-9.51,1.48,-0.78
-9.02,1.74,-0.85
-9.50,1.77,-0.97
-9.52,1.67,-1.00
-9.56,2.17,-0.86
-9.48,2.02,-0.67
-9.28,1.74,-0.90
-9.51,1.56,-0.83
-9.61,1.90,-0.71
-9.57,1.77,-0.74
-9.73,1.91,-0.62
-9.53,1.97,-0.75
-9.68,1.79,-0.88
-9.60,1.76,-0.61
-9.59,1.66,-0.78
-9.57,1.97,-0.66
-9.54,1.79,-0.80
-9.44,1.82,-0.72
-9.63,1.53,-0.81
-9.60,1.84,-0.90
-9.49,1.59,-0.73
-9.55,1.78,-0.90
-9.69,1.73,-0.79
-9.51,2.02,-0.72
-9.62,1.76,-0.71
-9.37,1.99,-0.87
-9.72,1.61,-0.75
-9.58,1.83,-0.78
-9.55,1.67,-0.72
-9.63,1.64,-0.85
-9.51,1.81,-0.79
-9.47,1.82,-0.95
-9.41,1.83,-1.07
-9.52,2.04,-0.74
-9.51,1.88,-1.00
-9.61,1.78,-0.88
-9.47,1.84,-0.95
-9.55,2.05,-0.87
-9.45,2.07,-0.93
-9.60,1.65,-0.84
-9.56,2.08,-0.88
-9.53,1.60,-0.93
-9.64,1.97,-0.74
-9.46,1.90,-0.97
-9.60,1.79,-0.82
-9.48,1.87,-0.82
-9.62,1.87,-0.77
-9.57,1.77,-1.01
-9.57,1.74,-0.97
-9.58,1.91,-0.97
-9.63,1.94,-0.96
-9.63,1.92,-0.70
-9.62,2.02,-0.88
-9.51,1.92,-0.96
-9.50,1.96,-0.97
-9.55,1.84,-0.81
-9.55,1.79,-0.91
-9.44,2.04,-0.88
-9.50,1.88,-0.97
-9.57,1.90,-0.91
-9.62,1.98,-0.81
-9.47,2.03,-0.93
-9.55,1.90,-0.82
-9.49,2.01,-0.92
-9.51,1.77,-0.80
-9.50,1.96,-0.98
-9.53,1.97,-0.96
-9.40,1.92,-1.00
-9.60,1.91,-0.96
-9.55,1.77,-0.89
-9.55,1.79,-0.87
-9.48,1.79,-0.84
-9.46,1.93,-0.88
-9.62,1.83,-0.77
-9.56,1.92,-0.80
-9.52,1.93,-0.82
-9.65,1.79,-0.89
-9.50,1.99,-0.75
-9.65,1.78,-0.99
-9.63,1.80,-0.97
-9.62,1.72,-0.94
-9.50,1.84,-0.81
-9.54,2.01,-0.72
-9.55,1.77,-0.96
-9.51,1.81,-0.84
-9.49,2.03,-0.88
-9.52,1.79,-0.88
-9.59,1.79,-0.94
-9.64,1.75,-0.89
-9.51,2.14,-0.83
-9.60,1.96,-0.86
-9.64,1.89,-0.88
-9.82,1.76,-0.88
-9.61,1.62,-0.73
-9.26,1.99,-0.83
-9.67,1.78,-0.73
-9.48,1.75,-1.04
-9.65,1.78,-0.89
-9.51,1.92,-0.70
-9.65,1.97,-0.82
-9.56,1.70,-0.82
-9.50,1.94,-0.88
-9.67,1.76,-0.81
-9.46,1.94,-0.85
-9.51,1.71,-0.87
-9.65,1.60,-0.92
-9.36,2.01,-0.99
-9.51,1.86,-0.83
-9.48,1.81,-0.90
-9.44,1.78,-0.87
-9.62,1.69,-0.79
-9.44,2.02,-0.79
-9.58,1.83,-0.92
-9.59,1.95,-0.93
-9.62,1.76,-0.84
-9.44,1.96,-0.81
-9.57,1.55,-0.82
-9.43,2.08,-0.96
-9.26,3.01,-0.89
-9.13,2.45,-0.99
-9.27,2.53,-0.99
-9.62,2.00,-1.02
-9.49,2.03,-1.03
-9.48,2.10,-1.07
-9.59,2.08,-1.13
-9.49,2.29,-1.07
-9.36,2.23,-1.04
-9.53,1.92,-1.07
-9.63,2.21,-1.03
-9.39,2.15,-0.88
-9.42,1.89,-1.06
-9.53,2.04,-1.03
-9.19,1.98,-1.04
-9.60,2.06,-1.01
-9.50,2.15,-0.91
-9.63,1.87,-0.95
-9.52,1.99,-1.01
-9.47,1.99,-1.03
-9.62,2.03,-1.02
-9.57,2.02,-0.77
-9.42,2.09,-1.00
-9.49,2.17,-0.96
-9.45,2.03,-0.94
-9.54,1.92,-0.91
-9.49,2.13,-0.91
-9.29,2.14,-0.98
-9.42,1.98,-0.90
-9.57,2.01,-0.92
-9.39,2.13,-0.92
-9.51,1.88,-1.03
-9.43,2.05,-0.99
-9.49,1.97,-0.91
-9.57,1.87,-0.87
-9.37,2.24,-0.99
-9.53,1.93,-0.93
-9.46,1.94,-0.95
-9.54,2.07,-0.81
-9.37,2.08,-0.92
-9.58,2.14,-0.91
-9.53,2.04,-0.96
-9.56,2.15,-0.96
-9.78,1.79,-0.90
-9.37,1.91,-0.76
-9.64,1.97,-0.73
-9.07,2.24,-1.16
-9.32,1.72,-0.84
-9.85,1.86,-0.82
-9.35,1.78,-0.96
-9.35,2.42,-1.23
-9.38,1.89,-0.92
-9.81,2.06,-1.00
-9.38,2.41,-1.33
-9.68,2.26,-1.13
-9.26,2.48,-0.90
-9.03,2.54,-1.06
-9.52,2.77,-1.01
-9.33,2.09,-1.15
-9.32,2.05,-0.99
-9.69,2.20,-0.92
-9.46,1.73,-1.17
-9.44,2.16,-1.14
-9.61,2.31,-1.42
-9.52,2.15,-1.13
-9.38,1.98,-1.00
-9.45,2.60,-1.02
-9.64,1.85,-1.15
-9.41,2.30,-0.99
-9.54,2.26,-0.83
-9.59,2.25,-1.02
-9.40,2.29,-0.91
-9.36,2.28,-0.93
-9.68,2.24,-0.80
-9.38,2.40,-0.23
-9.33,2.30,-0.30
-9.36,2.66,-0.35
-9.21,3.71,-0.23
-9.36,3.56,-0.13
-8.85,4.38,0.44
-8.65,2.72,0.43
-8.63,2.37,-0.28
-9.04,3.84,1.25
-8.64,3.87,0.84
-9.32,4.59,1.00
-8.33,3.55,0.33
-9.05,2.89,-0.11
-9.63,3.21,-0.25
-9.04,2.44,0.46
-9.13,3.49,0.27
-9.10,3.27,0.07
-8.69,3.28,0.62
-8.99,3.18,0.79
-8.77,3.97,0.73
-9.23,3.39,0.80
-8.38,4.58,1.12
-8.38,5.38,1.68
-8.72,5.65,1.61
-7.58,7.29,1.85
-7.12,7.24,2.39
-5.50,7.31,2.69
-4.45,8.53,3.15
-3.52,8.70,3.22
-2.74,8.88,3.65
-1.69,9.04,4.08
0.79,7.89,4.84
2.12,8.56,4.62
3.19,7.40,5.02
2.20,6.29,5.04
3.29,6.31,5.43
3.93,5.72,4.82
4.32,7.42,5.40
4.60,6.22,4.24
4.34,6.93,4.50
4.00,7.44,4.75
4.37,7.92,4.58
4.36,7.72,3.86
4.10,6.95,4.05
3.82,6.63,3.66
4.11,9.11,3.88
3.37,8.44,3.11
2.50,10.21,2.84
2.31,8.88,2.72
2.47,9.24,2.49
2.04,9.22,2.26
1.55,8.16,2.22
2.02,10.24,2.18
3.30,10.04,1.46
2.55,9.20,1.35
1.96,9.58,1.09
2.22,9.86,1.49
1.82,9.35,1.61
1.95,9.35,1.49
1.79,9.34,1.66
2.25,9.96,1.69
1.77,10.11,1.84
2.09,9.52,1.74
1.75,9.20,1.43
1.54,8.72,1.52
1.92,9.47,1.75
2.11,9.99,1.33
1.98,9.47,1.43
2.26,10.03,1.30
2.22,9.92,1.35
1.94,9.37,1.47
2.23,9.44,1.43
2.37,9.41,1.39
2.38,10.55,1.62
2.17,9.13,1.37
1.93,9.58,0.70
2.49,10.60,0.93
2.42,9.67,0.11
2.04,9.69,0.42
2.15,10.23,0.98
2.50,10.98,0.46
1.97,9.56,0.27
2.04,9.65,0.48
2.05,10.57,0.62
1.99,9.60,0.32
1.70,9.07,0.34
2.04,10.47,0.58
2.42,10.59,0.66
1.94,10.34,0.26
1.89,10.48,0.05
1.61,10.07,-0.20
-0.07,9.22,-0.14
-1.07,9.51,0.19
-1.43,10.36,0.18
-3.85,9.53,0.63
-4.71,8.28,0.72
-5.90,7.92,1.45
-7.18,7.08,0.64
-7.55,6.59,0.97
-9.33,4.51,0.55
-8.24,4.94,0.31
-9.16,3.47,-0.79
-8.82,3.29,-0.46
-9.82,2.23,-0.41
-9.60,1.77,-0.75
-9.34,2.01,-0.48
-9.32,2.81,-0.01
-9.38,2.36,-0.12
-9.36,2.56,0.45
-8.95,2.59,-0.29
-9.62,2.90,-0.30
-9.23,2.22,-0.28
-9.58,2.49,0.15
-9.36,3.32,-0.34
-8.90,2.72,-0.29
-9.73,2.85,-0.17
-8.93,3.64,0.31
-8.73,2.92,-0.12
-9.57,3.03,0.08
-9.51,2.11,-0.14
-9.29,2.92,-0.12
-9.28,2.54,-0.05
-9.27,2.94,-0.27
-10.06,3.61,-0.45
-9.04,5.09,0.67
-9.34,1.96,-0.89
-9.18,3.34,0.81
-9.13,4.06,0.22
-8.94,3.78,-0.06
-9.32,2.66,-0.09
-8.81,5.79,0.07
-9.09,3.20,0.23
-9.00,4.24,0.41
-8.97,4.60,1.12
-7.90,6.08,1.20
-7.11,7.62,1.28
-6.87,7.37,1.65
-5.44,8.61,2.22
-3.92,8.37,3.04
-3.15,9.30,3.64
-1.98,8.90,3.85
-0.75,8.28,4.27
0.59,7.92,4.19
1.74,8.39,4.76
3.00,8.25,4.85
3.88,7.28,4.74
3.51,6.73,4.71
4.24,7.81,4.81
4.10,7.21,4.82
3.84,7.42,5.01
3.73,7.54,4.65
4.00,7.81,4.47
3.64,7.62,3.38
4.28,8.10,4.61
3.35,8.09,3.75
3.80,8.27,3.49
2.72,8.91,2.54
3.51,9.16,2.94
1.39,9.16,2.12
2.15,8.83,2.19
2.23,10.64,2.04
2.09,9.35,1.72
1.90,9.78,1.33
2.28,10.11,1.76
1.96,9.53,1.90
2.53,10.01,1.52
1.81,9.39,1.51
1.50,9.43,1.48
1.80,9.56,1.40
1.75,9.60,1.45
2.02,9.92,1.52
1.77,9.67,1.57
1.80,8.79,1.44
2.12,9.44,1.63
1.67,10.03,1.64
1.93,9.57,1.51
1.62,9.38,1.51
2.23,9.80,1.60
1.89,10.17,1.52
1.88,9.48,1.58
1.88,9.35,1.29
1.80,9.74,1.63
2.08,9.65,1.51
1.89,9.17,1.19
1.33,9.81,1.63
2.22,9.97,1.44
2.01,9.44,1.46
1.92,10.41,1.55
1.90,9.37,1.36
2.10,9.62,1.58
1.93,10.05,1.50
2.06,10.01,1.48
2.24,10.00,1.28
1.92,9.69,1.22
1.72,9.04,1.11
2.16,9.87,1.15
1.73,9.58,1.23
2.03,9.63,1.13
1.92,9.90,0.80
1.83,10.31,0.45
1.55,10.28,1.08
1.86,9.63,0.62
1.70,10.00,0.81
1.81,10.98,0.76
1.70,9.94,1.02
1.95,10.35,0.81
1.76,10.11,0.68
1.68,10.06,0.70
1.54,10.04,1.01
1.34,9.11,0.90
-0.15,10.48,1.10
-1.95,9.44,0.74
-2.02,9.54,0.69
-5.28,8.55,0.93
-5.95,8.70,0.58
-6.07,8.76,1.73
-6.82,6.75,1.97
-8.18,6.34,1.05
-9.09,4.38,0.46
-9.68,3.24,-0.11
-9.27,2.02,-1.10
-9.06,3.13,0.68
-9.45,2.53,-0.16
-9.24,2.79,-0.07
-9.30,2.95,0.05
-9.20,2.98,-0.21
-8.97,2.72,0.32
-8.93,2.89,-0.07
-9.62,3.20,0.04
-9.28,2.78,-0.06
-9.20,3.30,-0.22
-9.23,3.07,-0.27
-9.36,3.05,-0.09
-9.44,2.19,-0.34
-9.17,3.14,0.02
-9.15,2.85,-0.16
-9.03,3.24,0.11
-9.48,2.72,-0.38
-9.21,3.04,-0.15
-9.17,2.99,-0.20
-9.74,4.39,1.76
-9.36,0.72,-0.85
-8.98,3.73,0.84
-9.17,2.31,1.02
-9.16,4.46,0.73
-8.52,3.94,-0.05
-9.27,3.48,1.17
-9.06,3.48,0.50
-8.98,4.06,0.83
-8.99,3.19,0.67
-9.26,4.36,0.79
-9.06,3.04,0.93
-8.61,5.51,1.72
-8.20,6.02,1.64
-7.00,6.98,1.74
-5.27,6.98,2.51
-3.99,8.34,2.48
-2.18,9.40,3.51
0.36,9.12,3.28
1.52,10.20,4.01
2.44,8.93,4.27
3.13,7.08,3.73
3.81,7.36,4.36
3.43,6.64,4.32
4.08,8.55,5.12
3.84,7.52,4.07
3.87,8.47,4.39
3.33,8.29,3.64
3.15,7.69,4.04
1.81,8.83,3.79
1.65,9.37,3.19
1.99,8.42,2.95
2.08,9.36,2.42
1.53,8.99,2.42
1.92,9.69,2.73
2.17,8.77,1.92
1.88,8.74,2.60
1.74,8.45,2.30
1.87,9.40,2.63
1.17,9.73,2.54
2.06,9.56,2.45
2.05,9.48,2.25
2.04,9.37,2.39
2.32,9.74,2.53
2.08,9.64,2.24
2.26,9.42,2.31
1.81,8.94,2.13
2.14,9.56,2.18
1.81,9.22,2.11
2.03,9.03,2.13
2.28,9.82,2.16
2.19,9.74,1.98
1.38,9.17,1.92
1.86,10.03,1.83
1.55,9.28,1.92
2.00,9.75,1.92
1.91,9.17,1.89
2.03,9.94,1.96
1.73,9.10,1.87
1.93,9.62,1.95
1.84,8.94,1.71
2.11,9.89,1.99
2.55,10.32,1.86
2.02,9.17,1.63
2.08,8.90,1.62
2.07,9.47,1.71
2.15,9.55,1.86
2.04,9.46,1.66
2.06,9.21,1.66
2.17,10.07,1.58
2.12,9.82,1.67
2.14,9.83,1.61
1.82,9.18,1.74
2.16,10.06,1.67
2.11,9.83,1.53
2.24,10.02,1.50
2.12,10.22,1.63
1.95,9.28,1.57
2.20,9.80,1.62
2.04,9.40,1.64
2.39,9.56,1.61
2.35,9.78,1.41
2.19,9.70,1.72
2.17,9.72,1.57
2.35,9.83,1.43
1.83,9.53,1.68
1.82,9.87,1.88
1.80,9.08,1.81
2.10,9.49,1.78
1.87,10.02,1.74
1.93,9.32,1.63
2.33,9.22,1.64
1.91,10.04,1.24
2.05,9.39,1.15
2.05,9.48,1.41
2.18,9.81,1.34
2.25,9.62,1.33
1.72,9.17,1.34
1.58,9.49,1.32
1.47,9.24,0.89
1.31,9.16,1.11
1.05,9.28,1.09
-0.37,9.14,1.15
-0.24,9.31,0.28
-1.63,10.31,0.81
-2.45,9.51,0.66
-5.30,8.91,0.89
-7.47,7.52,1.08
-8.03,6.37,0.82
-9.39,5.43,0.56
-9.00,5.08,1.11
-9.33,2.40,-0.20
-8.67,3.75,-0.20
-9.05,3.55,0.69
-9.46,2.64,0.35
-9.52,2.55,0.39
-9.17,2.72,0.31
-9.22,2.91,0.45
-9.30,2.81,0.23
-9.25,2.97,0.11
-9.26,3.03,0.08
-9.21,3.01,0.07
-9.32,3.00,0.16
-9.16,2.99,0.09
-9.13,3.12,0.08
-9.22,2.97,0.12
-9.21,3.04,0.07
-9.20,3.08,-0.03
-9.19,3.07,0.05
-9.05,3.33,0.32
-9.27,2.86,0.06
-9.26,2.65,0.23
-9.30,3.27,0.26
-8.76,4.93,1.19
-9.75,2.26,-0.29
-8.30,4.66,0.86
-8.83,3.25,0.52
